Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
13.0,Willian Formiga,Left-Back,"Jan 22, 1995 ",29,['Brazil'],Brazil,Florianópolis,"1,85",€200k,CB
,Aílton,Left-Back,"Mar 16, 1995 ",28,['Brazil'],Brazil,Lauro de Freitas,"1,81",€150k,LM
5.0,Filipe Gusmão,Left-Back,"Apr 26, 1995 ",28,['Brazil'],Brazil,Maceió,"1,70",-,LW   LM
,Dimas,Left-Back,"Jan 4, 1995 ",29,['Brazil'],Brazil,,,-,
,Júnior Prego,Left-Back,"May 3, 1995 ",28,['Brazil'],Brazil,Fátima do Sul,"1,74",-,
,Cássio,Left-Back,"Apr 4, 1995 ",28,['Brazil'],Brazil,Porto Alegre,"1,70",-,
,Magdiel,Left-Back,"Mar 3, 1995 ",29,['Brazil'],Brazil,,"1,74",-,
,Talys,Left-Back,"May 22, 1995 ",28,['Brazil'],Brazil,,"1,79",-,
,André Radija,Left-Back,"Jan 18, 1995 ",29,['Brazil'],Brazil,Tuntum,,-,LM
,Thiago Balaio,Left-Back,"Sep 19, 1995 ",28,['Brazil'],Brazil,,"1,79",-,
,Gustavo Nogy,Left-Back,"Apr 17, 1995 ",28,['Brazil'],Brazil,Gravataí,"1,68",-,
,Fernando Ceará,Left-Back,"Jul 5, 1995 ",28,['Brazil'],Brazil,Madalena,"1,72",-,
,PH,Left-Back,"Oct 26, 1995 ",28,['Brazil'],Brazil,,"1,80",-,
,Luís Henrique,Left-Back,"Oct 4, 1995 ",28,['Brazil'],Brazil,,"1,76",-,
,Léo Moraes,Left-Back,"Apr 9, 1995 ",28,['Brazil'],Brazil,Rio Branco,"1,72",-,
,João Victor,Left-Back,"Feb 19, 1995 ",29,['Brazil'],Brazil,Maragogi,"1,80",-,
,Jesiel,Left-Back,"Jan 6, 1995 ",29,['Brazil'],Brazil,Taquatinga (DF),"1,84",-,DM   CB
,Assis,Left-Back,"Dec 28, 1995 ",28,['Brazil'],Brazil,Cruzeta (RN),"1,80",-,LM
,Higor,Left-Back,"Feb 25, 1995 ",29,['Brazil'],Brazil,,"1,80",-,
,Lucas Franco,Left-Back,"Aug 30, 1995 ",28,['Brazil'],Brazil,São Paulo,"1,81",-,
,Leozinho,Left-Back,"Jun 26, 1995 ",28,['Brazil'],Brazil,Catolé do Rocha,"1,69",-,LW
,Dionatan,Left-Back,"Aug 23, 1995 ",28,['Brazil'],Brazil,Itumbiara,"1,74",-,LW
6.0,Renan Castro,Left-Back,"Sep 8, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,75",-,
,Rafael Vioto,Left-Back,"Sep 7, 1995 ",28,['Brazil'],Brazil,Itapuã do Oeste,"1,73",-,LM
,Igor Pereira,Left-Back,"Dec 26, 1995 ",28,['Brazil'],Brazil,,"1,83",-,
,Denilton,Left-Back,"Jun 8, 1995 ",28,['Brazil'],Brazil,Juazeiro,"1,86",-,
,Lucas Sampaio,Left-Back,"Mar 26, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,80",-,
,Willians,Left-Back,"May 30, 1995 ",28,['Brazil'],Brazil,,,-,
,Enric Ferro,Left-Back,"Apr 11, 1995 ",28,['Brazil'],Brazil,,"1,77",-,
,Lucas Ybom,Left-Back,"Jan 26, 1995 ",29,['Brazil'],Brazil,,,-,
,Fernando Júnior,Left-Back,"Nov 8, 1995 ",28,['Brazil'],Brazil,Monte Aprazível (SP),"1,75",-,LW
,Rennan Siqueira,Left-Back,"Mar 28, 1995 ",28,['Brazil'],Brazil,Brasília,"1,84",-,
,Lucas Hipólito,Left-Back,"Jul 14, 1995 ",28,['Brazil'],Brazil,Belo Horizonte,"1,72",-,
,David Luís,Left-Back,"Jun 17, 1995 ",28,['Brazil'],Brazil,São Paulo,"1,80",-,
,Guilherme Morassi,Left-Back,"Jan 8, 1995 ",29,['Brazil'],Brazil,São Bernardo do Campo,"1,79",-,LM
,Dener Firmino,Left-Back,"Feb 4, 1995 ",29,['Brazil'],Brazil,Três Pontas,"1,78",-,
,Jonathan,Left-Back,"Jun 2, 1995 ",28,['Brazil'],Brazil,Cambé,"1,77",-,
,Sanchez Costa,Left-Back,"Sep 28, 1995 ",28,['Brazil'],Brazil,Cascavel,"1,78",-,
,Lucas Piauí,Left-Back,"May 31, 1995 ",28,['Brazil'],Brazil,Nazaré,"1,74",-,
,Elivelton,Left-Back,"Oct 13, 1995 ",28,['Brazil'],Brazil,Curitiba,"1,71",-,
,Pará,Left-Back,"Aug 23, 1995 ",28,['Brazil'],Brazil,Capanema,"1,67",-,
,Felipe Saturnino,Left-Back,"Aug 10, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,80",-,
,Marcilio,Left-Back,"Aug 10, 1995 ",28,['Brazil'],Brazil,Natal,"1,74",-,LM
,Jhonatan,Left-Back,"Feb 21, 1995 ",29,['Brazil'],Brazil,São Bernardo do Campo,"1,66",-,
,João Vitor,Left-Back,"Apr 1, 1995 ",28,['Brazil'],Brazil,São Luís,"1,77",-,DM
,Matheus Leal,Left-Back,"Jan 7, 1995 ",29,['Brazil'],Brazil,Minas Gerais,"1,78",-,
,Iago,Left-Back,"May 21, 1995 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,72",-,
,Leonan,Left-Back,"Oct 28, 1995 ",28,['Brazil'],Brazil,Engenho Velho,"1,74",-,RM   RB
,Kaike,Left-Back,"Mar 18, 1995 ",28,['Brazil'],Brazil,Várzea Grande,"1,72",-,
,Nairo Pandolfi,Left-Back,"Jan 30, 1995 ",29,"['Brazil', 'Italy']",Brazil,Linhares,"1,74",-,
,Malcoon,Left-Back,"Apr 2, 1995 ",28,['Brazil'],Brazil,Londrina,"1,72",-,
,Mateus Müller,Left-Back,"Nov 18, 1995 ",28,['Brazil'],Brazil,Jataí,"1,83",-,
,Mattheus de Wit,Left-Back,"May 28, 1995 ",28,"['Netherlands', 'Brazil']",Brazil,Mogi Mirim,"1,79",-,LM
,Hadriel,Left-Back,"Mar 1, 1995 ",29,"['Brazil', 'Italy']",Brazil,Vitória,,-,
,Breno Lorran,Left-Back,"Mar 6, 1995 ",29,['Brazil'],Brazil,São Paulo,"1,74",-,
3.0,Neto Borges,Left-Back,"Sep 13, 1996 ",27,['Brazil'],Brazil,Saubara,"1,85",€3.50m,
6.0,Tsunami,Left-Back,"Jan 4, 1996 ",28,"['Brazil', 'Bulgaria']",Brazil,Belém,"1,89",€1.30m,CB   LM
26.0,Felipe Abner,Left-Back,"May 30, 1996 ",27,"['Brazil', 'Spain']",Brazil,Londrina,"1,80",€900k,RB   LM
,Júnior Tavares,Left-Back,"Aug 7, 1996 ",27,['Brazil'],Brazil,Porto Alegre,"1,78",€400k,LM
16.0,Gabriel Torres,Left-Back,"Aug 1, 1996 ",27,['Brazil'],Brazil,"Salvador, Bahia","1,79",€175k,LM   LW
,Nino Potiguar,Left-Back,"Nov 13, 1996 ",27,['Brazil'],Brazil,Mossoró,"1,78",-,AM
,Tawan,Left-Back,"Jan 8, 1996 ",28,['Brazil'],Brazil,Porto Alegre,"1,87",-,
,Guga,Left-Back,"Oct 12, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,80",-,LW   DM
,Maicon Firmino,Left-Back,"Feb 1, 1996 ",28,['Brazil'],Brazil,Nova Era,"1,87",-,
,Caio,Left-Back,"Mar 5, 1996 ",28,['Brazil'],Brazil,,"1,72",-,
,Welington Taira,Left-Back,"Apr 10, 1996 ",27,['Brazil'],Brazil,Itariri,"1,78",-,LM   CB
,Alex Lagamar,Left-Back,"Aug 24, 1996 ",27,['Brazil'],Brazil,,"1,82",-,
,Elson,Left-Back,"Feb 12, 1996 ",28,['Brazil'],Brazil,,,-,
6.0,Quaresma,Left-Back,"Aug 22, 1996 ",27,['Brazil'],Brazil,Bom Retiro do Sul,"1,81",€1.50m,LM
,Jorge,Left-Back,"Mar 28, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,84",€1.10m,CB
66.0,Igor Milioransa,Left-Back,"Sep 12, 1996 ",27,['Brazil'],Brazil,Osaco (SP),"1,85",€400k,CB   LM
,Manoel,Left-Back,"May 6, 1996 ",27,['Brazil'],Brazil,Natividade,"1,78",€200k,
,Alyson,Left-Back,"Apr 5, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,85",€50k,LM
,Caio Thimoteo Silva,Left-Back,N/A ,27,['Brazil'],Brazil,Rio de Janeiro,"1,70",-,
,Samuel,Left-Back,"Dec 18, 1996 ",27,['Brazil'],Brazil,Grossos,"1,71",-,
,Maicon,Left-Back,"May 23, 1996 ",27,['Brazil'],Brazil,,"1,83",-,
,Gabriel Costa,Left-Back,"Dec 8, 1996 ",27,['Brazil'],Brazil,Nova Veneza,"1,88",-,CB
,Paulo Henrique,Left-Back,"Dec 19, 1996 ",27,['Brazil'],Brazil,Olímpia,"1,81",-,CB
,Vinícius Paiva,Left-Back,"May 2, 1996 ",27,['Brazil'],Brazil,Campinas,"1,74",-,LW
,Leandro Cabecinha,Left-Back,"Apr 10, 1996 ",27,['Brazil'],Brazil,Tucuruí,"1,79",-,LM
,Digão,Left-Back,"Oct 14, 1996 ",27,['Brazil'],Brazil,,"1,82",-,CB
,Lucas Gabriel,Left-Back,"Aug 28, 1996 ",27,['Brazil'],Brazil,,"1,78",-,LW
,Caio,Left-Back,"Oct 2, 1996 ",27,['Brazil'],Brazil,Belém,"1,75",-,LW
,Hugo Leonardo,Left-Back,"Sep 13, 1996 ",27,['Brazil'],Brazil,Contagem,"1,87",-,
,Matheus Oliveira,Left-Back,"Sep 6, 1996 ",27,['Brazil'],Brazil,Rio de Janeiro,"1,66",-,
,Eduardo Brito,Left-Back,"Aug 5, 1996 ",27,['Brazil'],Brazil,Itapecerica da Serra,"1,85",-,CB   LW
,Inácio,Left-Back,"Jan 29, 1996 ",28,['Brazil'],Brazil,Conceição de Coité (BA),"1,81",-,LM
,Rafael Rosa,Left-Back,"Oct 17, 1996 ",27,['Brazil'],Brazil,Campinas,"1,76",-,DM
,Daniel Vançan,Left-Back,"Oct 25, 1996 ",27,['Brazil'],Brazil,São Jorge do Ivaí,"1,80",-,CB
,Glenisson,Left-Back,"Jan 18, 1996 ",28,['Brazil'],Brazil,,"1,73",-,LM
,Giovani,Left-Back,"Jun 3, 1996 ",27,['Brazil'],Brazil,Matão,"1,76",-,DM
,China,Left-Back,"Sep 16, 1996 ",27,['Brazil'],Brazil,,"1,70",-,LW   AM
,Udson,Left-Back,"Jun 17, 1996 ",27,['Brazil'],Brazil,,"1,80",-,
20.0,Alyson,Left-Back,"Feb 20, 1996 ",28,['Brazil'],Brazil,São Paulo,"1,74",-,AM   LW
,Yuri,Left-Back,"Jan 8, 1996 ",28,['Brazil'],Brazil,Rio de Janeiro,"1,75",-,LM   CM
,Igor Miranda,Left-Back,"Jul 1, 1996 ",27,['Brazil'],Brazil,São Paulo,"1,78",-,LM   CB
,Wesley Costa,Left-Back,"Aug 25, 1996 ",27,['Brazil'],Brazil,Chapecó,"1,74",-,
,Ian Barreto,Left-Back,"Sep 25, 1996 ",27,['Brazil'],Brazil,Ubatuba,"1,78",-,CM
12.0,Caio Henrique,Left-Back,"Jul 31, 1997 ",26,"['Brazil', 'Spain']",Brazil,Santos,"1,78",€20.00m,AM   LM
6.0,Ayrton Lucas,Left-Back,"Jun 19, 1997 ",26,['Brazil'],Brazil,Carnaúba dos Dantas,"1,80",€8.00m,
3.0,Marlon,Left-Back,"May 20, 1997 ",26,['Brazil'],Brazil,Cascavel,"1,78",€5.00m,
30.0,Nicolas,Left-Back,"Feb 24, 1997 ",27,"['Brazil', 'Italy']",Brazil,Arapongas,"1,81",€1.40m,
6.0,Felipinho,Left-Back,"Jan 13, 1997 ",27,['Brazil'],Brazil,Itapetinga,"1,77",€500k,
13.0,Jefferson,Left-Back,"Jan 3, 1997 ",27,['Brazil'],Brazil,Jaraguá,"1,76",€500k,
20.0,Conrado,Left-Back,"Apr 3, 1997 ",26,"['Brazil', 'Italy']",Brazil,Ajuricaba,"1,74",€400k,LW   LM
30.0,Victor Luiz,Left-Back,"Dec 5, 1997 ",26,['Brazil'],Brazil,Belo Horizonte,"1,77",€250k,
12.0,Lucas Silva,Left-Back,"Feb 19, 1997 ",27,"['Brazil', 'Portugal']",Brazil,Barra Mansa,"1,82",€200k,LM   CB
12.0,Gustavo Salomão Miguel,Left-Back,"Jun 28, 1997 ",26,['Brazil'],Brazil,Muzambinho,"1,84",€150k,
,Patrick Brey,Left-Back,"Jun 5, 1997 ",26,"['Brazil', 'Germany']",Brazil,Brasília,"1,77",€125k,LM
,Raphael,Left-Back,"Mar 11, 1997 ",27,"['Brazil', 'Italy']",Brazil,São Paulo,"1,70",-,CM
,Augusto Menezes,Left-Back,"May 13, 1997 ",26,['Brazil'],Brazil,,,-,
13.0,Guilherme Arana,Left-Back,"Apr 14, 1997 ",26,['Brazil'],Brazil,São Paulo,"1,76",€10.00m,
22.0,Iago,Left-Back,"Mar 23, 1997 ",26,['Brazil'],Brazil,"Monte Azul Paulista, Sao Paulo","1,81",€5.50m,LM
29.0,Juninho Capixaba,Left-Back,"Jul 6, 1997 ",26,['Brazil'],Brazil,Cachoeiro de Itapemirim,"1,76",€3.00m,
36.0,Lucas Lovat,Left-Back,"Jan 15, 1997 ",27,['Brazil'],Brazil,Florianópolis,"1,84",€600k,LM   LW
46.0,Hugo,Left-Back,"Aug 29, 1997 ",26,['Brazil'],Brazil,Arapiraca,"1,79",€500k,
,Guilherme Romão,Left-Back,"Oct 7, 1997 ",26,['Brazil'],Brazil,Marília,"1,76",€400k,LW
,Moraes,Left-Back,"Oct 3, 1997 ",26,['Brazil'],Brazil,Goianira,"1,71",€250k,
,Reverson,Left-Back,"Feb 2, 1997 ",27,['Brazil'],Brazil,Araguaína,"1,75",€200k,
,Andrey Yago,Left-Back,"Dec 29, 1997 ",26,['Brazil'],Brazil,,"1,78",€150k,
,Caxambu,Left-Back,"Jan 23, 1997 ",27,['Brazil'],Brazil,Caxambu,"1,80",€125k,CB
,Vinicius Lima,Left-Back,"Apr 16, 1997 ",26,['Brazil'],Brazil,São Paulo,"1,81",-,LW
11.0,Pedrinho,Left-Back,"Dec 21, 1997 ",26,['Brazil'],Brazil,Belo Horizonte (MG),"1,80",-,LM   LW
,Matheus Velasque,Left-Back,"Feb 23, 1997 ",27,['Brazil'],Brazil,,,-,
,Caio Queiroz,Left-Back,"Sep 23, 1997 ",26,['Brazil'],Brazil,Curitiba,"1,80",-,LM
,Matheus Silva,Left-Back,"Sep 22, 1997 ",26,['Brazil'],Brazil,Ribeirão Bonito,"1,74",-,
,Ailton Santos,Left-Back,"Jun 22, 1997 ",26,['Brazil'],Brazil,Nova Iguaçu,"1,82",-,AM
,Lau,Left-Back,"Aug 14, 1997 ",26,['Brazil'],Brazil,,,-,
,Lucas Santos,Left-Back,"Aug 20, 1997 ",26,['Brazil'],Brazil,,,-,
,Bruce,Left-Back,"Dec 20, 1997 ",26,['Brazil'],Brazil,,"1,77",-,
,Espeto,Left-Back,"Nov 12, 1997 ",26,['Brazil'],Brazil,,"1,80",-,
,Mattheus Silva,Left-Back,"Aug 12, 1997 ",26,['Brazil'],Brazil,,"1,70",-,
,Geisandro,Left-Back,"Aug 26, 1997 ",26,['Brazil'],Brazil,Cuparaque,"1,75",-,CM
,Mateus Issa,Left-Back,"Apr 8, 1997 ",26,['Brazil'],Brazil,,,-,
,Weslley,Left-Back,"Nov 2, 1997 ",26,['Brazil'],Brazil,,"1,76",-,LM
16.0,César Morais,Left-Back,"May 6, 1997 ",26,['Brazil'],Brazil,Belo Horizonte,"1,79",-,
,Gleidson Silva,Left-Back,"Dec 22, 1997 ",26,['Brazil'],Brazil,,"1,78",-,
6.0,Ivo Silva,Left-Back,"May 2, 1997 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,80",-,
,Jonatan,Left-Back,"Jan 2, 1997 ",27,['Brazil'],Brazil,,,-,DM
,Fabrício Teixeira,Left-Back,"Jun 6, 1997 ",26,['Brazil'],Brazil,,,-,
16.0,Rodrigo Souto,Left-Back,"Apr 14, 1997 ",26,['Brazil'],Brazil,,"1,77",-,LM
,Igor Meneghel,Left-Back,"Jul 9, 1997 ",26,['Brazil'],Brazil,,"1,81",-,
,Bahia,Left-Back,"Feb 14, 1997 ",27,['Brazil'],Brazil,,,-,
,Henrique Rambo,Left-Back,"Aug 6, 1997 ",26,['Brazil'],Brazil,,,-,
,Lucas Praxedes,Left-Back,"Feb 3, 1997","Feb 3, 1997",['Brazil'],Brazil,,,-,
,Luiz Beltrame,Left-Back,"Nov 23, 1997 ",26,['Brazil'],Brazil,,"1,74",-,
,Davi Gabriel,Left-Back,"Nov 12, 1997 ",26,['Brazil'],Brazil,Brasília,"1,82",-,LM   LW
,Popila,Left-Back,"Jun 16, 1997 ",26,['Brazil'],Brazil,,,-,
,Sillas,Left-Back,"Aug 19, 1997 ",26,['Brazil'],Brazil,São Paulo,,-,AM
,Gabriel Braga,Left-Back,"Sep 29, 1997 ",26,['Brazil'],Brazil,Campinas,"1,71",-,LM
,Diego Matos,Left-Back,"Jan 8, 1997 ",27,['Brazil'],Brazil,Belém,"1,73",-,
,Victor Luiz,Left-Back,"Apr 3, 1997 ",26,['Brazil'],Brazil,São Paulo,"1,80",-,LM   LW
,Tom Furtado,Left-Back,"Jun 3, 1997 ",26,['Brazil'],Brazil,São José dos Campos,"1,74",-,
,Foguinho,Left-Back,"Jun 29, 1997 ",26,['Brazil'],Brazil,Araucária,"1,80",-,
,Paulucci,Left-Back,"Jan 25, 1997 ",27,"['Brazil', 'Italy']",Brazil,Londrina,,-,
,Matheus Souza,Left-Back,"Jun 10, 1997 ",26,['Brazil'],Brazil,Cantagalo,"1,74",-,
,Michel,Left-Back,"Jun 6, 1997 ",26,['Brazil'],Brazil,Boa Esperança,"1,75",-,
,Liverson,Left-Back,"Feb 20, 1997 ",27,['Brazil'],Brazil,,,-,LM   LW
,Tito,Left-Back,"Mar 5, 1997 ",27,['Brazil'],Brazil,Natividade,"1,79",-,LM
,Arthur Bote,Left-Back,"Jan 7, 1997 ",27,['Brazil'],Brazil,,"1,72",-,RB   LW
,Bruno,Left-Back,"Dec 16, 1997 ",26,"['Brazil', 'Germany']",Brazil,Lajeado,"1,80",-,DM
,Wesley Braga,Left-Back,"Sep 4, 1997 ",26,['Brazil'],Brazil,Imperatriz,"1,72",-,
36.0,Kevyn,Left-Back,"Dec 28, 1997 ",26,['Brazil'],Brazil,,"1,78",-,
,Victor Lindenberg,Left-Back,"Dec 17, 1997 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,75",-,
,Evandro,Left-Back,"Jan 6, 1997 ",27,['Brazil'],Brazil,Recife,"1,70",-,LM
,Glecio,Left-Back,"Mar 13, 1997 ",26,['Brazil'],Brazil,,,-,CB
,Denilson,Left-Back,"Sep 6, 1997 ",26,['Brazil'],Brazil,Riachão,,-,
,Wellington Verloo,Left-Back,"Feb 27, 1997 ",27,"['Netherlands', 'Brazil']",Brazil,Recife,,-,LM   LW
6.0,Renan Lodi,Left-Back,"Apr 8, 1998 ",25,"['Brazil', 'Italy']",Brazil,Serrana,"1,73",€20.00m,LM
16.0,Caio Paulista,Left-Back,"May 11, 1998 ",25,['Brazil'],Brazil,São Paulo,"1,84",€4.00m,RW   LW
3.0,Felipe Jonatan,Left-Back,"Feb 15, 1998 ",26,['Brazil'],Brazil,Fortaleza,"1,76",€2.00m,
3.0,Rafael Santos,Left-Back,"Feb 5, 1998 ",26,['Brazil'],Brazil,Londrina,"1,80",€600k,
16.0,Matheus Mascarenhas,Left-Back,"Jul 27, 1998 ",25,"['Brazil', 'Portugal']",Brazil,São João de Meriti,"1,80",€450k,LW   RW
,Jonathan Vieira,Left-Back,"Mar 3, 1998 ",26,['Brazil'],Brazil,Japeri,"1,72",€250k,
,Emerson,Left-Back,"Aug 18, 1998 ",25,['Brazil'],Brazil,Cacoal,"1,79",€100k,
,Arthur,Left-Back,"Aug 27, 1998 ",25,['Brazil'],Brazil,São Paulo,"1,76",€50k,LM
,Marcelo Nunes,Left-Back,"Dec 22, 1998 ",25,['Brazil'],Brazil,Porto Alegre,"1,76",€50k,LM
5.0,Matheus do Ó,Left-Back,"May 20, 1998 ",25,['Brazil'],Brazil,,,-,
98.0,Jefferson,Left-Back,"Jan 3, 1998 ",26,['Brazil'],Brazil,,,-,
,Adilson,Left-Back,"Nov 25, 1998 ",25,['Brazil'],Brazil,,,-,
13.0,Júlio Lopes,Left-Back,"Feb 7, 1998 ",26,['Brazil'],Brazil,Salvador (BA),"1,78",-,LM   LW
13.0,Rogério,Left-Back,"Jan 13, 1998 ",26,"['Brazil', 'Italy']",Brazil,Nobres,"1,78",€7.50m,LM
25.0,Busanello,Left-Back,"Oct 29, 1998 ",25,['Brazil'],Brazil,Frederico Westphalen,"1,80",€2.00m,
83.0,Jamerson,Left-Back,"Sep 9, 1998 ",25,['Brazil'],Brazil,Salvador,"1,77",€1.00m,
,Luiz Henrique,Left-Back,"Jan 17, 1998 ",26,['Brazil'],Brazil,Salvador,"1,80",€500k,
98.0,Zé Ricardo,Left-Back,"Sep 4, 1998 ",25,"['Brazil', 'Spain']",Brazil,Goiânia,"1,75",€300k,LW
12.0,Bruno Franco,Left-Back,"Apr 10, 1998 ",25,['Brazil'],Brazil,Araraquara,,€200k,
,Vitor Leão,Left-Back,"Sep 11, 1998 ",25,['Brazil'],Brazil,Santa Isabel,"1,89",€75k,CB
,Nathan,Left-Back,"May 14, 1998 ",25,['Brazil'],Brazil,,"1,73",€50k,
,Caique,Left-Back,"Jun 14, 1998 ",25,['Brazil'],Brazil,Hortolândia,"1,75",€50k,LW   LM
,Félix Jorge,Left-Back,"Apr 2, 1998 ",25,['Brazil'],Brazil,Ilhéus,"1,84",-,CB
,Rodrigo Otero,Left-Back,"Nov 1, 1998 ",25,"['Brazil', 'Portugal']",Brazil,São Paulo,"1,80",-,
,Dudu,Left-Back,"Jul 29, 1998 ",25,['Brazil'],Brazil,,"1,82",-,
,Wender,Left-Back,"Jul 4, 1998 ",25,['Brazil'],Brazil,Iguatemi,"1,86",-,
,Neto,Left-Back,"Jul 17, 1998 ",25,['Brazil'],Brazil,,"1,81",-,
,Denilson,Left-Back,"May 15, 1998 ",25,['Brazil'],Brazil,,,-,RB
,Rubens,Left-Back,"Jun 12, 1998 ",25,['Brazil'],Brazil,Andradina,"1,80",-,LM
,Ian Rodrigues,Left-Back,"May 29, 1998 ",25,['Brazil'],Brazil,Rio de Janeiro,"1,74",-,LM
,Guilherme,Left-Back,"Nov 25, 1998 ",25,['Brazil'],Brazil,,,-,
,Matheus Maranguape,Left-Back,"Nov 27, 1998 ",25,['Brazil'],Brazil,Maranguape,"1,72",-,
,Brenno,Left-Back,"Aug 7, 1998 ",25,['Brazil'],Brazil,São Luís,"1,75",-,LW
,Felipe Cruz,Left-Back,"Apr 25, 1998 ",25,['Brazil'],Brazil,Natal,"1,78",-,
,Ruan,Left-Back,"Dec 6, 1998 ",25,['Brazil'],Brazil,Belo Horizonte,"1,79",-,DM
,Andrezinho,Left-Back,"Aug 18, 1998 ",25,['Brazil'],Brazil,,,-,RM
,Rivaldo,Left-Back,"Jun 10, 1998 ",25,['Brazil'],Brazil,,"1,85",-,
,Victor Pinheiro,Left-Back,"Mar 23, 1998 ",25,['Brazil'],Brazil,Belo Horizonte,"1,85",-,CB
,Maceió,Left-Back,"Aug 29, 1998 ",25,['Brazil'],Brazil,Maceió,"1,69",-,
,Reinaldo,Left-Back,"May 8, 1998 ",25,['Brazil'],Brazil,,"1,88",-,
,Diego Eduardo,Left-Back,"Dec 8, 1998 ",25,['Brazil'],Brazil,,,-,
,Igor Sanchs,Left-Back,"Jan 26, 1998 ",26,['Brazil'],Brazil,,,-,
,Cesinha,Left-Back,"Jan 21, 1998 ",26,['Brazil'],Brazil,,"1,70",-,
,Willames,Left-Back,"Feb 14, 1998 ",26,['Brazil'],Brazil,,"1,70",-,
,Lucas Neres,Left-Back,"Jan 7, 1998 ",26,['Brazil'],Brazil,,"1,75",-,
,Andreo,Left-Back,"Jul 3, 1998 ",25,['Brazil'],Brazil,,,-,LW
,Thallys,Left-Back,"Dec 7, 1998 ",25,['Brazil'],Brazil,,,-,
,Iury Negreiros,Left-Back,"Sep 4, 1998 ",25,['Brazil'],Brazil,Alagoinhas,"1,78",-,AM
,Lucas Caetano,Left-Back,"May 8, 1998 ",25,['Brazil'],Brazil,,"1,69",-,
,Henrique,Left-Back,"Oct 15, 1998 ",25,['Brazil'],Brazil,,,-,
,Fábio,Left-Back,"Jan 23, 1998 ",26,['Brazil'],Brazil,Votorantim,"1,79",-,LM   DM
,Goié,Left-Back,"Feb 9, 1998 ",26,"['Brazil', 'Italy']",Brazil,,"1,73",-,LW   RW
,Filipe Pego,Left-Back,"Sep 9, 1998 ",25,['Brazil'],Brazil,,"1,85",-,
,Thalles,Left-Back,"Sep 28, 1998 ",25,['Brazil'],Brazil,,,-,
,Lucas Menezes,Left-Back,"May 13, 1998 ",25,['Brazil'],Brazil,,,-,
,Matheus Padilha,Left-Back,"Mar 5, 1998 ",26,['Brazil'],Brazil,,,-,
,Paulinho,Left-Back,"Feb 2, 1998 ",26,['Brazil'],Brazil,Canhoto,,-,
,Brayan,Left-Back,"Feb 11, 1998 ",26,['Brazil'],Brazil,Cachoeiro de Itapemirim,"1,77",-,AM   LM
,Bruno Dip,Left-Back,"Feb 17, 1998 ",26,"['Brazil', 'Italy']",Brazil,São Paulo,"1,81",-,
,Gregorio Ibanez,Left-Back,"Jan 26, 1998 ",26,"['Nicaragua', 'Brazil']",Brazil,Curitaba,"1,75",-,LW   SS
,Fernando Callegari,Left-Back,"Sep 14, 1998 ",25,['Brazil'],Brazil,Farroupilha,"1,80",-,
,Luan Gama,Left-Back,"Jun 6, 1998 ",25,['Brazil'],Brazil,Itaboraí,"1,74",-,
,Vitinho,Left-Back,"Jan 7, 1998 ",26,['Brazil'],Brazil,São Paulo,"1,71",-,LM
,Rômulo,Left-Back,"Jan 15, 1998 ",26,['Brazil'],Brazil,,,-,
,Gabriel Carioca,Left-Back,"Jan 12, 1998 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,87",-,
,Luiz Belo,Left-Back,"May 7, 1998 ",25,['Brazil'],Brazil,,"1,71",-,RB
,Wendel,Left-Back,"Jan 26, 1998 ",26,['Brazil'],Brazil,Salvador,"1,87",-,DM   CM
,Heitor Roca,Left-Back,"Feb 19, 1998 ",26,['Brazil'],Brazil,,"1,81",-,
,Willian,Left-Back,"Nov 4, 1998 ",25,['Brazil'],Brazil,São Bernardo do Campo,"1,86",-,
,Alex Jhonatta,Left-Back,"Sep 6, 1998 ",25,['Brazil'],Brazil,Uberlândia,"1,70",-,CM
,Alex Silvério,Left-Back,"Oct 7, 1998 ",25,['Brazil'],Brazil,Indaiatuba,"1,75",-,
,Diego Cordeiro,Left-Back,"Jan 31, 1998 ",26,['Brazil'],Brazil,São João Evangelista (MG),"1,78",-,LM
,Matheus Micael,Left-Back,"Jan 29, 1998 ",26,['Brazil'],Brazil,Pitangueiras,"1,80",-,DM
,Victor Volpe,Left-Back,"Jul 17, 1998 ",25,"['Brazil', 'Italy']",Brazil,Araras,"1,75",-,LW   RW
,Rafael Verrone,Left-Back,"Aug 23, 1998 ",25,"['Brazil', 'Italy']",Brazil,São Paulo,"1,78",-,LM
,Kaio Cristian,Left-Back,"Jul 18, 1998 ",25,['Brazil'],Brazil,Boa Vista,"1,72",-,LM   LW
16.0,Alan Cardoso,Left-Back,"Jan 5, 1998 ",26,['Brazil'],Brazil,Rio de Janeiro,"1,77",-,LM
