Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value
1,Maycon França,Goalkeeper,"Aug 24, 2004 ",19,['Brazil'],Brazil,,,-
,Gabriel Turnes,Goalkeeper,"Sep 14, 2004 ",19,"['Brazil', 'Luxembourg']",Brazil,,"1,95",-
,Emanuel,Goalkeeper,"Feb 7, 2004 ",20,['Brazil'],Brazil,,"1,85",-
,Gabriel Reis,Goalkeeper,"Nov 8, 2004 ",19,['Brazil'],Brazil,,,-
,João Fernandes,Goalkeeper,"May 25, 2004 ",19,['Brazil'],Brazil,Rio Verde,,-
,Matheus Novaes,Goalkeeper,"Mar 17, 2004 ",19,['Brazil'],Brazil,Diadema,,-
,Gabriel Bartelli,Goalkeeper,"Jan 25, 2004 ",20,['Brazil'],Brazil,,,-
,João Scapin,Goalkeeper,"Feb 12, 2004 ",20,['Brazil'],Brazil,Santa Albertina,"1,89",-
,Gabriel Raulino,Goalkeeper,"Jan 24, 2004 ",20,['Brazil'],Brazil,Brasiléia,"1,90",-
,Cadu Bertin,Goalkeeper,"Sep 20, 2004 ",19,['Brazil'],Brazil,Sorocaba,"1,89",-
,Allan Vitor,Goalkeeper,"Jan 8, 2004 ",20,['Brazil'],Brazil,Rio de Janeiro,"1,85",-
,Addi,Goalkeeper,"Dec 12, 2004 ",19,['Brazil'],Brazil,Londrina,"1,96",-
51,Zé Henrique,Goalkeeper,"Oct 23, 2004 ",19,['Brazil'],Brazil,Paraguaçu Paulista,"1,99",-
,Hendrio,Goalkeeper,"May 30, 2004 ",19,['Brazil'],Brazil,,,-
12,Arthur Coneglian,Goalkeeper,"May 30, 2004 ",19,"['Brazil', 'Armenia']",Brazil,Limeira,"1,83",-
1,Carlos Araujo,Goalkeeper,"Feb 16, 2004 ",20,['Brazil'],Brazil,,"1,85",-
58,Matheus Sampaio,Goalkeeper,"Sep 1, 2004 ",19,['Brazil'],Brazil,Jaraguá do Sul (SC),"1,81",-
,Felipe,Goalkeeper,"Mar 10, 2004 ",20,['Brazil'],Brazil,Girau do Ponciano,"1,88",-
,Othon,Goalkeeper,"Jun 8, 2004 ",19,['Brazil'],Brazil,,"1,90",-
,Antônio Vinícius,Goalkeeper,"May 30, 2004 ",19,['Brazil'],Brazil,,,-
,Léo,Goalkeeper,"Mar 5, 2004 ",20,['Brazil'],Brazil,,,-
,Márcio Defendi,Goalkeeper,"Jan 13, 2004 ",20,['Brazil'],Brazil,Anápolis,"1,92",-
,Fernando Costa,Goalkeeper,"Feb 1, 2004 ",20,"['Brazil', 'Portugal']",Brazil,,"1,91",-
,Kauã Gomes,Goalkeeper,"Jul 10, 2004 ",19,['Brazil'],Brazil,Goioerê,"1,92",-
,João Calheira,Goalkeeper,"Feb 15, 2004 ",20,['Brazil'],Brazil,Bauru,"1,93",-
,Arthur Doria,Goalkeeper,"Feb 3, 2004 ",20,['Brazil'],Brazil,,"1,93",-
1,Kauê Camargo,Goalkeeper,"Feb 8, 2004 ",20,['Brazil'],Brazil,Santa Cruz do Rio Pardo,"1,92",-
,Cauã,Goalkeeper,"Jan 2, 2004 ",20,['Brazil'],Brazil,,"1,81",-
,Guilherme Nunes,Goalkeeper,"Jun 3, 2004 ",19,['Brazil'],Brazil,Caxias do Sul,"1,88",-
,Gabriel Barboza,Goalkeeper,"Jan 22, 2004 ",20,['Brazil'],Brazil,,"1,85",-
,Thiago,Goalkeeper,"Mar 27, 2004 ",19,['Brazil'],Brazil,Fortaleza,,-
,Matteo Salamon,Goalkeeper,"Feb 18, 2004 ",20,"['England', 'Brazil']",Brazil,,,-
,Murilo D'Angelo,Goalkeeper,"Feb 11, 2004 ",20,['Brazil'],Brazil,Santo André,"1,84",-
,Diego,Goalkeeper,"Aug 31, 2004 ",19,['Brazil'],Brazil,Nova Lima,,-
,Luizão,Goalkeeper,"Mar 22, 2004 ",19,['Brazil'],Brazil,Uruguaiana,"1,89",-
,Alesson Brotto,Goalkeeper,"Feb 15, 2004 ",20,['Brazil'],Brazil,,"1,90",-
,Gustavo Jundi,Goalkeeper,"Apr 5, 2004 ",19,['Brazil'],Brazil,Araçatuba,,-
,Gabriel Fernandes,Goalkeeper,"Jun 24, 2005 ",18,"['Brazil', 'Portugal']",Brazil,,"1,88",€125k
,João Peixoto,Goalkeeper,"Apr 11, 2005 ",18,['Brazil'],Brazil,,"1,96",-
,João Pedro,Goalkeeper,"Apr 25, 2005 ",18,"['Brazil', 'Portugal']",Brazil,Rio de Janeiro,"1,86",-
,João Victor,Goalkeeper,"Aug 5, 2005 ",18,['Brazil'],Brazil,,,-
,Mayk Silingardi,Goalkeeper,"Sep 14, 2005 ",18,['Brazil'],Brazil,Novo Horizonte,"1,85",-
,João Paulo,Goalkeeper,"Apr 8, 2005 ",18,['Brazil'],Brazil,,,-
,Juliano,Goalkeeper,"Sep 11, 2005 ",18,['Brazil'],Brazil,,,-
,Ricardo Solla,Goalkeeper,"Jan 4, 2005 ",19,"['Brazil', 'Spain']",Brazil,Salvador (BA),"1,90",-
,Rafael Sávio,Goalkeeper,"Mar 5, 2005 ",19,['Brazil'],Brazil,São José do Rio Preto,,-
,Aranha,Goalkeeper,"Feb 7, 2005 ",19,['Brazil'],Brazil,Paudalho,"1,90",-
,Vinicius Santos,Goalkeeper,"Jul 29, 2005 ",18,['Brazil'],Brazil,,"1,85",-
,Thiago,Goalkeeper,"Jun 25, 2005 ",18,['Brazil'],Brazil,Varginha,"1,91",-
,Gustavo Reis,Goalkeeper,"Jun 10, 2005 ",18,['Brazil'],Brazil,,"1,89",-
,Lucas Belo,Goalkeeper,"Jan 29, 2005 ",19,['Brazil'],Brazil,Camaragibe (PE),,€100k
,Jhonnattan,Goalkeeper,"Jul 11, 2005 ",18,['Brazil'],Brazil,,"1,85",-
,Felipe Fortaleza,Goalkeeper,"Apr 29, 2005 ",18,['Brazil'],Brazil,Fortaleza,,-
,Paulo Roberto,Goalkeeper,"Nov 10, 2005 ",18,['Brazil'],Brazil,,"1,87",-
,Gabriel Menezes,Goalkeeper,"Apr 8, 2005 ",18,"['Brazil', 'Portugal']",Brazil,São Paulo,"1,92",-
,Pedro,Goalkeeper,"Oct 23, 2005 ",18,['Brazil'],Brazil,,"1,80",-
,Diego Esser,Goalkeeper,"Apr 13, 2005 ",18,['Brazil'],Brazil,Rio do Campo,"1,92",-
,Renan Alexandre,Goalkeeper,"May 22, 2005 ",18,"['Brazil', 'Germany']",Brazil,Echaporã,"1,93",-
,Marcão,Goalkeeper,"Jun 14, 2005 ",18,['Brazil'],Brazil,,,-
,Guilherme Chaves,Goalkeeper,"Jun 22, 2005 ",18,['Brazil'],Brazil,,"1,83",-
1,Cássio Acosta,Goalkeeper,"Feb 2, 2005 ",19,['Brazil'],Brazil,Porto Alegre,,-
,David Lucas,Goalkeeper,"Sep 16, 2005 ",18,['Brazil'],Brazil,,"1,90",-
,Anthony,Goalkeeper,"Feb 6, 2005 ",19,['Brazil'],Brazil,,,-
61,Otávio Costa,Goalkeeper,"Dec 27, 2005 ",18,['Brazil'],Brazil,Perdigão,"1,92",-
61,Lacerda,Goalkeeper,"Feb 13, 2005 ",19,['Brazil'],Brazil,São José do Rio Preto (SP),"1,92",-
1,Felipe Longo,Goalkeeper,"Mar 5, 2005 ",19,"['Brazil', 'Italy']",Brazil,São Paulo,"1,89",-
,Gustavo,Goalkeeper,"Mar 20, 2005 ",18,['Brazil'],Brazil,,"1,87",-
,Gustavo,Goalkeeper,"Jun 10, 2005 ",18,['Brazil'],Brazil,,"1,89",-
