Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
4.0,Ni,Centre-Back,"Mar 1, 2003 ",21,['Portugal'],Portugal,Barcelos,"1,90",-,Defender,DM
19.0,Gustavo Pinto,Centre-Back,"Dec 9, 2003 ",20,['Portugal'],Portugal,Olhão,"1,90",-,Defender,
54.0,Leandro Maio,Centre-Back,"May 26, 2003 ",20,['Portugal'],Portugal,Vila do Conde,"1,82",-,Defender,RB
,Rivaldo,Centre-Back,"Jul 17, 2003 ",20,"['Portugal', 'Cape Verde']",Portugal,,"1,80",-,Defender,RB
3.0,Santiago Reis,Centre-Back,"May 9, 2003 ",20,['Portugal'],Portugal,Matosinhos,"1,88",-,Defender,
3.0,Rodrigo Jardim,Centre-Back,"Jan 16, 2003 ",21,['Portugal'],Portugal,Ponta do Sol,"1,93",-,Defender,
,António Oliveira,Centre-Back,"Mar 28, 2003 ",21,['Portugal'],Portugal,Barcelos,"1,93",-,Defender,LB
6.0,Duarte Carvalho,Centre-Back,"Feb 17, 2003 ",21,['Portugal'],Portugal,Vila Nova de Gaia,"1,87",-,Defender,
85.0,Guilherme Santos,Centre-Back,"Sep 21, 2003 ",20,['Portugal'],Portugal,,"1,85",-,Defender,
,Teixa,Centre-Back,"Mar 10, 2003 ",21,['Portugal'],Portugal,Aveiro,"1,85",-,Defender,
25.0,Rúben Martins,Centre-Back,"Jan 30, 2003 ",21,['Portugal'],Portugal,Esposende,"1,92",-,Defender,
3.0,João Magalhães,Centre-Back,"Aug 29, 2003 ",20,['Portugal'],Portugal,,,-,Defender,
6.0,Martim Coxixo,Centre-Back,"Oct 22, 2003 ",20,['Portugal'],Portugal,,"1,86",-,Defender,LB
22.0,Guito,Centre-Back,"Jan 14, 2003 ",21,['Portugal'],Portugal,Porto,"1,95",-,Defender,DM
63.0,Rodrigo Beirão,Centre-Back,"Jan 25, 2003 ",21,['Portugal'],Portugal,Aveiro,"1,84",-,Defender,
,Richard Abazaj,Centre-Back,"Feb 15, 2003 ",21,"['Albania', 'Portugal']",Portugal,,"1,84",-,Defender,
14.0,Duarte Maneta,Centre-Back,"Feb 23, 2003 ",21,['Portugal'],Portugal,Pinhal-Novo,"1,92",-,Defender,
2.0,Alexandre Lopes,Centre-Back,"Mar 3, 2003 ",21,['Portugal'],Portugal,Guimarães,"1,80",-,Defender,
,Nuno Teixeira,Centre-Back,"Apr 2, 2003 ",21,['Portugal'],Portugal,Peso da Régua,"1,86",-,Defender,
15.0,Afonso Arcanjo,Centre-Back,"May 20, 2003 ",20,['Portugal'],Portugal,,,-,Defender,
74.0,Tomás Sério,Centre-Back,"Mar 21, 2003 ",21,"['Portugal', 'France']",Portugal,,"1,91",-,Defender,
14.0,Rafael Afonso,Centre-Back,"Feb 11, 2003 ",21,['Portugal'],Portugal,Lisboa,"1,85",-,Defender,DM
73.0,Gabriel Brás,Centre-Back,"Mar 25, 2004 ",20,['Portugal'],Portugal,Póvoa do Varzim,"1,86",€450k,Defender,
54.0,António Ribeiro,Centre-Back,"Mar 21, 2004 ",20,['Portugal'],Portugal,Maia,"1,81",€150k,Defender,
44.0,Isaac Monteiro,Centre-Back,"Mar 4, 2004 ",20,"['Portugal', 'Sao Tome and Principe']",Portugal,,"1,93",€100k,Defender,
3.0,Gabriel Marçal,Centre-Back,"Feb 14, 2004 ",20,['Portugal'],Portugal,,,-,Defender,
,Rúben Geraldes,Centre-Back,"Jul 18, 2004 ",19,['Portugal'],Portugal,Valongo,"1,90",-,Defender,
4.0,Diogo Morgado,Centre-Back,"Nov 3, 2004 ",19,['Portugal'],Portugal,Braga,"1,90",-,Defender,DM
,Afonso Rochinha,Centre-Back,"Apr 15, 2004 ",19,['Portugal'],Portugal,Lisboa,"1,86",-,Defender,DM
66.0,Bernardo Antunes,Centre-Back,"Jun 9, 2004 ",19,['Portugal'],Portugal,Lisboa,"1,86",-,Defender,
,João Alves,Centre-Back,"Oct 2, 2004 ",19,['Portugal'],Portugal,Porto,"1,92",-,Defender,
15.0,Tiago Gabriel,Centre-Back,"Dec 26, 2004 ",19,['Portugal'],Portugal,Cascais,"1,94",-,Defender,RB
33.0,Simão Pacheco,Centre-Back,"Aug 11, 2004 ",19,['Portugal'],Portugal,Ponta Delgada,"1,79",-,Defender,
,Rafael Ferreira,Centre-Back,"Apr 6, 2004 ",20,['Portugal'],Portugal,,"1,91",-,Defender,
4.0,Lourenço,Centre-Back,"Mar 11, 2004 ",20,['Portugal'],Portugal,Lisboa,"1,84",-,Defender,
33.0,Chico Gonçalves,Centre-Back,"Mar 5, 2004 ",20,['Portugal'],Portugal,Funchal,"1,88",€275k,Defender,
83.0,Afonso Pinto,Centre-Back,"Apr 15, 2004 ",19,['Portugal'],Portugal,Oeiras,"1,94",€100k,Defender,DM
20.0,Guilherme Lopes,Centre-Back,"Jan 21, 2004 ",20,['Portugal'],Portugal,Caldas Rainha,"1,87",-,Defender,
44.0,André Lopes,Centre-Back,"Jun 28, 2004 ",19,['Portugal'],Portugal,Lisboa,"1,88",-,Defender,DM
15.0,David Pires,Centre-Back,"Jul 31, 2004 ",19,['Portugal'],Portugal,Pedreiras,"1,82",-,Defender,
23.0,Rodrigo Mira,Centre-Back,"Sep 28, 2004 ",19,['Portugal'],Portugal,,"1,86",-,Defender,LB
,Tiago Costa,Centre-Back,"Sep 7, 2004 ",19,['Portugal'],Portugal,Porto,"1,87",-,Defender,
13.0,Cláudio Lourenço,Centre-Back,"Jan 5, 2004 ",20,['Portugal'],Portugal,Amora,"1,90",-,Defender,
5.0,Gonçalo Bernardo,Centre-Back,"Nov 7, 2004 ",19,['Portugal'],Portugal,,"1,83",-,Defender,LB
,João Londero,Centre-Back,"Dec 20, 2004 ",19,['Brazil'],Portugal,,"1,90",-,Defender,DM
,Manel Ezequiel,Centre-Back,"May 5, 2004 ",19,['Portugal'],Portugal,Sesimbra,"1,80",-,Defender,LB
22.0,Bruno Faria,Centre-Back,"Jul 29, 2004 ",19,['Portugal'],Portugal,,,-,Defender,LB
3.0,Manuel Esteves,Centre-Back,"Mar 22, 2004 ",20,['Portugal'],Portugal,,"1,85",-,Defender,
25.0,Tiago Aguiar,Centre-Back,"Jul 2, 2004 ",19,['Portugal'],Portugal,Funchal,"1,83",-,Defender,
,Miguel Duarte,Centre-Back,"Feb 26, 2004 ",20,['Portugal'],Portugal,Cascais,"1,90",-,Defender,DM
66.0,Rui Carreira,Centre-Back,"Jan 22, 2004 ",20,['Portugal'],Portugal,Nazaré,"1,84",-,Defender,
66.0,Hugo Oliveira,Centre-Back,"Aug 26, 2004 ",19,['Portugal'],Portugal,Maia,"1,89",-,Defender,DM
66.0,Martim Filipe,Centre-Back,"May 9, 2004 ",19,['Portugal'],Portugal,Odivelas,"1,78",-,Defender,
27.0,Rúben Santos,Centre-Back,"Feb 19, 2004 ",20,['Portugal'],Portugal,,,-,Defender,LB
34.0,Afonso Silva,Centre-Back,"Apr 28, 2004 ",19,['Portugal'],Portugal,Valongo,"1,76",-,Defender,LB   DM
82.0,Hugo Faria,Centre-Back,"Aug 2, 2004 ",19,['Portugal'],Portugal,Ermesinde,"1,86",-,Defender,
,Diogo Amaro,Centre-Back,"Nov 5, 2004 ",19,['Portugal'],Portugal,Figueira da Foz,"1,86",-,Defender,
,Romeu Abazaj,Centre-Back,"Sep 19, 2004 ",19,"['Albania', 'Portugal']",Portugal,,,-,Defender,
,Nuno Vasconcelos,Centre-Back,"Aug 3, 2004 ",19,['Portugal'],Portugal,Esposende,"1,90",-,Defender,
,Leo Silva,Centre-Back,"Apr 5, 2004 ",20,['Portugal'],Portugal,,,-,Defender,
,Pedro Barbosa,Centre-Back,"Apr 7, 2004 ",20,['Portugal'],Portugal,Braga,"1,90",-,Defender,
51.0,Henrique Mendes,Centre-Back,"Apr 26, 2004 ",19,['Portugal'],Portugal,Barrosas,"1,94",-,Defender,
15.0,Vicente,Centre-Back,"Jun 20, 2004 ",19,['Portugal'],Portugal,Trofa,,-,Defender,
62.0,Nuno Matos,Centre-Back,"Oct 4, 2004 ",19,['Portugal'],Portugal,Braga,"1,82",-,Defender,RB
,David Nunes,Centre-Back,"Nov 24, 2004 ",19,['Portugal'],Portugal,Paços de Ferreira,"1,86",-,Defender,
64.0,Martim Rocha,Centre-Back,"Apr 11, 2004 ",19,['Portugal'],Portugal,,"1,80",-,Defender,
,Ricardo Piedade,Centre-Back,"Jan 12, 2004 ",20,['Portugal'],Portugal,Faro,,-,Defender,
,João Airosa,Centre-Back,"Jan 7, 2004 ",20,['Portugal'],Portugal,Braga,"1,87",-,Defender,
5.0,Martim Patrício Cardoso,Centre-Back,"Feb 17, 2004 ",20,['Portugal'],Portugal,Cascais,"1,80",-,Defender,
31.0,Fábio Carvalho,Centre-Back,"Apr 28, 2004 ",19,['Portugal'],Portugal,,"1,85",-,Defender,DM
85.0,João Pereira,Centre-Back,"Mar 31, 2004 ",20,['Portugal'],Portugal,,"1,96",-,Defender,DM
43.0,João Muniz,Centre-Back,"Jun 26, 2005 ",18,"['Portugal', 'Brazil']",Portugal,Ribeira Brava,"1,90",€500k,Defender,
71.0,Rui Santos,Centre-Back,"Jan 14, 2005 ",19,['Portugal'],Portugal,Faro,,€100k,Defender,
,Diogo Farinha,Centre-Back,"Jan 7, 2005 ",19,['Portugal'],Portugal,,"1,88",-,Defender,
17.0,Leonardo Heitor,Centre-Back,"Jul 18, 2005 ",18,['Portugal'],Portugal,,,-,Defender,
66.0,Diogo Sanches,Centre-Back,"Dec 12, 2005 ",18,['Portugal'],Portugal,Lisboa,,-,Defender,
,Tiago Rosa,Centre-Back,"May 2, 2005 ",18,['Portugal'],Portugal,Vila Nova de Gaia,"1,86",-,Defender,
15.0,Tiago Sampaio,Centre-Back,"May 15, 2005 ",18,['Portugal'],Portugal,Vila Nova de Famalicão,,-,Defender,
,Rodrigo Dias,Centre-Back,"Jun 18, 2005 ",18,['Portugal'],Portugal,,"1,92",-,Defender,DM
37.0,José Sampaio,Centre-Back,"Jan 4, 2005 ",19,['Portugal'],Portugal,Felgueiras,"1,89",-,Defender,
24.0,Rodrigo Mendes,Centre-Back,"Apr 2, 2005 ",19,['Portugal'],Portugal,Almada,,-,Defender,DM
,Jonatás Noro,Centre-Back,"Jul 9, 2005 ",18,['Portugal'],Portugal,Rio Maior,"1,87",-,Defender,
,André Junqueira,Centre-Back,"Dec 18, 2005 ",18,['Portugal'],Portugal,Vila do Conde,"1,91",-,Defender,
,João Pimenta,Centre-Back,"Feb 9, 2005 ",19,['Portugal'],Portugal,Vila do Conde,,-,Defender,
64.0,Luís Gomes,Centre-Back,"Apr 13, 2005 ",18,['Portugal'],Portugal,Vila Real,"1,89",€150k,Defender,
49.0,Manuel Rebelo,Centre-Back,"Feb 11, 2005 ",19,['Portugal'],Portugal,Sintra,"1,90",€100k,Defender,
43.0,Diego Tavares,Centre-Back,"Mar 12, 2005 ",19,['Portugal'],Portugal,Viseu,"1,85",-,Defender,DM
18.0,Vasco Crespo,Centre-Back,"Jun 21, 2005 ",18,['Portugal'],Portugal,Abrantes,"1,85",-,Defender,
,Francisco Cardoso,Centre-Back,"Jan 26, 2005 ",19,['Portugal'],Portugal,Torres Novas,"1,81",-,Defender,RB
,Luís Sampaio,Centre-Back,"Aug 23, 2005 ",18,['Portugal'],Portugal,Guimarães,"1,89",-,Defender,
,Lucas Dias,Centre-Back,"Apr 6, 2005 ",19,['Portugal'],Portugal,,"1,72",-,Defender,
,Licínio,Centre-Back,"Feb 24, 2005 ",19,['Portugal'],Portugal,Castelo de Paiva,,-,Defender,
66.0,Miguel Alves,Centre-Back,"Dec 30, 2005 ",18,['Portugal'],Portugal,Ponte de Lima,"1,87",-,Defender,LB
14.0,Guilherme Silva,Centre-Back,"Dec 7, 2005 ",18,['Portugal'],Portugal,Lisboa,"1,90",-,Defender,
94.0,Pedro Silva,Centre-Back,"Feb 26, 2005 ",19,['Portugal'],Portugal,Vila Real,"1,90",-,Defender,
,Rúben Ribeiro,Centre-Back,"Mar 11, 2005 ",19,['Portugal'],Portugal,Vizela,"1,78",-,Defender,
,Pedro Correia,Centre-Back,"Feb 25, 2005 ",19,['Portugal'],Portugal,Vila Real,"2,00",-,Defender,
84.0,Rodrigo Grenha,Centre-Back,"Feb 21, 2005 ",19,['Portugal'],Portugal,Évora,"1,80",-,Defender,
,Henrique Sá,Centre-Back,"Sep 18, 2005 ",18,['Portugal'],Portugal,Santarém,"1,86",-,Defender,
89.0,Lucas von Hellens,Centre-Back,"Mar 5, 2005 ",19,"['Finland', 'Portugal']",Portugal,Funchal,"1,87",-,Defender,DM
,Bernardo Ferreira,Centre-Back,"Jan 3, 2005 ",19,['Portugal'],Portugal,Braga,"1,80",-,Defender,RB   LB
5.0,Caio,Left-Back,"Sep 6, 1985 ",38,['Portugal'],Portugal,Peso da Régua,"1,72",-,Defender,
,Jorge Lopes,Left-Back,"Jan 3, 1985 ",39,['Portugal'],Portugal,Porto,"1,80",-,Defender,
11.0,Jorginho,Left-Back,"Sep 21, 1985 ",38,['Portugal'],Portugal,Paredes,"1,69",-,Defender,LM   LW
,Nélson Pedroso,Left-Back,"Jun 10, 1985 ",38,['Portugal'],Portugal,Guimarães,"1,80",-,Defender,LM
,Luisinho,Left-Back,"May 5, 1985 ",38,['Portugal'],Portugal,Porto,"1,71",-,Defender,
,Pedro Araújo,Left-Back,"Jan 10, 1985 ",39,['Portugal'],Portugal,Vila Nova de Famalicão,"1,73",-,Defender,
,Serginho,Left-Back,"Oct 12, 1985 ",38,['Portugal'],Portugal,Castelo de Paiva,"1,77",-,Defender,
,Tiago Santos,Left-Back,"Apr 3, 1985 ",39,['Portugal'],Portugal,Caldas da Raínha,"1,75",-,Defender,
,Serginho,Left-Back,"Nov 22, 1985 ",38,['Portugal'],Portugal,Vila Nova de Famalicão,"1,73",-,Defender,DM
,Jordão Diogo,Left-Back,"Nov 12, 1985 ",38,"['Sao Tome and Principe', 'Portugal']",Portugal,Lissabon,"1,84",-,Defender,LM   DM
,Pak-Chun Chan,Left-Back,"Dec 5, 1985 ",38,['Macao'],Portugal,Macao,"1,72",-,Defender,RB   CB
,Bruno Simão,Left-Back,"May 5, 1985 ",38,['Portugal'],Portugal,Lisboa,"1,77",-,Defender,CB   LM
,Vítor Hugo,Left-Back,"Sep 21, 1985 ",38,['Portugal'],Portugal,Gondomar,"1,80",-,Defender,LM   LW
45.0,Mário Camora,Left-Back,"Nov 10, 1986 ",37,"['Romania', 'Portugal']",Portugal,Samora Correia,"1,78",€400k,Defender,LM
,Ivo Oliveira,Left-Back,"Jun 23, 1986 ",37,['Portugal'],Portugal,Santa Maria de Lamas,"1,82",-,Defender,
,Vítor Pinto,Left-Back,"Mar 21, 1986 ",38,['Portugal'],Portugal,Vizela,"1,70",-,Defender,LM
,Pedrinho,Left-Back,"May 26, 1986 ",37,['Portugal'],Portugal,Paredes,"1,76",-,Defender,LM   LW
,Gonçalo,Left-Back,"May 25, 1986 ",37,['Portugal'],Portugal,Vila Nova de Gaia,"1,80",-,Defender,
,Chileno,Left-Back,"May 2, 1986 ",37,"['Portugal', 'Chile']",Portugal,Góis,"1,73",-,Defender,
77.0,Vitinha,Left-Back,"Feb 11, 1986 ",38,['Portugal'],Portugal,Guimarães,"1,73",-,Defender,RB   DM
,Luís Tinoco,Left-Back,"Oct 17, 1986 ",37,['Portugal'],Portugal,Barcelos,"1,86",-,Defender,
,Tiago Gomes,Left-Back,"Jul 29, 1986 ",37,['Portugal'],Portugal,Oeiras,"1,77",-,Defender,
20.0,Jorge Rosa,Left-Back,"Dec 25, 1986 ",37,['Portugal'],Portugal,Horta,,-,Defender,LM
,Porto,Left-Back,"Sep 20, 1986 ",37,['Portugal'],Portugal,Lourosa,"1,71",-,Defender,
,Filipe Pires,Left-Back,"Feb 5, 1986 ",38,['Portugal'],Portugal,Porto,"1,80",-,Defender,
,Dani Lopes,Left-Back,"Jul 6, 1986 ",37,['Portugal'],Portugal,Entroncamento,"1,72",-,Defender,
,Bruno Chapinha,Left-Back,"Mar 11, 1986 ",38,['Portugal'],Portugal,Valpaços,"1,70",-,Defender,
,Emídio Rafael,Left-Back,"Jan 24, 1986 ",38,['Portugal'],Portugal,Lisboa,"1,83",-,Defender,
,Nuno Pinto,Left-Back,"Aug 6, 1986 ",37,['Portugal'],Portugal,Vila Nova de Gaia,"1,73",-,Defender,LM
,Vítor Vinha,Left-Back,"Nov 11, 1986 ",37,['Portugal'],Portugal,Oliveira de Frades,"1,80",-,Defender,LM   CM
5.0,Antunes,Left-Back,"Apr 1, 1987 ",37,['Portugal'],Portugal,Freamunde,"1,75",€75k,Defender,LM
13.0,Marco Semedo,Left-Back,"Oct 8, 1987 ",36,['Portugal'],Portugal,Carnaxide,"1,81",-,Defender,CB   DM
17.0,Raúl Martins,Left-Back,"Feb 3, 1987 ",37,"['Portugal', 'Angola']",Portugal,Porto,"1,81",-,Defender,CB
25.0,Jorginho,Left-Back,"Mar 30, 1987 ",37,['Portugal'],Portugal,Ponta Delgada,"1,78",-,Defender,LM
,Zinho,Left-Back,"Dec 10, 1987 ",36,['Portugal'],Portugal,Lisboa,"1,83",-,Defender,
,André Marques,Left-Back,"Aug 1, 1987 ",36,['Portugal'],Portugal,Viseu,"1,86",-,Defender,DM   LM
,Luís Firmino,Left-Back,"Feb 16, 1987 ",37,['Portugal'],Portugal,Vila Real Santo Antonio,"1,87",-,Defender,LM   CF
31.0,Miguel Fernandes,Left-Back,"May 2, 1987 ",36,['Portugal'],Portugal,Barcelos,"1,82",-,Defender,
,Augusto,Left-Back,"Aug 30, 1987 ",36,['Portugal'],Portugal,Matosinho,"1,80",-,Defender,LM   DM
,Miguel Pimenta,Left-Back,"Mar 9, 1987 ",37,['Portugal'],Portugal,Barreiro,"1,77",-,Defender,CM   LM
,João Pedro,Left-Back,"May 13, 1987 ",36,['Portugal'],Portugal,Lavra,"1,83",-,Defender,CB
69.0,Igor Conceição,Left-Back,"Sep 23, 1988 ",35,['Portugal'],Portugal,Penedo Gordo,"1,83",-,Defender,
,Diogo Aidos,Left-Back,"Nov 23, 1988 ",35,['Portugal'],Portugal,Aveiro,,-,Defender,DM   LM
,Nera,Left-Back,"Jul 9, 1988 ",35,['Portugal'],Portugal,Guimarães,"1,82",-,Defender,
,Lino,Left-Back,"Sep 16, 1988 ",35,['Portugal'],Portugal,Portimão,"1,74",-,Defender,
,Fábio Esquivas,Left-Back,"May 17, 1988 ",35,['Portugal'],Portugal,Castelo Branco,"1,86",-,Defender,LM
,Vítor Hugo,Left-Back,"Oct 2, 1988 ",35,['Portugal'],Portugal,São Roque,"1,83",-,Defender,CB
5.0,Bruno Machado,Left-Back,"Jun 9, 1988 ",35,['Portugal'],Portugal,Vila Nova de Famalicão,"1,80",-,Defender,CB
,Diogo Oliveira,Left-Back,"Oct 3, 1988 ",35,['Portugal'],Portugal,Matosinhos,"1,82",-,Defender,
,Tiago Pinto,Left-Back,"Feb 1, 1988 ",36,['Portugal'],Portugal,Porto,"1,77",-,Defender,LM   DM
,Fábio Coentrão,Left-Back,"Mar 11, 1988 ",36,['Portugal'],Portugal,Vila do Conde,"1,79",-,Defender,LW   LM
,Hugo Fernandes,Left-Back,"Mar 27, 1988 ",36,['Portugal'],Portugal,Amadora,,-,Defender,
51.0,Eugénio Fernandes,Left-Back,"Jan 30, 1988 ",36,['Portugal'],Portugal,Angra do Heroísmo,"1,77",-,Defender,LM
,Miguel Gomes,Left-Back,"Oct 21, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,"1,72",-,Defender,LM   LW
37.0,Huguinho,Left-Back,"Mar 20, 1988 ",36,['Portugal'],Portugal,Vila Nova de Gaia,"1,81",-,Defender,
,Pedro Sá,Left-Back,"Nov 22, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,"1,83",-,Defender,LM   LW
,Vítor Lobo,Left-Back,"Jul 1, 1988 ",35,['Portugal'],Portugal,Vila Nova de Gaia,"1,76",-,Defender,CB
,Marco Lança,Left-Back,"Jan 17, 1988 ",36,['Portugal'],Portugal,Setúbal,"1,82",-,Defender,
,Hélder Mendes,Left-Back,"Jun 22, 1988 ",35,['Portugal'],Portugal,Penafiel,"1,73",-,Defender,LM   LW
,Carlos Alves,Left-Back,"Feb 6, 1988 ",36,['Portugal'],Portugal,Oeiras,"1,77",-,Defender,
22.0,Hélder Lopes,Left-Back,"Jan 4, 1989 ",35,['Portugal'],Portugal,Vila Nova de Gaia,"1,79",€300k,Defender,LM   LW
31.0,Joãozinho,Left-Back,"Jul 2, 1989 ",34,['Portugal'],Portugal,Lisboa,"1,85",€100k,Defender,LM   CB
,Joãozinho,Left-Back,"Nov 27, 1989 ",34,['Portugal'],Portugal,Arcozelo,"1,70",-,Defender,CM
18.0,Maurílio Jesus,Left-Back,"Feb 25, 1989 ",35,['Portugal'],Portugal,Santana,"1,64",-,Defender,LM
14.0,Vítor Sanches,Left-Back,"Mar 6, 1989 ",35,"['Portugal', 'Cape Verde']",Portugal,Lisboa,"1,79",-,Defender,CB
,André Pereira,Left-Back,"Mar 20, 1989 ",35,['Portugal'],Portugal,Vila Nova de Gaia,"1,78",-,Defender,CB
13.0,Álvaro Branco,Left-Back,"Aug 13, 1989 ",34,['Portugal'],Portugal,Chaves,"1,86",-,Defender,CB
,Califo,Left-Back,"Sep 22, 1989 ",34,"['Guinea-Bissau', 'Portugal']",Portugal,Lisboa,"1,80",-,Defender,
,Luís Sousa,Left-Back,"Jul 22, 1989 ",34,['Portugal'],Portugal,Lisboa,"1,70",-,Defender,
,Tiago Conceição,Left-Back,"Apr 17, 1989 ",34,['Portugal'],Portugal,Lissabon,"1,86",-,Defender,CB   DM
31.0,Talocha,Left-Back,"Aug 30, 1989 ",34,['Portugal'],Portugal,Vila Nova de Famalicão,"1,80",€125k,Defender,
28.0,Rúben Lima,Left-Back,"Oct 3, 1989 ",34,['Portugal'],Portugal,Lisboa,"1,77",€100k,Defender,CB   LM
,Alex Sá,Left-Back,"Feb 22, 1989 ",35,['Portugal'],Portugal,Porto,"1,79",-,Defender,LM
,Paulo Lopes,Left-Back,"Feb 13, 1989 ",35,['Portugal'],Portugal,Leça da Palmeira,"1,83",-,Defender,LM   LW
,Zé Diogo,Left-Back,"Mar 26, 1989 ",35,['Portugal'],Portugal,Vila Real,"1,80",-,Defender,CM   LM
5.0,Rui Raínho,Left-Back,"Jun 27, 1989 ",34,['Portugal'],Portugal,Aveiro,"1,80",-,Defender,CB   LM
,Diogo Bonito,Left-Back,"Dec 6, 1989 ",34,['Portugal'],Portugal,Vidigueirra,"1,74",-,Defender,CB
25.0,Rui Torres,Left-Back,"Dec 16, 1989 ",34,['Portugal'],Portugal,Barcelos,"1,75",-,Defender,
,Sérgio Ramos,Left-Back,"Jun 28, 1989 ",34,['Portugal'],Portugal,Guimarães,"1,83",-,Defender,
,Igor Pita,Left-Back,"May 31, 1989 ",34,['Portugal'],Portugal,Funchal,"1,82",-,Defender,CB
6.0,Sequeira,Left-Back,"Aug 19, 1990 ",33,['Portugal'],Portugal,Porto,"1,84",€825k,Defender,CB   LM
20.0,João Amaral,Left-Back,"Jul 20, 1990 ",33,['Portugal'],Portugal,Coimbra,"1,79",-,Defender,CB   LM
5.0,Hugo Graça,Left-Back,"Apr 24, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,"1,84",-,Defender,CB   DM
,Joel Vaz,Left-Back,"Jun 23, 1990 ",33,['Portugal'],Portugal,Cascais,"1,78",-,Defender,
35.0,Hugo Moreira,Left-Back,"Oct 30, 1990 ",33,['Portugal'],Portugal,Maia,"1,70",-,Defender,LM
,Sérgio Vieira,Left-Back,"Jun 26, 1990 ",33,['Portugal'],Portugal,,"1,80",-,Defender,LM
,Preto,Left-Back,"Aug 18, 1990 ",33,['Portugal'],Portugal,Paredes,"1,76",-,Defender,
11.0,Rúben,Left-Back,"Feb 17, 1990 ",34,['Portugal'],Portugal,Funchal,"1,83",-,Defender,
10.0,Fausto Peixoto,Left-Back,"Jun 24, 1990 ",33,['Portugal'],Portugal,Vizela,"1,69",-,Defender,
,Hugo Costa,Left-Back,"Feb 20, 1990 ",34,['Portugal'],Portugal,Póvoa de Varzim,"1,85",-,Defender,CB
,Alex Barbosa,Left-Back,"Oct 13, 1990 ",33,['Portugal'],Portugal,Barcelos,"1,84",-,Defender,LM
20.0,Filipe Ferreira,Left-Back,"Sep 27, 1990 ",33,['Portugal'],Portugal,Lisboa,"1,78",€200k,Defender,LM   LW
,Gonçalo Fonseca,Left-Back,"Aug 21, 1990 ",33,['Portugal'],Portugal,Lisboa,"1,82",-,Defender,
5.0,João Rodrigues,Left-Back,"Nov 15, 1990 ",33,['Portugal'],Portugal,Santarém,"1,78",-,Defender,LM   LW
,Rui Gato,Left-Back,"Feb 18, 1990 ",34,['Portugal'],Portugal,Ferreira do Alentejo,,-,Defender,
20.0,Gonçalo,Left-Back,"Dec 28, 1990 ",33,['Portugal'],Portugal,Guimarães,"1,76",-,Defender,LW   LM
15.0,Jorge Miguel,Left-Back,"Sep 22, 1990 ",33,['Portugal'],Portugal,Vila Nova de Famalicão,"1,76",-,Defender,
90.0,Ruca,Left-Back,"Sep 11, 1990 ",33,['Portugal'],Portugal,Tondela,"1,89",-,Defender,LM   LW
,Fabinho,Left-Back,"Jan 26, 1990 ",34,"['Brazil', 'Portugal']",Portugal,Famalicão,"1,70",-,Defender,RB
90.0,Vítor Bruno,Left-Back,"Jan 13, 1990 ",34,['Portugal'],Portugal,Vila do Conde,"1,71",-,Defender,LM   LW
,André Pires,Left-Back,"Feb 7, 1990 ",34,['Portugal'],Portugal,Lisboa,"1,83",-,Defender,LM
6.0,Mário Rui,Left-Back,"May 27, 1991 ",32,['Portugal'],Portugal,Sines,"1,68",€4.00m,Defender,LM
10.0,Rola,Left-Back,"Feb 22, 1991 ",33,['Portugal'],Portugal,Coimbra,"1,79",-,Defender,DM   CM
,Vitinha,Left-Back,"Mar 24, 1991 ",33,['Portugal'],Portugal,Santa Maria da Feira,,-,Defender,
,Pedro Branco,Left-Back,"Apr 16, 1991 ",32,['Portugal'],Portugal,Porto,"1,80",-,Defender,CB
17.0,Luisinho,Left-Back,"May 6, 1991 ",32,['Portugal'],Portugal,Vimioso,"1,68",-,Defender,LM
,Espincho,Left-Back,"Apr 5, 1991 ",33,['Portugal'],Portugal,Valongo,"1,7",-,Defender,LM   LW
,Serginho,Left-Back,"Jan 20, 1991 ",33,['Portugal'],Portugal,Lisboa,,-,Defender,
,Pedro Lemos,Left-Back,"Apr 2, 1991 ",33,['Portugal'],Portugal,Espinho,,-,Defender,
,Pedro Gomes,Left-Back,"May 23, 1991 ",32,['Portugal'],Portugal,Lisboa,"1,83",-,Defender,LM
,Gil Barros,Left-Back,"Jul 4, 1991 ",32,['Portugal'],Portugal,Paredes,"1,82",-,Defender,
17.0,Luís Gonçalves,Left-Back,"Jun 30, 1991 ",32,['Portugal'],Portugal,Lisboa,"1,78",-,Defender,
,Manteigas,Left-Back,"Jan 14, 1991 ",33,['Portugal'],Portugal,Odivelas,"1,69",-,Defender,LM   LW
,Daniel Latkowski,Left-Back,"Nov 11, 1991 ",32,"['Germany', 'Portugal']",Portugal,Porto,"1,78",-,Defender,RB   RW
15.0,Gui Ferreira,Left-Back,"Apr 17, 1991 ",32,['Portugal'],Portugal,Alverca do Ribatejo,"1,83",€100k,Defender,LM   LW
,Oliveira,Left-Back,"Jan 16, 1991 ",33,['Portugal'],Portugal,Oliveira de Azeméis,,-,Defender,
5.0,Paulito Martins,Left-Back,"Nov 28, 1991 ",32,['Portugal'],Portugal,Pombal,"1,69",-,Defender,
