Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
,Javi Díaz,Goalkeeper,"May 15, 1997 ",27,['Spain'],Spain,Mairena del Aljarafe,,"1,85",,
1.0,Benito Del Valle,Goalkeeper,"Feb 10, 1997 ",27,['Spain'],Spain,Jerez de La Frontera,,"1,87",,
1.0,Giovanni Ochando,Goalkeeper,"Jul 14, 1997 ",26,['Spain'],Spain,Requena,,"1,81",,
,Javi Doldán,Goalkeeper,"Sep 30, 1997 ",26,['Spain'],Spain,Oviedo,,,,
,Tony Aghayere,Goalkeeper,"Nov 4, 1997 ",26,"['Spain', 'Nigeria']",Spain,Madrid,,,,
13.0,Fran de Diego,Goalkeeper,"Jan 1, 1997 ",27,['Spain'],Spain,Llerena,,,,
,Carlos Sabater,Goalkeeper,"Feb 13, 1997 ",27,['Spain'],Spain,Algemesí,,"1,82",,
1.0,Chema Segovia,Goalkeeper,"Sep 18, 1997 ",26,['Spain'],Spain,Madrid,,,,
,Juan Bastida,Goalkeeper,"Jan 1, 1997 ",27,['Spain'],Spain,Cartagena,,,,
,Toni Belmonte,Goalkeeper,"Feb 18, 1997 ",27,['Spain'],Spain,Torrent,,,,
,Joaquín Holgado,Goalkeeper,"Jan 1, 1997 ",27,['Spain'],Spain,Utrera,,,,
13.0,Adrià Molluna,Goalkeeper,"Mar 9, 1997 ",27,['Spain'],Spain,Reus,,,,
,Sergio Ruiz,Goalkeeper,"May 16, 1997 ",27,['Spain'],Spain,Orihuela,,,,
,Sebastián Rosales,Goalkeeper,"Oct 8, 1997 ",26,['Spain'],Spain,Madrid,,"1,89",,
,Luis Guerra,Goalkeeper,"Oct 11, 1997 ",26,['Spain'],Spain,Don Benito,,,,
,Víctor Antón,Goalkeeper,"Jan 1, 1997 ",27,['Spain'],Spain,Sitges,,,,
,Sergio Freiría,Goalkeeper,"Feb 23, 1997 ",27,['Spain'],Spain,Gondomar,,,,
27.0,Luis Guerra,Goalkeeper,"Oct 11, 1997 ",26,['Spain'],Spain,Don Benito,,,,
,Alejandro Hormigo,Goalkeeper,"Jul 27, 1997 ",26,['Spain'],Spain,Sevilla,,"1,86",,
13.0,Alejandro López,Goalkeeper,"Feb 20, 1997 ",27,['Spain'],Spain,A Coruña,,,,
1.0,Javi Dela,Goalkeeper,"Jun 6, 1997 ",27,['Spain'],Spain,Córdoba,,"1,78",,
,Álex Iglesias,Goalkeeper,"Apr 7, 1997 ",27,['Spain'],Spain,Murcia,,"1,86",,
,Juanma Diaz,Goalkeeper,"Feb 5, 1997 ",27,['Spain'],Spain,Los Palacios y Villafranca,,,,
,Roberto Cerdán,Goalkeeper,"Jun 4, 1997 ",27,['Spain'],Spain,Zaragoza,,,,
,Moisés Listán,Goalkeeper,"Nov 26, 1997 ",26,['Spain'],Spain,Sanlúcar de Barrameda,,,,
1.0,Carles Santaló,Goalkeeper,"Oct 31, 1997 ",26,['Spain'],Spain,Barcelona,,"1,84",,
,Nahum Pedre,Goalkeeper,"May 4, 1997 ",27,['Spain'],Spain,Castelló de La Plana,,"1,85",,
,Dani Barbero,Goalkeeper,"Jan 11, 1997 ",27,['Spain'],Spain,Madrid,,"1,84",,
,Panzer,Goalkeeper,"Oct 21, 1997 ",26,['Spain'],Spain,Formentera,,,,
,José Antonio López,Goalkeeper,"Feb 13, 1997 ",27,['Spain'],Spain,Murcia,,,,
,Miguel Amengual,Goalkeeper,"May 17, 1997 ",27,['Spain'],Spain,Llucmajor,,"1,86",,
13.0,Uri Vives,Goalkeeper,"Jan 17, 1997 ",27,['Spain'],Spain,Barcelona,,,,
,Jaime Maillo,Goalkeeper,"Oct 3, 1997 ",26,['Spain'],Spain,Sant Joan Despí,,,,
,Álvaro Mugueta,Goalkeeper,"Jun 21, 1997 ",27,['Spain'],Spain,Pamplona,,,,
,Gorka Alegría,Goalkeeper,"Apr 29, 1997 ",27,['Spain'],Spain,Abáigar,,"1,82",,
,Álvaro Iso,Goalkeeper,"Apr 8, 1997 ",27,['Spain'],Spain,Pamplona,,"1,85",,
,Adrián Peón,Goalkeeper,"Apr 2, 1997 ",27,['Spain'],Spain,Piélagos,,"1,86",,
,Miguel Mendióroz,Goalkeeper,"Jan 5, 1997 ",27,['Spain'],Spain,Villava,,"1,88",,
,Pedro Barrio,Goalkeeper,"Jun 25, 1997 ",27,['Spain'],Spain,Mancha Real,,"1,85",,
,Paisa,Goalkeeper,"Jul 30, 1997 ",26,['Spain'],Spain,Valdáliga,,"1,88",,
,Juanjo Garrancho,Goalkeeper,"Jun 22, 1997 ",27,['Spain'],Spain,Irún,,"1,87",,
,Santiago Tulian,Goalkeeper,"Apr 5, 1997 ",27,['Spain'],Spain,Madrid,,"1,85",,
,Raul Monforte,Goalkeeper,"Jan 22, 1997 ",27,['Spain'],Spain,Zaragoza,,"1,91",,
,Javi Rumbo,Goalkeeper,"Sep 2, 1997 ",26,['Spain'],Spain,Cambre,,,,
,Aarón Abad,Goalkeeper,"Sep 11, 1997 ",26,['Spain'],Spain,Zaragoza,,"1,92",,
,Enrique Cárdenas,Goalkeeper,"Feb 26, 1997 ",27,['Spain'],Spain,Jaén,,,,
,Antonio Martín,Goalkeeper,"Jun 20, 1997 ",27,['Spain'],Spain,Vícar,,,,
,Alberto Ropero,Goalkeeper,"May 6, 1997 ",27,['Spain'],Spain,Villarrubia de los Ojos,,,,
,Jairo Arrocha,Goalkeeper,"Jun 5, 1997 ",27,['Spain'],Spain,Las Palmas de Gran Canaria,,,,
,Javier Peña,Goalkeeper,"Aug 5, 1997 ",26,['Spain'],Spain,Tobarra,,,,
,Iván López,Goalkeeper,"Jun 26, 1997 ",27,['Spain'],Spain,Cádiz,,,,
,David Mena,Goalkeeper,"Aug 14, 1997 ",26,['Spain'],Spain,San Martín del Tesorillo,,"1,82",,
,Pablo Fid,Goalkeeper,"Feb 10, 1997 ",27,['Spain'],Spain,Bilbao,,"1,85",,
,Albert Escuin,Goalkeeper,"Apr 6, 1997 ",27,['Spain'],Portugal,Torrent,,"1,87",,
,Carlos Jiménez,Goalkeeper,"Jul 17, 1997 ",26,['Spain'],Portugal,Almería,,,,
,Álex Campos,Goalkeeper,"Jun 12, 1997 ",27,['Spain'],Portugal,Palamós,,,,
,Rubén Ualoloca,Goalkeeper,"Jun 2, 1997 ",27,"['Spain', 'Angola']",Portugal,Leganés,,"1,80",,
,Gonzalo Barrio,Goalkeeper,"Feb 28, 1997 ",27,['Spain'],Portugal,Zornotza,,,,
,William Zambrano,Goalkeeper,"Jan 23, 1997 ",27,['Spain'],Portugal,Alicante,,,,
,Iker Galdeano,Goalkeeper,"Nov 4, 1997 ",26,['Spain'],Portugal,Arrigorriaga,,"1,77",,
,Christian Alaminos,Goalkeeper,"Jun 26, 1997 ",27,['Spain'],Portugal,Granada,,"1,81",,
,Borja González,Goalkeeper,"Nov 14, 1997 ",26,['Spain'],Portugal,Ourense,,,,
,Andreu Cases,Goalkeeper,"Jun 17, 1997 ",27,['Spain'],Portugal,Barcelona,,"1,83",,
,Sergio García,Goalkeeper,"Feb 21, 1997 ",27,['Spain'],Portugal,Valladolid,,"1,91",,
,Esteve Peña,Goalkeeper,"Apr 26, 1997 ",27,['Spain'],Portugal,Portocolom,,"1,85",,
,Albert Alfonso,Goalkeeper,"Jan 9, 1997 ",27,['Spain'],Portugal,Cubelles,,"1,80",,
13.0,Jesús López,Goalkeeper,"Jun 18, 1997 ",27,['Spain'],Portugal,Lucena,,"1,82",,
,Diego Naranjo,Goalkeeper,"Mar 11, 1997 ",27,['Spain'],Portugal,Aranguren,,,,
1.0,Guille Pérez,Goalkeeper,"Jan 10, 1997 ",27,['Spain'],Portugal,Madrid,,,,
13.0,Ángel Expósito,Goalkeeper,"Oct 1, 1997 ",26,['Spain'],Portugal,Gondomar,,,,
1.0,Felipe Galvis,Goalkeeper,"Aug 18, 1997 ",26,['Spain'],Portugal,Valencia,,,,
,Curro Harillo,Goalkeeper,"May 5, 1997 ",27,['Spain'],Portugal,Ronda,,"1,87",,
,Josep Martínez,Goalkeeper,"May 27, 1998 ",26,['Spain'],Spain,Alzira,,"1,91",,
,Diego Conde,Goalkeeper,"Oct 28, 1998 ",25,['Spain'],Spain,Madrid,,"1,88",,
30.0,Álex Domínguez,Goalkeeper,"Jul 30, 1998 ",25,['Spain'],Spain,Granollers,,"1,87",,
1.0,Juanpe Navarro,Goalkeeper,"Aug 21, 1998 ",25,['Spain'],Spain,Murcia,,,,
,Cristian Rivero,Goalkeeper,"Mar 21, 1998 ",26,['Spain'],Spain,Gandia,,"1,88",,
1.0,Aitor Arias,Goalkeeper,"Jan 24, 1998 ",26,['Spain'],Spain,Valencia,,"1,85",,
,Álvaro González,Goalkeeper,"Jun 4, 1998 ",26,['Spain'],Spain,Pamplona,,"1,84",,
,Álvaro Cortés,Goalkeeper,"Mar 24, 1998 ",26,['Spain'],Spain,Madrid,,"1,85",,
,Amador Zarco,Goalkeeper,"May 8, 1998 ",26,['Spain'],Spain,Benalmádena,,"1,90",,
,Sergio Valero,Goalkeeper,"Jul 17, 1998 ",25,['Spain'],Spain,Parla,,"1,82",,
1.0,Josele Martínez,Goalkeeper,"Jan 13, 1998 ",26,['Spain'],Spain,Murcia,,"1,85",,
,Roberto Jara,Goalkeeper,"Sep 10, 1998 ",25,['Spain'],Spain,Camargo,,"1,93",,
23.0,Nico Campuzano,Goalkeeper,"Jan 29, 1998 ",26,['Spain'],Spain,Los Corrales de Buelna,,"1,88",,
,Álvaro Fernández,Goalkeeper,"Apr 13, 1998 ",26,['Spain'],Spain,Arnedo,,"1,85",,
,Dani Martín,Goalkeeper,"Jul 8, 1998 ",26,['Spain'],Spain,Gijón,,"1,87",,
13.0,Javier Belman,Goalkeeper,"Oct 4, 1998 ",25,['Spain'],Spain,Alicante,,"1,85",,
,Edu Frías,Goalkeeper,"Dec 31, 1998 ",25,['Spain'],Spain,Barcelona,,"1,84",,
,Jaime González,Goalkeeper,"Mar 22, 1998 ",26,['Spain'],Spain,Castelldefels,,,,
,Kellyan García,Goalkeeper,"Aug 14, 1998 ",25,['Spain'],Spain,Catral,,"1,94",,
,Sergi Puig,Goalkeeper,"Nov 19, 1998 ",25,['Spain'],Spain,Premià de Mar,,"1,87",,
,Sergio Díaz,Goalkeeper,"Jan 14, 1998 ",26,['Spain'],Spain,Lorca,,,,
,Ander Iru,Goalkeeper,"Aug 22, 1998 ",25,['Spain'],Spain,Igorre,,"1,88",,
1.0,Jorge Chanza,Goalkeeper,"Mar 20, 1998 ",26,['Spain'],Spain,Villarreal,,"1,81",,
,Unai Agirre,Goalkeeper,"Mar 19, 1998 ",26,['Spain'],Spain,Bergara,,"1,94",,
1.0,Óscar López,Goalkeeper,"Aug 22, 1998 ",25,['Spain'],Spain,Salt,,,,
1.0,Alejandro Santomé,Goalkeeper,"Apr 14, 1998 ",26,['Spain'],Spain,Madrid,,"1,87",,
13.0,Alex Navas,Goalkeeper,"Aug 11, 1998 ",25,['Spain'],Spain,Cádiz,,,,
1.0,Brian Jaén,Goalkeeper,"Apr 29, 1998 ",26,['Spain'],Spain,Puerto Real (Cádiz),,"1,94",,
13.0,Alfredo Galiana,Goalkeeper,"Jun 25, 1998 ",26,['Spain'],Spain,Alcázar de San Juan,,,,
13.0,Juan Donaire,Goalkeeper,"Feb 5, 1998 ",26,['Spain'],Spain,Ugíjar,,,,
,Andrés Álvarez,Goalkeeper,"Nov 26, 1998 ",25,['Spain'],Spain,Vigo,,,,
,Pablo Pueyo,Goalkeeper,"Apr 6, 1998 ",26,['Spain'],Spain,Pamplona,,,,
,Jorge Carrasco,Goalkeeper,"Aug 25, 1998 ",25,['Spain'],Spain,Madrid,,,,
,Pablo Puig,Goalkeeper,"Mar 11, 1998 ",26,['Spain'],Spain,Crevillent,,"1,94",,
13.0,Marc Briones,Goalkeeper,"Jun 27, 1998 ",26,['Spain'],Spain,Barcelona,,,,
,Sergio González,Goalkeeper,"Jan 1, 1998 ",26,['Spain'],Spain,Granada,,,,
,Alejandro Medina,Goalkeeper,"Mar 17, 1998 ",26,['Spain'],Spain,,,,,
,Lito,Goalkeeper,"Mar 13, 1998 ",26,['Spain'],Spain,Puerto Real,,,,
,Pablo Galnares,Goalkeeper,"Mar 14, 1998 ",26,['Spain'],Spain,Santander,,"1,82",,
13.0,Alejandro Satoca,Goalkeeper,"Jan 3, 1998 ",26,['Spain'],Spain,Elche,,"1,87",,
,Javi Romero,Goalkeeper,"May 2, 1998 ",26,['Spain'],Spain,Córdoba,,,,
13.0,Ángel Pérez,Goalkeeper,"May 3, 1998 ",26,['Spain'],Spain,Lillo,,,,
,Fran Fernández,Goalkeeper,"Nov 9, 1998 ",25,['Spain'],Spain,Huelva,,,,
,Moncho Rodríguez,Goalkeeper,"Aug 24, 1998 ",25,['Spain'],Spain,Monforte de Lemos,,,,
,Guillermo Yepes,Goalkeeper,"Oct 1, 1998 ",25,['Spain'],Spain,Cartagena,,"1,86",,
,Adri Soto,Goalkeeper,"Dec 11, 1998 ",25,['Spain'],Spain,Humilladero,,,,
,Pablo López,Goalkeeper,"Dec 11, 1998 ",25,['Spain'],Spain,Murcia,,"1,82",,
,Juanjo Moreno,Goalkeeper,"Jun 1, 1998 ",26,['Spain'],Spain,Puerto Lumbreras,,"1,80",,
,Xabi Sola,Goalkeeper,"Jul 7, 1998 ",26,['Spain'],Spain,Pamplona,,"1,86",,
,Tripero,Goalkeeper,"Jul 23, 1998 ",25,['Spain'],Spain,Murcia,,"1,83",,
,Darío Centenera,Goalkeeper,"Jul 22, 1998 ",25,['Spain'],Spain,,,"1,92",,
13.0,Samu Jordán,Goalkeeper,"Mar 25, 1998 ",26,['Spain'],Spain,Pamplona,,"1,82",,
1.0,Dani Pérez,Goalkeeper,"Oct 7, 1998 ",25,['Spain'],Spain,Barcelona,,"1,80",,
,Francisco Javier Mancilla,Goalkeeper,"Apr 8, 1998 ",26,['Spain'],Spain,La Línea de la Concepción,,,,
,Jimmy,Goalkeeper,"Sep 22, 1998 ",25,"['Spain', 'England']",Spain,Oviedo,,"1,87",,
,Chema Leobalde,Goalkeeper,"Apr 2, 1998 ",26,['Spain'],Spain,Santiago de Compostela,,,,
1.0,Álvaro Pérez,Goalkeeper,"Jan 2, 1998 ",26,['Spain'],Spain,Javea,,"1,83",,
,José Antonio Sandoval,Goalkeeper,"Oct 10, 1998 ",25,['Spain'],Spain,Murcia,,,,
,Antonio Maturana,Goalkeeper,"Jun 24, 1998 ",26,['Spain'],Spain,Berja,,"1,84",,
,Carlos Cepeda,Goalkeeper,"Jan 19, 1998 ",26,['Spain'],Spain,Valenciana de la Concepción,,,,
,Michael Delgado,Goalkeeper,"Sep 25, 1998 ",25,['Spain'],Spain,Arcos de la Frontera,,,,
1.0,Josemi Domínguez,Goalkeeper,"Jan 28, 1998 ",26,['Spain'],Spain,Sevilla,,"1,85",,
,Pablo Vázquez,Goalkeeper,"Jan 23, 1998 ",26,['Spain'],Spain,Sevilla,,,,
,Unai Pedrosa,Goalkeeper,"Oct 10, 1998 ",25,['Spain'],Spain,Vigo,,,,
13.0,Fran Delma,Goalkeeper,"Jan 8, 1998 ",26,['Spain'],Spain,Alicante,,,,
,Ezequiel Navarro Montoya,Goalkeeper,"Jan 27, 1998 ",26,"['Argentina', 'Spain']",Spain,Madrid,,"1,84",,
,Luis García,Goalkeeper,"Feb 16, 1998 ",26,['Spain'],Spain,Teruel,,,,
1.0,Jesús Díaz,Goalkeeper,"Mar 12, 1998 ",26,['Spain'],Spain,Salamanca,,"1,78",,
,Aritz Castro,Goalkeeper,"May 20, 1998 ",26,['Spain'],Spain,Vitoria-Gasteiz,,"1,87",,
,Álvaro Serrano,Goalkeeper,"Mar 18, 1998 ",26,['Spain'],Spain,Algeciras,,"1,87",,
,Carlos Avendaño,Goalkeeper,"Dec 3, 1998 ",25,['Spain'],Spain,Toledo,,,,
,Alejandro Cruz,Goalkeeper,"Oct 23, 1998 ",25,['Spain'],Spain,Santa Lucía de Tirajana,,,,
,Álvaro Chaparro,Goalkeeper,"Jan 19, 1998 ",26,['Spain'],Spain,Valencia,,,,
,Javier Choolani,Goalkeeper,"Jun 1, 1998 ",26,['Spain'],Spain,Las Palmas de Gran Canaria,,,,
,Adrián Casadevante,Goalkeeper,"Oct 16, 1998 ",25,['Spain'],Spain,Zarautz,,,,
,Macià Bennasar,Goalkeeper,"May 8, 1998 ",26,['Spain'],Portugal,Sa Pobla,,,,
,Raúl Hernández,Goalkeeper,"Nov 9, 1998 ",25,['Spain'],Portugal,Bollullos Par del Condado,,,,
,Carles Fluixà,Goalkeeper,"Mar 5, 1998 ",26,['Spain'],Portugal,Xeraco,,,,
,Ismael de Andrés,Goalkeeper,"Feb 15, 1998 ",26,['Spain'],Portugal,Madrid,,,,
,Alejandro Gómez,Goalkeeper,"Oct 15, 1998 ",25,['Spain'],Portugal,Marbella,,"1,86",,
,Asier Iruskieta,Goalkeeper,"Jun 15, 1998 ",26,['Spain'],Portugal,Gernika,,,,
,Cristian Lorente,Goalkeeper,"Feb 28, 1998 ",26,['Spain'],Portugal,Peralta,,,,
,Tomeu Pocoví,Goalkeeper,"Jun 4, 1998 ",26,['Spain'],Portugal,Palma de Mallorca,,"1,84",,
,Sergio Loureiro,Goalkeeper,"Aug 1, 1998 ",25,['Spain'],Portugal,Vigo,,,,
1.0,Vichi,Goalkeeper,"Jun 13, 1998 ",26,['Spain'],Portugal,Aracena,,"1,83",,
,Rubén Díaz,Goalkeeper,"Oct 30, 1998 ",25,['Spain'],Portugal,Oviedo,,,,
,Albert Batalla,Goalkeeper,"Jun 4, 1998 ",26,['Spain'],Portugal,Balaguer,,"1,89",,
13.0,Jorge Rives,Goalkeeper,"Feb 4, 1998 ",26,['Spain'],Portugal,Chiva,,,,
,David Jiménez,Goalkeeper,"May 16, 1998 ",26,['Spain'],Portugal,Valladolid,,"1,85",,
,Juanma Conesa,Goalkeeper,"Mar 23, 1998 ",26,['Spain'],Portugal,San Javier,,"1,84",,
,Álvaro Rodríguez,Goalkeeper,"Feb 18, 1998 ",26,['Spain'],Portugal,Sevilla,,"1,80",,
13.0,Iñaki Peña,Goalkeeper,"Mar 2, 1999 ",25,['Spain'],Spain,Alicante,,"1,84",,
,Fran Vieites,Goalkeeper,"May 7, 1999 ",25,['Spain'],Spain,Pontecesures,,"1,96",,
35.0,Dani Rebollo,Goalkeeper,"Dec 10, 1999 ",24,['Spain'],Spain,Lepe,,"1,88",,
,Diego Nieves,Goalkeeper,"Jan 11, 1999 ",25,['Spain'],Spain,Villarrobledo,,"1,85",,
,Adrián Fernández,Goalkeeper,"Jul 20, 1999 ",24,['Spain'],Spain,Móstoles,,"1,83",,
13.0,Nando,Goalkeeper,"Jun 1, 1999 ",25,['Spain'],Spain,Algeciras,,"1,70",,
,Rodrigo Gea,Goalkeeper,"Oct 16, 1999 ",24,['Spain'],Spain,Pilar de la Horadada,,,,
13.0,Carlos Aramburu,Goalkeeper,"Oct 20, 1999 ",24,['Spain'],Spain,Oviedo,,"1,83",,
,Fran Martínez,Goalkeeper,"Aug 20, 1999 ",24,['Spain'],Spain,Cartagena,,"1,88",,
13.0,Lluis Andreu,Goalkeeper,"Jul 27, 1999 ",24,['Spain'],Spain,Barcelona,,"1,88",,
13.0,Alberto Garrosa,Goalkeeper,"Jun 18, 1999 ",25,['Spain'],Spain,Ávila,,,,
,Martín Díez,Goalkeeper,"Jul 6, 1999 ",25,['Spain'],Spain,León,,,,
,Jorge Torres,Goalkeeper,"Jul 26, 1999 ",24,['Spain'],Spain,,,,,
,Ramón Juan,Goalkeeper,"Dec 10, 1999 ",24,['Spain'],Spain,Barcelona,,"1,79",,
13.0,Emilio Bernad,Goalkeeper,"Sep 22, 1999 ",24,['Spain'],Spain,La Vall d'Uixó,,"1,84",,
,Adri López,Goalkeeper,"Jan 9, 1999 ",25,['Spain'],Spain,Barcelona,,"1,88",,
1.0,Unai Marino,Goalkeeper,"Dec 10, 1999 ",24,['Spain'],Spain,Ondarroa,,"1,85",,
,Darío Ramos,Goalkeeper,"Oct 19, 1999 ",24,['Spain'],Spain,Valencia,,"1,91",,
,Víctor Pradas,Goalkeeper,"Apr 20, 1999 ",25,['Spain'],Spain,Logroño,,"1,88",,
13.0,Adrià Collet,Goalkeeper,"Oct 21, 1999 ",24,['Spain'],Spain,Barcelona,,"1,78",,
25.0,Daniel Tudela,Goalkeeper,"Mar 9, 1999 ",25,['Spain'],Spain,Madrid,,"1,80",,
13.0,Adrián Álvarez,Goalkeeper,"Apr 25, 1999 ",25,['Spain'],Spain,Madrid,,"1,85",,
13.0,Jon Carbajo,Goalkeeper,"Jan 18, 1999 ",25,['Spain'],Spain,Vitoria,,,,
13.0,Miguel Ángel Bazo,Goalkeeper,"Mar 30, 1999 ",25,['Spain'],Spain,El Puerto de Santamaría,,,,
,Raúl Guillamón,Goalkeeper,"Nov 30, 1999 ",24,['Spain'],Spain,Palau-solità i Plegamans,,"1,81",,
,Tito,Goalkeeper,"May 21, 1999 ",25,['Spain'],Spain,Toledo,,,,
13.0,Javier Cabeza,Goalkeeper,"May 11, 1999 ",25,['Spain'],Spain,Santa Cruz de Tenerife,,"1,91",,
,Pepe Martínez,Goalkeeper,"Sep 11, 1999 ",24,['Spain'],Spain,Murcia,,"1,84",,
1.0,César Ramón,Goalkeeper,"Apr 18, 1999 ",25,['Spain'],Spain,Madrid,,,,
13.0,Julen Fernández,Goalkeeper,"Feb 23, 1999 ",25,['Spain'],Spain,Lugo,,"1,86",,
,Raúl Alonso,Goalkeeper,"Jul 24, 1999 ",24,['Spain'],Spain,Vigo,,,,
,Víctor Expósito,Goalkeeper,"Aug 4, 1999 ",24,['Spain'],Spain,Llutxent,,,,
,Xavi Betrán,Goalkeeper,"Feb 27, 1999 ",25,['Spain'],Spain,Terrassa,,,,
,César Rozalén,Goalkeeper,"Nov 16, 1999 ",24,['Spain'],Spain,Albacete,,,,
,David Aragón,Goalkeeper,"Jun 17, 1999 ",25,['Spain'],Spain,Sant Joan Despí,,"1,80",,
13.0,Nico Fernández,Goalkeeper,"Sep 25, 1999 ",24,['Spain'],Spain,Mallorca,,"1,82",,
,Salva Ribera,Goalkeeper,"Aug 20, 1999 ",24,['Spain'],Spain,Valencia,,"1,86",,
13.0,Roberto González,Goalkeeper,"May 19, 1999 ",25,['Spain'],Spain,Madrid,,,,
,Alejandro Lutzardo,Goalkeeper,"Sep 26, 1999 ",24,['Spain'],Spain,Santa Cruz de Tenerife,,"1,88",,
1.0,Rodri Morales,Goalkeeper,"Sep 23, 1999 ",24,['Spain'],Spain,Santa Cruz de Tenerife,,"1,90",,
,Ethan Tormo,Goalkeeper,"May 29, 1999 ",25,['Spain'],Spain,Benidorm,,"1,78",,
,Álex Sánchez,Goalkeeper,"Jun 28, 1999 ",25,['Spain'],Spain,Alcalá de Henares,,,,
,Rafa Molina,Goalkeeper,"Mar 31, 1999 ",25,['Spain'],Spain,Segura de León,,"1,72",,
13.0,Iker Martínez,Goalkeeper,"Nov 21, 1999 ",24,['Spain'],Spain,,,,,
,Juan Galisteo,Goalkeeper,"Jan 4, 1999 ",25,['Spain'],Spain,Málaga,,"1,90",,
,Borja Rey,Goalkeeper,"Jan 20, 1999 ",25,['Spain'],Spain,Santiago de Compostela,,"1,85",,
,Fidel Castillo,Goalkeeper,"Feb 9, 1999 ",25,['Spain'],Spain,Atarfe,,"1,88",,
,Kiko Blanco,Goalkeeper,"Sep 3, 1999 ",24,['Spain'],Spain,O Barco,,,,
,César Llera,Goalkeeper,"Mar 2, 1999 ",25,['Spain'],Spain,Zafra,,,,
,Adri Hernández,Goalkeeper,"Aug 23, 1999 ",24,['Spain'],Spain,Huelva,,,,
,José Luis Parrilla,Goalkeeper,"Aug 16, 1999 ",24,['Spain'],Spain,Callosa d'en Sarrià,,,,
13.0,Gonzalo Piña,Goalkeeper,"Feb 11, 1999 ",25,['Spain'],Spain,Córdoba,,,,
1.0,Jordi Pérez,Goalkeeper,"Aug 9, 1999 ",24,['Spain'],Spain,Viladecans,,,,
13.0,Juan Ramos,Goalkeeper,"Mar 11, 1999 ",25,['Spain'],Spain,Málaga,,"1,93",,
13.0,Álex Carmona,Goalkeeper,"Feb 13, 1999 ",25,['Spain'],Spain,Sevilla,,,,
13.0,Guillem Badenes,Goalkeeper,"May 4, 1999 ",25,['Spain'],Spain,La Vilavella,,"1,80",,
,Mikel Goiria,Goalkeeper,"Mar 5, 1999 ",25,['Spain'],Spain,Gernika,,"1,86",,
,Fran Andugar,Goalkeeper,"Jan 1, 1999 ",25,['Spain'],Spain,Murcia,,"1,88",,
,Hernán García,Goalkeeper,"Apr 9, 1999 ",25,['Spain'],Spain,Basauri,,,,
,Samuel Jackson,Goalkeeper,"Apr 18, 1999 ",25,"['Spain', 'England']",Spain,La Linea de la Concepción,,"1,77",,
,Iker Bastida,Goalkeeper,"Oct 9, 1999 ",24,['Spain'],Spain,Donostia-San Sebastián,,,,
,Salvador Becerra,Goalkeeper,"Mar 17, 1999 ",25,['Spain'],Spain,La Línea de la Concepción,,,,
,Javi Hernández,Goalkeeper,"Jul 2, 1999 ",25,['Spain'],Spain,Ávila,,,,
,Álvaro Vela,Goalkeeper,"Jul 11, 1999 ",25,['Spain'],Spain,,,,,
,Dani Merino,Goalkeeper,"Jan 17, 1999 ",25,['Spain'],Spain,Leganés,,,,
,Álvaro Robles,Goalkeeper,"Jul 19, 1999 ",24,['Spain'],Spain,Arucas,,"1,82",,
13.0,Pablo Rodríguez,Goalkeeper,"May 4, 1999 ",25,['Spain'],Spain,Santander,,"1,86",,
,Francisco Domínguez,Goalkeeper,"Feb 3, 1999 ",25,['Spain'],Spain,La Línea de la Concepción,,,,
,Carlos Florencio,Goalkeeper,"Nov 17, 1999 ",24,['Spain'],Spain,Valencia,,,,
,Diego González,Goalkeeper,"Mar 9, 1999 ",25,['Spain'],Spain,Jerez de la Frontera,,,,
,Gozalo Herrera,Goalkeeper,"Dec 7, 1999 ",24,['Spain'],Spain,La Línea de la Concepción,,,,
,Alberto López,Goalkeeper,"Feb 25, 1999 ",25,['Spain'],Spain,Almería,,"1,82",,
,Sergio García,Goalkeeper,"Jan 12, 1999 ",25,['Spain'],Spain,Amorebieta,,"1,86",,
1.0,Rafa Hidalgo,Goalkeeper,"Jan 28, 1999 ",25,['Spain'],Spain,Zaragoza,,"1,83",,
,Carlos Sisamón,Goalkeeper,"May 19, 1999 ",25,['Spain'],Spain,Ibiza,,,,
,Sergio Muñoz,Goalkeeper,"Jul 20, 1999 ",24,['Spain'],Portugal,Baza,,"1,78",,
,Francisco Fernández,Goalkeeper,"Jun 1, 1999 ",25,['Spain'],Portugal,Marbella,,,,
,Elias Ramírez,Goalkeeper,"Apr 23, 1999 ",25,['Spain'],Portugal,Binissalem,,"1,92",,
,Maximiliano Jorge,Goalkeeper,"Jun 12, 1999 ",25,['Spain'],Portugal,Alicante,,"1,83",,
13.0,Pablo Lombo,Goalkeeper,"May 24, 1999 ",25,['Spain'],Portugal,Madrid,,"1,84",,
,Aritz de Miguel,Goalkeeper,"Jun 28, 1999 ",25,['Spain'],Portugal,Bilbao,,"1,81",,
,Alejandro Mari,Goalkeeper,"Apr 13, 1999 ",25,['Spain'],Portugal,Marratxí,,,,
1.0,Jonatan Morilla,Goalkeeper,"Dec 6, 1999 ",24,['Spain'],Portugal,Girona,,"1,88",,
,Oriol Mora,Goalkeeper,"Jan 18, 1999 ",25,['Spain'],Portugal,Villafranca,,,,
,Jesús Jurado,Goalkeeper,"Feb 8, 1999 ",25,['Spain'],Portugal,Palma de Mallorca,,,,
