Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
21.0,Leonel Vangioni,Left-Back,"May 5, 1987 ",36,"Argentina, Italy",Argentina,Villa Constitucion,"1,81",€75k,LM   CM,Argentina, Italy,LM,CM
,Leonardo Vitale,Left-Back,"Nov 29, 1987 ",36,Argentina,Argentina,Buenos Aires,"1,83",-,CB,Argentina,,CB,
,Adrián Iglesias,Left-Back,"Jul 4, 1987 ",36,Argentina,Argentina,Valentin Alsina,"1,75",-,,Argentina,,,
,Zelmar García,Left-Back,"Mar 2, 1987 ",37,Argentina,Argentina,Tapalque,"1,75",-,,Argentina,,,
,Emanuel Morales,Left-Back,"May 8, 1987 ",36,Argentina,Argentina,General Pico,"1,72",-,RB,Argentina,,RB,
,Wálter Yacob,Left-Back,"Jun 7, 1987 ",36,Argentina,Argentina,Parana,,-,CB,Argentina,,CB,
,Iván Nadal,Left-Back,"May 18, 1987 ",36,Argentina,Argentina,Buenos Aires,"1,73",-,,Argentina,,,
,Leandro Benítez,Left-Back,"Mar 5, 1987 ",37,Argentina,Argentina,Rosario,"1,75",-,LM   CM,Argentina,,LM,CM
6.0,Nicolás Dematei,Left-Back,"Nov 19, 1987 ",36,Argentina,Argentina,Mercedes,"1,77",€25k,LM   CB,Argentina,,LM,CB
,Fabio Giménez,Left-Back,"Dec 27, 1987 ",36,Argentina,Argentina,Salta,"1,80",-,,Argentina,,,
,Maximiliano Piris,Left-Back,"Jun 28, 1987 ",36,Argentina,Argentina,Avellaneda,,-,LM,Argentina,,LM,
,Hugo Urruti,Left-Back,"Aug 16, 1987 ",36,Argentina,Argentina,Rosario,"1,70",-,,Argentina,,,
,Edelmiro Martinich,Left-Back,"Jan 12, 1987 ",37,"Argentina, Croatia",Argentina,Firmat,"1,78",-,,Argentina, Croatia,,
,Fabián Monzón,Left-Back,"Apr 13, 1987 ",36,Argentina,Argentina,Granadero Baigorria,"1,83",-,CB,Argentina,,CB,
,Marcelo Cardozo,Left-Back,"Dec 8, 1987 ",36,Argentina,Argentina,La Plata,"1,78",-,CB,Argentina,,CB,
,Germán Voboril,Left-Back,"May 5, 1987 ",36,Argentina,Argentina,Lanus,"1,76",-,LM,Argentina,,LM,
20.0,Milton Casco,Left-Back,"Apr 11, 1988 ",35,Argentina,Argentina,Maria Grande,"1,70",€300k,RB   LM,Argentina,,RB,LM
88.0,Luis Ibáñez,Left-Back,"Jul 15, 1988 ",35,"Argentina, Croatia",Argentina,Buenos Aires,"1,70",€100k,LM   RM,Argentina, Croatia,LM,RM
,Mauricio Mansilla,Left-Back,"Oct 24, 1988 ",35,Argentina,Argentina,San Vicente,"1,83",€10k,,Argentina,,,
,Rubén Piaggio,Left-Back,"Apr 15, 1988 ",35,Argentina,Argentina,,,-,LM,Argentina,,LM,
,Bernardo Zeballos,Left-Back,"Feb 6, 1988 ",36,Argentina,Argentina,Campana,,-,LM,Argentina,,LM,
,Martín Curuchet,Left-Back,"May 28, 1988 ",35,Argentina,Argentina,Mar del Plata,,-,,Argentina,,,
,Nicolás Esquiu,Left-Back,"Aug 23, 1988 ",35,Argentina,Argentina,Avellaneda,,-,,Argentina,,,
15.0,Damián Pérez,Left-Back,"Dec 22, 1988 ",35,Argentina,Argentina,Lanus,"1,69",€175k,RB,Argentina,,RB,
,Alan Moreno,Left-Back,"Sep 18, 1988 ",35,Argentina,Argentina,Puerto Madryn,"1,73",€10k,LM,Argentina,,LM,
,Maximiliano Villagrán,Left-Back,"Mar 31, 1988 ",35,Argentina,Argentina,Rio Turbio,"1,75",-,,Argentina,,,
,Edgardo Díaz,Left-Back,"Oct 20, 1988 ",35,Argentina,Argentina,San Juan,"1,84",-,CB,Argentina,,CB,
,Lucas Márquez,Left-Back,"Oct 25, 1988 ",35,Argentina,Argentina,Parana,"1,77",-,,Argentina,,,
,Juan Lovato,Left-Back,"Sep 18, 1988 ",35,Argentina,Argentina,Buenos Aires,"1,82",-,CB,Argentina,,CB,
3.0,Claudio Corvalán,Left-Back,"Mar 23, 1989 ",34,Argentina,Argentina,Santa Isabel,"1,79",€275k,CB,Argentina,,CB,
,Guillermo Cosaro,Left-Back,"Mar 7, 1989 ",35,"Argentina, Italy",Argentina,Cordoba,"1,80",€50k,CB,Argentina, Italy,CB,
,Ignacio Sanabria,Left-Back,"Sep 29, 1989 ",34,Argentina,Argentina,San Salvador de Jujuy,"1,74",€10k,,Argentina,,,
,Miguel Londero,Left-Back,"Jan 3, 1989 ",35,"Argentina, Italy",Argentina,Cordoba,"1,77",-,DM   CB,Argentina, Italy,DM,CB
,Fernando Biela,Left-Back,"May 15, 1989 ",34,"Argentina, Italy",Argentina,Quilmes,"1,73",-,LM,Argentina, Italy,LM,
,Franco Canever,Left-Back,"Sep 17, 1989 ",34,Argentina,Argentina,Cordoba,"1,75",-,LM   CB,Argentina,,LM,CB
,Cristian Gutiérrez,Left-Back,"Oct 6, 1989 ",34,Argentina,Argentina,Chosmalal,,-,,Argentina,,,
,Alan Hayes,Left-Back,"Oct 19, 1989 ",34,Argentina,Argentina,Rosario,,-,,Argentina,,,
,Alejandro López,Left-Back,"Jun 16, 1989 ",34,Argentina,Argentina,Lincoln,"1,74",-,LM,Argentina,,LM,
,Raúl Iberbia,Left-Back,"Dec 25, 1989 ",34,Argentina,Argentina,Carmen de Areco,"1,75",-,LM   CB,Argentina,,LM,CB
,Ignacio Barcia,Left-Back,"Jun 15, 1989 ",34,Argentina,Argentina,Buenos Aires,"1,80",-,,Argentina,,,
,Juan Martín Cadelago,Left-Back,"Jan 22, 1989 ",35,Argentina,Argentina,Castelar,"1,78",-,,Argentina,,,
3.0,Emmanuel Más,Left-Back,"Jan 15, 1989 ",35,"Argentina, Italy",Argentina,San Juan,"1,80",€175k,LM,Argentina, Italy,LM,
27.0,Leandro Aguirre,Left-Back,"Feb 8, 1989 ",35,Argentina,Argentina,Rosario,"1,67",€50k,,Argentina,,,
,Federico López,Left-Back,"Aug 3, 1989 ",34,Argentina,Argentina,Benavidez,"1,76",€10k,,Argentina,,,
,Lucas Parisi,Left-Back,"Jul 20, 1989 ",34,Argentina,Argentina,Mendoza,"1,76",-,,Argentina,,,
,Fede Inestal,Left-Back,"Jul 21, 1989 ",34,"Argentina, Spain",Argentina,Cordoba,"1,75",-,CB,Argentina, Spain,CB,
,Leandro Sapetti,Left-Back,"Jan 30, 1989 ",35,"Argentina, Italy",Argentina,La Plata,"1,76",-,RB,Argentina, Italy,RB,
,Emanuel Pajón,Left-Back,"Sep 26, 1989 ",34,Argentina,Argentina,Rosario,,-,,Argentina,,,
,Adrián Torres,Left-Back,"Oct 31, 1989 ",34,Argentina,Argentina,El Talar,"1,77",-,LM,Argentina,,LM,
,Luciano Balbi,Left-Back,"Apr 4, 1989 ",34,"Argentina, Italy",Argentina,Rosario,"1,73",-,CB,Argentina, Italy,CB,
,Diego Navarro,Left-Back,"Sep 3, 1989 ",34,Argentina,Argentina,Cordoba,"1,83",-,,Argentina,,,
,Emmanuel Martínez,Left-Back,"Mar 6, 1989 ",35,"Argentina, Italy",Argentina,San Martin,"1,73",-,,Argentina, Italy,,
,Emiliano Insúa,Left-Back,"Jan 7, 1989 ",35,"Argentina, Spain",Argentina,Buenos Aires,"1,79",-,CB,Argentina, Spain,CB,
33.0,Rafael Delgado,Left-Back,"Jan 13, 1990 ",34,Argentina,Argentina,Reconquista,"1,75",€250k,CB   LM,Argentina,,CB,LM
18.0,Nicolás Colazo,Left-Back,"Jul 8, 1990 ",33,"Argentina, Italy",Argentina,Buenos Aires,"1,78",€175k,LM,Argentina, Italy,LM,
,Mariano Bíttolo,Left-Back,"Apr 24, 1990 ",33,"Argentina, Italy",Argentina,Moron,"1,74",€100k,,Argentina, Italy,,
,Braian,Left-Back,"Feb 8, 1990 ",34,"Argentina, Italy",Argentina,San Martin,,-,,Argentina, Italy,,
,Mauro Aguirre,Left-Back,"Apr 21, 1990 ",33,Argentina,Argentina,San Luis,,-,LM   LW,Argentina,,LM,LW
,Francisco Martínez,Left-Back,"Jun 14, 1990 ",33,Argentina,Argentina,Ushuaia,"1,86",-,CB   RB,Argentina,,CB,RB
16.0,Juan Sánchez Miño,Left-Back,"Jan 1, 1990 ",34,"Argentina, Italy",Argentina,Saavedra,"1,77",€200k,LM   CM,Argentina, Italy,LM,CM
32.0,Heber Leaños,Left-Back,"Jun 10, 1990 ",33,"Argentina, Bolivia",Argentina,Buenos Aires,"1,72",€150k,LM   RB,Argentina, Bolivia,LM,RB
,Emir Ham,Left-Back,"Mar 9, 1990 ",34,"Argentina, Spain",Argentina,Buenos Aires,"1,71",-,LM   DM,Argentina, Spain,LM,DM
,Leandro Wagner,Left-Back,"Feb 9, 1990 ",34,Argentina,Argentina,,"1,71",-,RB,Argentina,,RB,
,Martin Guarino,Left-Back,"Apr 14, 1990 ",33,Argentina,Argentina,Buenos Aires,"1,80",-,,Argentina,,,
,Maximiliano Oliva,Left-Back,"Mar 16, 1990 ",34,"Argentina, Italy",Argentina,Gobernador Crespo,"1,73",-,LM   CB,Argentina, Italy,LM,CB
19.0,Marcos Acuña,Left-Back,"Oct 28, 1991 ",32,Argentina,Argentina,Zapala,"1,72",€5.00m,LM   LW,Argentina,,LM,LW
33.0,Emanuel Insúa,Left-Back,"Apr 10, 1991 ",32,"Argentina, Spain",Argentina,Buenos Aires,"1,81",€300k,LM,Argentina, Spain,LM,
,Guillermo Ferracutti,Left-Back,"Feb 11, 1991 ",33,Argentina,Argentina,Soldini,"1,79",€100k,CB   LM,Argentina,,CB,LM
,Lautaro Suárez Costa,Left-Back,"Jun 23, 1991 ",32,Argentina,Argentina,,"1,74",-,,Argentina,,,
,Martín Gallo,Left-Back,"Sep 23, 1991 ",32,Argentina,Argentina,,"1,70",-,,Argentina,,,
,Nicolás Palacios,Left-Back,"Feb 7, 1991 ",33,Argentina,Argentina,Coronel Dorrego,"1,68",-,,Argentina,,,
,Sebastian Guerrero,Left-Back,"Apr 1, 1991 ",32,Argentina,Argentina,Buenos Aires,,-,CB,Argentina,,CB,
,Nicolás Inostroza,Left-Back,"Feb 19, 1991 ",33,Argentina,Argentina,Villa Mercedes,"1,70",-,,Argentina,,,
,Jonathan Schulze,Left-Back,"Nov 27, 1991 ",32,Argentina,Argentina,Capitan Bermudez,"1,78",-,,Argentina,,,
,Nahuel Quiroga,Left-Back,"Aug 5, 1991 ",32,Argentina,Argentina,Rojas,"1,81",-,LM   CB,Argentina,,LM,CB
,Nicolás Batista,Left-Back,"Jan 27, 1991 ",33,Argentina,Argentina,Capital Federal,"1,79",-,CB,Argentina,,CB,
28.0,Nicolás Pasquini,Left-Back,"Jan 2, 1991 ",33,"Argentina, Italy",Argentina,Los Surgentes,"1,77",€300k,LM   CM,Argentina, Italy,LM,CM
3.0,Marcelo Benítez,Left-Back,"Jan 13, 1991 ",33,Argentina,Argentina,San Francisco Solano,"1,78",€200k,LM   DM,Argentina,,LM,DM
2.0,Guillermo Sotelo,Left-Back,"Mar 30, 1991 ",32,"Argentina, Italy",Argentina,Reconquista,"1,72",€25k,LM,Argentina, Italy,LM,
2.0,Miguel Yacar,Left-Back,"Jul 22, 1991 ",32,Argentina,Argentina,Ramos Mejia,,-,DM   CM,Argentina,,DM,CM
,Iván Massi,Left-Back,"Jan 9, 1991 ",33,"Argentina, Italy",Argentina,,"1,74",-,,Argentina, Italy,,
,Rodrigo Varela,Left-Back,"Apr 12, 1991 ",32,Argentina,Argentina,Buenos Aires,,-,,Argentina,,,
6.0,Nicolás Aguirre,Left-Back,"Apr 12, 1991 ",32,Argentina,Argentina,Salta,"1,88",-,CB,Argentina,,CB,
,Franco Valicenti,Left-Back,"Nov 2, 1991 ",32,"Argentina, Spain",Argentina,Buenos Aires,"1,76",-,LM   CB,Argentina, Spain,LM,CB
,Damián Senegalles,Left-Back,"May 3, 1991 ",32,Argentina,Argentina,Buenos Aires,"1,77",-,LM,Argentina,,LM,
,David Angeloff,Left-Back,"Feb 18, 1991 ",33,"Argentina, Bulgaria",Argentina,Corzuela,"1,80",-,,Argentina, Bulgaria,,
,Juan Manuel Sanchez,Left-Back,"May 13, 1991 ",32,Argentina,Argentina,Trenque Lauquen,"1,70",-,,Argentina,,,
3.0,Nicolás Tagliafico,Left-Back,"Aug 31, 1992 ",31,"Argentina, Italy",Argentina,Rafael Calzada,"1,72",€8.00m,CB   LM,Argentina, Italy,CB,LM
39.0,Matías Orihuela,Left-Back,"Feb 17, 1992 ",32,Argentina,Argentina,Cordoba,"1,77",€450k,LM   CB,Argentina,,LM,CB
27.0,Leonel Bontempo,Left-Back,"Nov 1, 1992 ",31,"Argentina, Italy",Argentina,Buenos Aires,"1,73",€200k,,Argentina, Italy,,
17.0,Federico Milo,Left-Back,"Jan 10, 1992 ",32,Argentina,Argentina,Quilmes,"1,83",€150k,LW   LM,Argentina,,LW,LM
,Lucas Kruspzky,Left-Back,"Apr 6, 1992 ",31,"Argentina, Poland",Argentina,Buenos Aires,"1,77",€100k,CB,Argentina, Poland,CB,
,Lucas Galiano,Left-Back,"Aug 15, 1992 ",31,"Argentina, Spain",Argentina,Carmen de Patagones,"1,77",-,LM   CM,Argentina, Spain,LM,CM
,Fernando Ponce,Left-Back,"Jul 23, 1992 ",31,Argentina,Argentina,Balcarce,"1,84",-,CB,Argentina,,CB,
,Andrés Camacho,Left-Back,"Oct 21, 1992 ",31,Argentina,Argentina,,"1,80",-,,Argentina,,,
,Franco Coca,Left-Back,"Mar 26, 1992 ",31,"Argentina, Chile",Argentina,Godoy Cruz,,-,CB,Argentina, Chile,CB,
18.0,Leonel Peralta,Left-Back,"Jul 9, 1992 ",31,Argentina,Argentina,Rosario,"1,74",-,LW,Argentina,,LW,
,Eric Verón,Left-Back,"Dec 21, 1992 ",31,Argentina,Argentina,Pigue,"1,81",-,,Argentina,,,
,Lucas Chaparro,Left-Back,"Mar 5, 1992 ",32,Argentina,Argentina,Buenos Aires,"1,76",-,CB,Argentina,,CB,
3.0,Franco Ferrari,Left-Back,"May 9, 1992 ",31,"Argentina, Italy",Argentina,Buenos Aires,"1,67",€600k,LM,Argentina, Italy,LM,
,Rodrigo Mazur,Left-Back,"Jan 3, 1992 ",32,Argentina,Argentina,Buenos Aires,"1,82",€200k,CB,Argentina,,CB,
23.0,Ignacio Liporace,Left-Back,"Apr 10, 1992 ",31,"Argentina, Spain",Argentina,Haedo,"1,83",€175k,CB,Argentina, Spain,CB,
,Diego Martínez,Left-Back,"Jul 5, 1992 ",31,Argentina,Argentina,General Pacheco,"1,76",€100k,LM,Argentina,,LM,
,Juan Perotti,Left-Back,"Jan 12, 1992 ",32,Argentina,Argentina,Carhue,"1,73",€25k,,Argentina,,,
7.0,Facundo Graziano,Left-Back,"Mar 10, 1992 ",32,"Argentina, Italy",Argentina,El Triunfo,"1,80",-,CM,Argentina, Italy,CM,
,Mariano Abeleira,Left-Back,"Dec 31, 1992 ",31,Argentina,Argentina,Buenos Aires,,-,CB,Argentina,,CB,
,Agustín Jara,Left-Back,"Jun 1, 1992 ",31,Argentina,Argentina,Corral de Bustos,"1,78",-,LM   CB,Argentina,,LM,CB
,Luciano Bonomo,Left-Back,"Oct 8, 1992 ",31,"Argentina, Spain",Argentina,Santa Fe,"1,75",-,LM,Argentina, Spain,LM,
,Nicolás Benavídez,Left-Back,"Jan 10, 1992 ",32,Argentina,Argentina,Tandil,"1,72",-,,Argentina,,,
,Emmanuel Tarabini,Left-Back,"Apr 7, 1992 ",31,Argentina,Argentina,Paso de los Libres,"1,83",-,CB,Argentina,,CB,
3.0,Alexis Soto,Left-Back,"Oct 20, 1993 ",30,Argentina,Argentina,Avellaneda,"1,76",€1.70m,CB,Argentina,,CB,
14.0,Bruno Pittón,Left-Back,"Feb 1, 1993 ",31,Argentina,Argentina,Santa Fe,"1,79",€500k,LM,Argentina,,LM,
3.0,Lucas Diarte,Left-Back,"Jun 4, 1993 ",30,Argentina,Argentina,San Miguel de Tucuman,"1,75",€325k,,Argentina,,,
18.0,Lucas Rodríguez,Left-Back,"Sep 27, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,68",€225k,LM,Argentina,,LM,
12.0,Jonathan Bay,Left-Back,"Feb 1, 1993 ",31,Argentina,Argentina,Villa Angela,"1,79",€200k,RB,Argentina,,RB,
,Patricio Romero,Left-Back,"Mar 24, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,79",€25k,,Argentina,,,
,Darío Ramella,Left-Back,"Apr 6, 1993 ",30,Argentina,Argentina,San Juan,"1,75",-,,Argentina,,,
,Tomás Hernán Mantía,Left-Back,"Feb 2, 1993 ",31,Argentina,Argentina,,,-,,Argentina,,,
,Ignacio Bonadío,Left-Back,"Jul 27, 1993 ",30,Argentina,Argentina,Buenos Aires,"1,77",-,LM,Argentina,,LM,
,Juan Manuel Marital,Left-Back,"May 25, 1993 ",30,Argentina,Argentina,Mendoza,"1,73",-,LM,Argentina,,LM,
20.0,Sebastián Prieto,Left-Back,"Apr 9, 1993 ",30,Argentina,Argentina,San Francisco Solano,"1,75",€750k,,Argentina,,,
13.0,Guillermo Benítez,Left-Back,"Dec 8, 1993 ",30,"Argentina, Paraguay",Argentina,Buenos Aires,"1,70",€450k,RB   LM,Argentina, Paraguay,RB,LM
,Facundo Cobos,Left-Back,"Feb 19, 1993 ",31,Argentina,Argentina,Mendoza,"1,78",€275k,RB   LM,Argentina,,RB,LM
3.0,Gonzalo Paz,Left-Back,"Jun 6, 1993 ",30,"Argentina, Italy",Argentina,Moron,"1,80",€200k,CB,Argentina, Italy,CB,
,Ramiro Arias,Left-Back,"Jan 6, 1993 ",31,Argentina,Argentina,Trelew,"1,70",€75k,,Argentina,,,
,Jonathan Martínez,Left-Back,"Sep 17, 1993 ",30,Argentina,Argentina,,,-,,Argentina,,,
,Alan Giménez,Left-Back,"Mar 16, 1993 ",31,Argentina,Argentina,,"1,83",-,CB,Argentina,,CB,
,Matías Sempé,Left-Back,"Aug 5, 1993 ",30,"Argentina, Italy",Argentina,Buenos Aires,"1,70",-,CM   LW,Argentina, Italy,CM,LW
28.0,Federico Maya,Left-Back,"Oct 6, 1993 ",30,Argentina,Argentina,America,"1,75",-,CB   RB,Argentina,,CB,RB
,Nahuel Zárate,Left-Back,"Jan 27, 1993 ",31,Argentina,Argentina,Buenos Aires,"1,80",-,LM,Argentina,,LM,
3.0,Fabrizio Angileri,Left-Back,"Mar 15, 1994 ",30,"Argentina, Italy",Argentina,Junin,"1,85",€1.50m,LM   RB,Argentina, Italy,LM,RB
3.0,Jonathan Silva,Left-Back,"Jun 29, 1994 ",29,"Argentina, Italy",Argentina,La Plata,"1,78",€700k,,Argentina, Italy,,
3.0,Juan Elordi,Left-Back,"Aug 21, 1994 ",29,Argentina,Argentina,Saladillo,"1,76",€450k,LM   RB,Argentina,,LM,RB
,Manuel Morello,Left-Back,"Oct 20, 1994 ",29,Argentina,Argentina,Santa Fe,"1,74",€175k,LM,Argentina,,LM,
13.0,Lautaro Montoya,Left-Back,"Oct 7, 1994 ",29,"Argentina, Spain",Argentina,Villa Ballester,"1,68",€150k,LM,Argentina, Spain,LM,
,Rodrigo Ayala,Left-Back,"Aug 11, 1994 ",29,Argentina,Argentina,Berazategui,"1,75",€125k,,Argentina,,,
,Victor López,Left-Back,"Apr 19, 1994 ",29,Argentina,Argentina,,"1,82",-,CB,Argentina,,CB,
,Mariano Mauri,Left-Back,"Aug 4, 1994 ",29,Argentina,Argentina,,"1,79",-,CB,Argentina,,CB,
,Nicolás Pacheco,Left-Back,"May 13, 1994 ",29,Argentina,Argentina,Bahia Blanca,"1,76",-,,Argentina,,,
,Mauro Visaguirre,Left-Back,"Apr 24, 1994 ",29,"Argentina, Chile",Argentina,Mendoza,,-,,Argentina, Chile,,
,Alberto Stegman,Left-Back,"Feb 1, 1994 ",30,Argentina,Argentina,Buenos Aires,"1,77",-,,Argentina,,,
,Mariano Almandoz,Left-Back,"Jan 10, 1994 ",30,Argentina,Argentina,Rauch,"1,77",-,,Argentina,,,
3.0,Elías Gómez,Left-Back,"Jun 9, 1994 ",29,Argentina,Argentina,Granadero Baigorria,"1,74",€1.00m,LM,Argentina,,LM,
29.0,Federico Álvarez,Left-Back,"Aug 7, 1994 ",29,Argentina,Argentina,Cordoba,"1,83",€500k,,Argentina,,,
,Emiliano Endrizzi,Left-Back,"Mar 7, 1994 ",30,"Argentina, Italy",Argentina,San Fernando del Valle de Catamarca,"1,83",€225k,LM   DM,Argentina, Italy,LM,DM
23.0,Lucas Pruzzo,Left-Back,"Jul 6, 1994 ",29,Argentina,Argentina,Rosario del Tala,"1,75",€150k,LM,Argentina,,LM,
,Marcos Pinto,Left-Back,"Jan 25, 1994 ",30,Argentina,Argentina,Formosa,"1,73",€150k,,Argentina,,,
,Milton Ramos,Left-Back,"Aug 11, 1994 ",29,"Argentina, Italy",Argentina,Adrogue,"1,70",€100k,,Argentina, Italy,,
,Roque González,Left-Back,"Apr 16, 1994 ",29,Argentina,Argentina,,"1,78",-,LM,Argentina,,LM,
,Alejandro Gómez,Left-Back,"Jun 16, 1994 ",29,Argentina,Argentina,Posadas,"1,75",-,,Argentina,,,
,Iñaki Sánchez,Left-Back,"Apr 20, 1994 ",29,"Argentina, Spain",Argentina,Buenos Aires,"1,80",-,LW,Argentina, Spain,LW,
3.0,Said Llambay,Left-Back,"Oct 5, 1994 ",29,"Argentina, Italy",Argentina,Stroeder,"1,75",-,LM,Argentina, Italy,LM,
,Dimas Morales,Left-Back,"Jun 22, 1994 ",29,Argentina,Argentina,Mar del Plata,"1,75",-,CB   LM,Argentina,,CB,LM
13.0,Enzo Díaz,Left-Back,"Dec 7, 1995 ",28,Argentina,Argentina,Las Toscas,"1,75",€4.20m,,Argentina,,,
33.0,Franco Negri,Left-Back,"Feb 20, 1995 ",29,"Argentina, Italy",Argentina,San Martin,"1,76",€800k,LM,Argentina, Italy,LM,
,Lucas Angelini,Left-Back,"Jan 28, 1995 ",29,Argentina,Argentina,Lanus,"1,85",€300k,,Argentina,,,
,Gabriel Risso Patrón,Left-Back,"Nov 5, 1995 ",28,Argentina,Argentina,Monteros,"1,79",€300k,,Argentina,,,
22.0,Aaron Lombardi,Left-Back,"Dec 20, 1995 ",28,"Argentina, United States",Argentina,Rosario,,€175k,RW   LW,Argentina, United States,RW,LW
21.0,Martín Zuquetti,Left-Back,"Feb 28, 1995 ",29,Argentina,Argentina,Guaymallen,,€100k,,Argentina,,,
,Nicolás Fernández,Left-Back,"Jun 20, 1995 ",28,"Argentina, Spain",Argentina,Merlo,"1,78",€50k,LM,Argentina, Spain,LM,
26.0,Tomas Villoldo,Left-Back,"Feb 28, 1995 ",29,Argentina,Argentina,Moreno,"1,78",€50k,LM   LW,Argentina,,LM,LW
6.0,Lucas Medina,Left-Back,"Mar 31, 1995 ",28,Argentina,Argentina,La Plata,"1,78",€10k,,Argentina,,,
,Agustín Griego,Left-Back,"Feb 12, 1995 ",29,Argentina,Argentina,Concepcion del Uruguay,,-,LM,Argentina,,LM,
,Mauricio Campolongo,Left-Back,"Sep 7, 1995 ",28,"Argentina, Italy",Argentina,Quilmes,"1,74",-,,Argentina, Italy,,
,Leo Márquez,Left-Back,"Jan 13, 1995 ",29,"Argentina, Spain",Argentina,,"1,81",-,CB,Argentina, Spain,CB,
21.0,Manuel Angel Bustos,Left-Back,"Jun 27, 1995 ",28,Argentina,Argentina,,,-,LW   LM,Argentina,,LW,LM
11.0,Gabriel Báez,Left-Back,"Jul 21, 1995 ",28,"Argentina, Paraguay",Argentina,Buenos Aires,"1,78",€1.20m,LM,Argentina, Paraguay,LM,
3.0,Adrián Spörle,Left-Back,"Jul 13, 1995 ",28,"Argentina, Germany",Argentina,Centenario,"1,82",€325k,LM   LW,Argentina, Germany,LM,LW
60.0,Sebastián Corda,Left-Back,"Jun 29, 1995 ",28,Argentina,Argentina,San Martin,"1,70",€300k,,Argentina,,,
6.0,Ramiro Fernández,Left-Back,"Nov 12, 1995 ",28,Argentina,Argentina,Baradero,"1,72",€275k,,Argentina,,,
32.0,Patricio Basterrechea,Left-Back,"Feb 2, 1995 ",29,Argentina,Argentina,La Plata,"1,76",€100k,,Argentina,,,
,Joel Ghirardello,Left-Back,"Sep 24, 1995 ",28,Argentina,Argentina,,"1,84",€50k,,Argentina,,,
,Gianfranco Ferrero,Left-Back,"Jun 6, 1995 ",28,Argentina,Argentina,Alicia,"1,76",€50k,CB   LM,Argentina,,CB,LM
,Julián Gauna,Left-Back,"Mar 28, 1995 ",28,Argentina,Argentina,Rosario,"1,74",€25k,LM   LW,Argentina,,LM,LW
,Héctor Millán,Left-Back,"Aug 7, 1995 ",28,Argentina,Argentina,,,-,,Argentina,,,
,Javier Greco,Left-Back,"Apr 13, 1995 ",28,"Argentina, Spain",Argentina,Buenos Aires,"1,78",-,,Argentina, Spain,,
,Marco,Left-Back,"Mar 3, 1995 ",29,Argentina,Argentina,Santa Fe,"1,64",-,,Argentina,,,
,Kevin Martin,Left-Back,"Mar 24, 1995 ",28,"Italy, Argentina",Argentina,,,-,LM,Italy, Argentina,LM,
,Santiago Rudolf Avaro,Left-Back,"Jul 29, 1995 ",28,"Argentina, Italy",Argentina,Junin,,-,,Argentina, Italy,,
,Pablo Cravero,Left-Back,"Mar 14, 1995 ",29,Argentina,Argentina,Resistencia,,-,,Argentina,,,
,Hernán Sosa,Left-Back,"Feb 16, 1995 ",29,Argentina,Argentina,Cordoba,"1,76",-,,Argentina,,,
,Osvaldo Arroyo,Left-Back,"Feb 27, 1995 ",29,Argentina,Argentina,,"1,73",-,,Argentina,,,
,Marcos Jaunarena,Left-Back,"Dec 17, 1995 ",28,Peru,Argentina,Buenos Aires,,-,,Peru,,,
,Claudio Roldán,Left-Back,"Jul 6, 1995 ",28,Argentina,Argentina,Cordoba,,-,,Argentina,,,
,Jonathan Caparelli,Left-Back,"Jun 21, 1995 ",28,"Argentina, Italy",Argentina,Buenos Aires,"1,77",-,LM   CM,Argentina, Italy,LM,CM
,Nicolás Ihitz,Left-Back,"Jul 24, 1995 ",28,Argentina,Argentina,Bahia Blanca,"1,76",-,LM,Argentina,,LM,
15.0,Enrique Sánchez,Left-Back,"Jan 5, 1995 ",29,Argentina,Argentina,Cordoba,,-,LM,Argentina,,LM,
,Braian Cufré,Left-Back,"Dec 15, 1996 ",27,Argentina,Argentina,Mar de Plata,"1,78",€1.50m,LW   LM,Argentina,,LW,LM
32.0,Juan Infante,Left-Back,"Jan 7, 1996 ",28,Argentina,Argentina,Jose C. Paz,"1,77",€300k,,Argentina,,,
23.0,Leonel Ferroni,Left-Back,"Jan 29, 1996 ",28,"Argentina, Italy",Argentina,Rosario,"1,70",€200k,LW,Argentina, Italy,LW,
3.0,Ezequiel Vargas,Left-Back,"Mar 13, 1996 ",28,Argentina,Argentina,San Carlos de Bariloche,"1,70",€150k,LM   LW,Argentina,,LM,LW
,Leonardo Marchi,Left-Back,"Sep 17, 1996 ",27,Argentina,Argentina,La Plata,"1,80",€100k,,Argentina,,,
,Luciano Lapetina,Left-Back,"Feb 10, 1996 ",28,Argentina,Argentina,Rosario,"1,74",€25k,LM,Argentina,,LM,
3.0,Gastón Arguello,Left-Back,"Jun 21, 1996 ",27,"Argentina, Spain",Argentina,Cordoba,"1,78",-,CB,Argentina, Spain,CB,
,Juan Albertinazzi,Left-Back,"Nov 22, 1996 ",27,Argentina,Argentina,,"1,85",-,,Argentina,,,
,Gonzalo Achares,Left-Back,"Jan 29, 1996 ",28,Argentina,Argentina,Bahia Blanca,"1,75",-,,Argentina,,,
