Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Agustín Álvarez,Centre-Back,"Jan 3, 2004 ",20,['Argentina'],Argentina,Avellaneda,"1,84",€25k,
32.0,Tomás Kummer,Centre-Back,"Nov 10, 2004 ",19,['Argentina'],Argentina,Rafaela,"1,86",€25k,
,Lautaro Pignata,Centre-Back,"Dec 14, 2004 ",19,['Argentina'],Argentina,San Jorge,"1,85",-,DM
2.0,Andrés Berizovsky,Centre-Back,"Oct 26, 2004 ",19,['Argentina'],Argentina,La Plata,"1,88",-,
,Lucas Bossio,Centre-Back,"Sep 26, 2004 ",19,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,84",-,
,Ignacio Canteros,Centre-Back,"Mar 11, 2004 ",20,['Argentina'],Argentina,Rosario,"1,93",-,LB
,Axel Carrión,Centre-Back,"May 17, 2004 ",19,['Argentina'],Argentina,Presidencia Roque Sáenz Peña,"1,92",-,
,Demián Núñez,Centre-Back,"Feb 1, 2004 ",20,['Argentina'],Argentina,Lanús,"1,81",-,
37.0,Felipe Sánchez,Centre-Back,"Apr 7, 2004 ",19,"['Argentina', 'Italy']",Argentina,Rafaela,"1,84",€800k,
26.0,Mateo Mendoza,Centre-Back,"Nov 21, 2004 ",19,['Argentina'],Argentina,San Juan,"1,81",€50k,RB
38.0,Nicolás Canela,Centre-Back,"Mar 16, 2004 ",20,['Argentina'],Argentina,Mendoza,"1,86",€25k,
,Gonzalo Rodríguez,Centre-Back,"Feb 20, 2004 ",20,['Argentina'],Argentina,Córdoba,"1,84",€25k,
,Leandro Quiroz,Centre-Back,"Jan 16, 2004 ",20,['Argentina'],Argentina,San José del Rincón,"1,83",€25k,
31.0,Román Gómez,Centre-Back,"Jul 14, 2004 ",19,['Argentina'],Argentina,Quilmes,"1,81",-,
6.0,Mateo Mendía,Centre-Back,"Feb 3, 2004 ",20,['Argentina'],Argentina,Olavarría,"1,91",-,DM
38.0,Tomás Fernández,Centre-Back,"Jan 7, 2004 ",20,['Argentina'],Argentina,José C. Paz,"1,81",-,
,Tiago Peñalba,Centre-Back,"Apr 23, 2004 ",19,['Argentina'],Argentina,Salta,"1,87",-,
,Kevin Jappert,Centre-Back,"Feb 25, 2004 ",20,['Argentina'],Argentina,Ramona,"1,89",-,
,Santiago López,Centre-Back,"Feb 5, 2004 ",20,['Argentina'],Argentina,,"1,77",-,
,Federico Sosa,Centre-Back,"Jul 27, 2004 ",19,['Argentina'],Argentina,Rosario,"1,80",-,LB
38.0,Aaron Anselmino,Centre-Back,"Apr 29, 2005 ",18,['Argentina'],Argentina,Bernardo Larroudé,"1,86",€300k,
12.0,Gerónimo Spina,Centre-Back,"Feb 9, 2005 ",19,"['Argentina', 'Italy']",Argentina,La Plata,"1,87",€50k,
,Thiago Herrera,Centre-Back,"Feb 1, 2005 ",19,['Argentina'],Argentina,González Catán,"1,77",€10k,
,Facundo Sánchez,Centre-Back,"Aug 7, 2005 ",18,['Argentina'],Argentina,Buenos Aires,"1,81",-,
,Máximo Palazzo,Centre-Back,"Jun 6, 2005 ",18,['Argentina'],Argentina,Buenos Aires,"1,83",-,
14.0,Dylan Gamarra,Centre-Back,"Feb 18, 2005 ",19,['Argentina'],Argentina,,"1,84",-,
13.0,Samuel Lucero,Centre-Back,"Jul 29, 2005 ",18,['Argentina'],Argentina,Capital Federal,"1,79",€75k,
,Ariel González,Centre-Back,"Aug 16, 2005 ",18,['Argentina'],Argentina,Ordóñez,"1,76",€25k,RB
,Franco Vázquez,Centre-Back,"Jan 2, 2005 ",19,['Argentina'],Argentina,Buenos Aires,"1,83",-,
3.0,Lucas Baños,Centre-Back,"May 9, 2005 ",18,['Argentina'],Argentina,Rosario,"1,92",-,
35.0,Juan Cortazzo,Centre-Back,"Oct 18, 2005 ",18,['Argentina'],Argentina,La Plata,"1,86",-,
,Facundo Fernández,Left-Back,"Jun 4, 1985 ",38,['Argentina'],Argentina,La Plata,"1,80",-,
,Lucho,Left-Back,"Mar 4, 1985 ",39,['Argentina'],Argentina,Necochea,"1,82",-,
,Emiliano Capella,Left-Back,"Jan 23, 1985 ",39,['Argentina'],Argentina,Alcorta,,-,CB
,Leandro Grimi,Left-Back,"Feb 9, 1985 ",39,"['Argentina', 'Italy']",Argentina,San Lorenzo,"1,83",-,
,Franco Miranda,Left-Back,"May 13, 1985 ",38,"['Argentina', 'Italy']",Argentina,Comodoro Rivadavia,"1,83",-,
,Armando Panceri,Left-Back,"Mar 11, 1985 ",39,['Argentina'],Argentina,San Vicente,"1,72",-,
,José Shaffer,Left-Back,"Feb 16, 1985 ",39,['Argentina'],Argentina,Córdoba,"1,74",-,
,Carlos Arce,Left-Back,"Feb 4, 1985 ",39,['Argentina'],Argentina,Lanús,"1,70",-,
,Cristian Villagra,Left-Back,"Dec 27, 1985 ",38,"['Argentina', 'Italy']",Argentina,Morteros,"1,75",-,RB
14.0,Cristian Ansaldi,Left-Back,"Sep 20, 1986 ",37,"['Argentina', 'Italy']",Argentina,Rosario,"1,81",€300k,LM   RB
,Ramón Franco,Left-Back,"Dec 8, 1986 ",37,['Argentina'],Argentina,,,-,
,Emiliano Fusco,Left-Back,"Mar 2, 1986 ",38,"['Argentina', 'Italy']",Argentina,"Caseros, Buenos Aires","1,74",-,
,Marcos Torres,Left-Back,"Sep 28, 1986 ",37,['Argentina'],Argentina,Río Cuarto,"1,81",-,LM
,Germán Rivera,Left-Back,"Aug 1, 1986 ",37,"['Argentina', 'Italy']",Argentina,Villa María,"1,77",-,
,Sebastián Dubarbier,Left-Back,"Feb 19, 1986 ",38,"['Argentina', 'France']",Argentina,La Plata,"1,77",-,LM   LW
,Bruno Urribarri,Left-Back,"Nov 6, 1986 ",37,"['Argentina', 'Italy']",Argentina,General Campos,"1,76",-,LM   DM
,Pablo Ostapkiewicz,Left-Back,"Jul 30, 1986 ",37,['Argentina'],Argentina,Lanus,"1,85",-,CB
,Fabricio Elgorriaga,Left-Back,"Apr 22, 1986 ",37,['Argentina'],Argentina,Puerto Madryn (CHU),,-,
,Esteban Giglio,Left-Back,"Apr 4, 1986 ",37,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,74",-,
,Matías di Gregorio,Left-Back,"Jun 4, 1986 ",37,['Argentina'],Argentina,Avellaneda,"1,70",-,CB
,Lautaro Formica,Left-Back,"Jan 27, 1986 ",38,"['Argentina', 'Italy']",Argentina,Rosario,"1,74",-,LM   CM
,Gastón Montero,Left-Back,"Mar 23, 1986 ",37,['Argentina'],Argentina,Buenos Aires,"1,76",-,
21.0,Leonel Vangioni,Left-Back,"May 5, 1987 ",36,"['Argentina', 'Italy']",Argentina,Villa Constitución,"1,81",€75k,LM   CM
,Leonardo Vitale,Left-Back,"Nov 29, 1987 ",36,['Argentina'],Argentina,Buenos Aires,"1,83",-,CB
,Adrián Iglesias,Left-Back,"Jul 4, 1987 ",36,['Argentina'],Argentina,Valentin Alsina,"1,75",-,
,Zelmar García,Left-Back,"Mar 2, 1987 ",37,['Argentina'],Argentina,Tapalqué,"1,75",-,
,Emanuel Morales,Left-Back,"May 8, 1987 ",36,['Argentina'],Argentina,General Pico,"1,72",-,RB
,Wálter Yacob,Left-Back,"Jun 7, 1987 ",36,['Argentina'],Argentina,Paraná,,-,CB
,Iván Nadal,Left-Back,"May 18, 1987 ",36,['Argentina'],Argentina,Buenos Aires,"1,73",-,
,Leandro Benítez,Left-Back,"Mar 5, 1987 ",37,['Argentina'],Argentina,Rosario,"1,75",-,LM   CM
6.0,Nicolás Dematei,Left-Back,"Nov 19, 1987 ",36,['Argentina'],Argentina,Mercedes,"1,77",€25k,LM   CB
,Fabio Giménez,Left-Back,"Dec 27, 1987 ",36,['Argentina'],Argentina,Salta (SAL),"1,80",-,
,Maximiliano Piris,Left-Back,"Jun 28, 1987 ",36,['Argentina'],Argentina,Avellaneda (SFE),,-,LM
,Hugo Urruti,Left-Back,"Aug 16, 1987 ",36,['Argentina'],Argentina,Rosario,"1,70",-,
,Edelmiro Martinich,Left-Back,"Jan 12, 1987 ",37,"['Argentina', 'Croatia']",Argentina,Firmat,"1,78",-,
,Fabián Monzón,Left-Back,"Apr 13, 1987 ",36,['Argentina'],Argentina,Granadero Baigorria,"1,83",-,CB
,Marcelo Cardozo,Left-Back,"Dec 8, 1987 ",36,['Argentina'],Argentina,La Plata,"1,78",-,CB
,Germán Voboril,Left-Back,"May 5, 1987 ",36,['Argentina'],Argentina,Lanús,"1,76",-,LM
20.0,Milton Casco,Left-Back,"Apr 11, 1988 ",35,['Argentina'],Argentina,María Grande,"1,70",€300k,RB   LM
88.0,Luis Ibáñez,Left-Back,"Jul 15, 1988 ",35,"['Argentina', 'Croatia']",Argentina,Buenos Aires,"1,70",€100k,LM   RM
,Mauricio Mansilla,Left-Back,"Oct 24, 1988 ",35,['Argentina'],Argentina,San Vicente,"1,83",€10k,
,Rubén Piaggio,Left-Back,"Apr 15, 1988 ",35,['Argentina'],Argentina,,,-,LM
,Bernardo Zeballos,Left-Back,"Feb 6, 1988 ",36,['Argentina'],Argentina,Campana,,-,LM
,Martín Curuchet,Left-Back,"May 28, 1988 ",35,['Argentina'],Argentina,Mar del Plata,,-,
,Nicolás Esquiu,Left-Back,"Aug 23, 1988 ",35,['Argentina'],Argentina,Avellaneda,,-,
15.0,Damián Pérez,Left-Back,"Dec 22, 1988 ",35,['Argentina'],Argentina,Lanús,"1,69",€175k,RB
,Alan Moreno,Left-Back,"Sep 18, 1988 ",35,['Argentina'],Argentina,Puerto Madryn,"1,73",€10k,LM
,Maximiliano Villagrán,Left-Back,"Mar 31, 1988 ",35,['Argentina'],Argentina,Rio Turbio,"1,75",-,
,Edgardo Díaz,Left-Back,"Oct 20, 1988 ",35,['Argentina'],Argentina,San Juan,"1,84",-,CB
,Lucas Márquez,Left-Back,"Oct 25, 1988 ",35,['Argentina'],Argentina,Paraná,"1,77",-,
,Juan Lovato,Left-Back,"Sep 18, 1988 ",35,['Argentina'],Argentina,Buenos Aires,"1,82",-,CB
3.0,Claudio Corvalán,Left-Back,"Mar 23, 1989 ",34,['Argentina'],Argentina,Santa Isabel,"1,79",€275k,CB
,Guillermo Cosaro,Left-Back,"Mar 7, 1989 ",35,"['Argentina', 'Italy']",Argentina,Córdoba,"1,80",€50k,CB
,Ignacio Sanabria,Left-Back,"Sep 29, 1989 ",34,['Argentina'],Argentina,San Salvador de Jujuy,"1,74",€10k,
,Miguel Londero,Left-Back,"Jan 3, 1989 ",35,"['Argentina', 'Italy']",Argentina,Córdoba,"1,77",-,DM   CB
,Fernando Biela,Left-Back,"May 15, 1989 ",34,"['Argentina', 'Italy']",Argentina,Quilmes,"1,73",-,LM
,Franco Canever,Left-Back,"Sep 17, 1989 ",34,['Argentina'],Argentina,Córdoba,"1,75",-,LM   CB
,Cristian Gutiérrez,Left-Back,"Oct 6, 1989 ",34,['Argentina'],Argentina,Chosmalal,,-,
,Alan Hayes,Left-Back,"Oct 19, 1989 ",34,['Argentina'],Argentina,Rosario,,-,
,Alejandro López,Left-Back,"Jun 16, 1989 ",34,['Argentina'],Argentina,Lincoln,"1,74",-,LM
,Raúl Iberbia,Left-Back,"Dec 25, 1989 ",34,['Argentina'],Argentina,Carmen de Areco,"1,75",-,LM   CB
,Ignacio Barcia,Left-Back,"Jun 15, 1989 ",34,['Argentina'],Argentina,Buenos Aires,"1,80",-,
,Juan Martín Cadelago,Left-Back,"Jan 22, 1989 ",35,['Argentina'],Argentina,Castelar,"1,78",-,
3.0,Emmanuel Más,Left-Back,"Jan 15, 1989 ",35,"['Argentina', 'Italy']",Argentina,San Juan,"1,80",€175k,LM
27.0,Leandro Aguirre,Left-Back,"Feb 8, 1989 ",35,['Argentina'],Argentina,Rosario,"1,67",€50k,
,Federico López,Left-Back,"Aug 3, 1989 ",34,['Argentina'],Argentina,Benavidez,"1,76",€10k,
,Lucas Parisi,Left-Back,"Jul 20, 1989 ",34,['Argentina'],Argentina,Mendoza,"1,76",-,
,Fede Inestal,Left-Back,"Jul 21, 1989 ",34,"['Argentina', 'Spain']",Argentina,Córdoba,"1,75",-,CB
,Leandro Sapetti,Left-Back,"Jan 30, 1989 ",35,"['Argentina', 'Italy']",Argentina,La Plata,"1,76",-,RB
,Emanuel Pajón,Left-Back,"Sep 26, 1989 ",34,['Argentina'],Argentina,Rosario,,-,
,Adrián Torres,Left-Back,"Oct 31, 1989 ",34,['Argentina'],Argentina,El Talar,"1,77",-,LM
,Luciano Balbi,Left-Back,"Apr 4, 1989 ",34,"['Argentina', 'Italy']",Argentina,Rosario,"1,73",-,CB
,Diego Navarro,Left-Back,"Sep 3, 1989 ",34,['Argentina'],Argentina,Córdoba,"1,83",-,
,Emmanuel Martínez,Left-Back,"Mar 6, 1989 ",35,"['Argentina', 'Italy']",Argentina,San Martín,"1,73",-,
,Emiliano Insúa,Left-Back,"Jan 7, 1989 ",35,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,79",-,CB
33.0,Rafael Delgado,Left-Back,"Jan 13, 1990 ",34,['Argentina'],Argentina,Reconquista,"1,75",€250k,CB   LM
18.0,Nicolás Colazo,Left-Back,"Jul 8, 1990 ",33,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,78",€175k,LM
,Mariano Bíttolo,Left-Back,"Apr 24, 1990 ",33,"['Argentina', 'Italy']",Argentina,Morón,"1,74",€100k,
,Braian,Left-Back,"Feb 8, 1990 ",34,"['Argentina', 'Italy']",Argentina,San Martín,,-,
,Mauro Aguirre,Left-Back,"Apr 21, 1990 ",33,['Argentina'],Argentina,San Luis,,-,LM   LW
,Francisco Martínez,Left-Back,"Jun 14, 1990 ",33,['Argentina'],Argentina,Ushuaia,"1,86",-,CB   RB
16.0,Juan Sánchez Miño,Left-Back,"Jan 1, 1990 ",34,"['Argentina', 'Italy']",Argentina,Saavedra,"1,77",€200k,LM   CM
32.0,Heber Leaños,Left-Back,"Jun 10, 1990 ",33,"['Argentina', 'Bolivia']",Argentina,Buenos Aires,"1,72",€150k,LM   RB
,Emir Ham,Left-Back,"Mar 9, 1990 ",34,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,71",-,LM   DM
,Leandro Wagner,Left-Back,"Feb 9, 1990 ",34,['Argentina'],Argentina,,"1,71",-,RB
,Martin Guarino,Left-Back,"Apr 14, 1990 ",33,['Argentina'],Argentina,Buenos Aires,"1,80",-,
,Maximiliano Oliva,Left-Back,"Mar 16, 1990 ",34,"['Argentina', 'Italy']",Argentina,Gobernador Crespo,"1,73",-,LM   CB
19.0,Marcos Acuña,Left-Back,"Oct 28, 1991 ",32,['Argentina'],Argentina,Zapala,"1,72",€5.00m,LM   LW
33.0,Emanuel Insúa,Left-Back,"Apr 10, 1991 ",32,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,81",€300k,LM
,Guillermo Ferracutti,Left-Back,"Feb 11, 1991 ",33,['Argentina'],Argentina,Soldini,"1,79",€100k,CB   LM
,Lautaro Suárez Costa,Left-Back,"Jun 23, 1991 ",32,['Argentina'],Argentina,,"1,74",-,
,Martín Gallo,Left-Back,"Sep 23, 1991 ",32,['Argentina'],Argentina,,"1,70",-,
,Nicolás Palacios,Left-Back,"Feb 7, 1991 ",33,['Argentina'],Argentina,Coronel Dorrego,"1,68",-,
,Sebastian Guerrero,Left-Back,"Apr 1, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,-,CB
,Nicolás Inostroza,Left-Back,"Feb 19, 1991 ",33,['Argentina'],Argentina,Villa Mercedes,"1,70",-,
,Jonathan Schulze,Left-Back,"Nov 27, 1991 ",32,['Argentina'],Argentina,Capitán Bermúdez,"1,78",-,
,Nahuel Quiroga,Left-Back,"Aug 5, 1991 ",32,['Argentina'],Argentina,Rojas,"1,81",-,LM   CB
,Nicolás Batista,Left-Back,"Jan 27, 1991 ",33,['Argentina'],Argentina,Capital Federal,"1,79",-,CB
28.0,Nicolás Pasquini,Left-Back,"Jan 2, 1991 ",33,"['Argentina', 'Italy']",Argentina,Los Surgentes,"1,77",€300k,LM   CM
3.0,Marcelo Benítez,Left-Back,"Jan 13, 1991 ",33,['Argentina'],Argentina,San Francisco Solano,"1,78",€200k,LM   DM
2.0,Guillermo Sotelo,Left-Back,"Mar 30, 1991 ",32,"['Argentina', 'Italy']",Argentina,Reconquista,"1,72",€25k,LM
2.0,Miguel Yacar,Left-Back,"Jul 22, 1991 ",32,['Argentina'],Argentina,Ramos Mejía,,-,DM   CM
,Iván Massi,Left-Back,"Jan 9, 1991 ",33,"['Argentina', 'Italy']",Argentina,,"1,74",-,
,Rodrigo Varela,Left-Back,"Apr 12, 1991 ",32,['Argentina'],Argentina,Buenos Aires,,-,
6.0,Nicolás Aguirre,Left-Back,"Apr 12, 1991 ",32,['Argentina'],Argentina,Salta,"1,88",-,CB
,Franco Valicenti,Left-Back,"Nov 2, 1991 ",32,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,76",-,LM   CB
,Damián Senegalles,Left-Back,"May 3, 1991 ",32,['Argentina'],Argentina,Buenos Aires,"1,77",-,LM
,David Angeloff,Left-Back,"Feb 18, 1991 ",33,"['Argentina', 'Bulgaria']",Argentina,Corzuela,"1,80",-,
,Juan Manuel Sanchez,Left-Back,"May 13, 1991 ",32,['Argentina'],Argentina,Trenque Lauquen,"1,70",-,
3.0,Nicolás Tagliafico,Left-Back,"Aug 31, 1992 ",31,"['Argentina', 'Italy']",Argentina,Rafael Calzada,"1,72",€8.00m,CB   LM
39.0,Matías Orihuela,Left-Back,"Feb 17, 1992 ",32,['Argentina'],Argentina,Córdoba,"1,77",€450k,LM   CB
27.0,Leonel Bontempo,Left-Back,"Nov 1, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,73",€200k,
17.0,Federico Milo,Left-Back,"Jan 10, 1992 ",32,['Argentina'],Argentina,Quilmes,"1,83",€150k,LW   LM
,Lucas Kruspzky,Left-Back,"Apr 6, 1992 ",31,"['Argentina', 'Poland']",Argentina,Buenos Aires,"1,77",€100k,CB
,Lucas Galiano,Left-Back,"Aug 15, 1992 ",31,"['Argentina', 'Spain']",Argentina,Carmen de Patagones,"1,77",-,LM   CM
,Fernando Ponce,Left-Back,"Jul 23, 1992 ",31,['Argentina'],Argentina,Balcarce,"1,84",-,CB
,Andrés Camacho,Left-Back,"Oct 21, 1992 ",31,['Argentina'],Argentina,,"1,80",-,
,Franco Coca,Left-Back,"Mar 26, 1992 ",31,"['Argentina', 'Chile']",Argentina,Godoy Cruz,,-,CB
18.0,Leonel Peralta,Left-Back,"Jul 9, 1992 ",31,['Argentina'],Argentina,Rosario,"1,74",-,LW
,Eric Verón,Left-Back,"Dec 21, 1992 ",31,['Argentina'],Argentina,Pigüe,"1,81",-,
,Lucas Chaparro,Left-Back,"Mar 5, 1992 ",32,['Argentina'],Argentina,Buenos Aires,"1,76",-,CB
3.0,Franco Ferrari,Left-Back,"May 9, 1992 ",31,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,67",€600k,LM
,Rodrigo Mazur,Left-Back,"Jan 3, 1992 ",32,['Argentina'],Argentina,Buenos Aires,"1,82",€200k,CB
23.0,Ignacio Liporace,Left-Back,"Apr 10, 1992 ",31,"['Argentina', 'Spain']",Argentina,Haedo (BUE),"1,83",€175k,CB
,Diego Martínez,Left-Back,"Jul 5, 1992 ",31,['Argentina'],Argentina,General Pacheco,"1,76",€100k,LM
,Juan Perotti,Left-Back,"Jan 12, 1992 ",32,['Argentina'],Argentina,Carhué,"1,73",€25k,
7.0,Facundo Graziano,Left-Back,"Mar 10, 1992 ",32,"['Argentina', 'Italy']",Argentina,El Triunfo,"1,80",-,CM
,Mariano Abeleira,Left-Back,"Dec 31, 1992 ",31,['Argentina'],Argentina,Buenos Aires,,-,CB
,Agustín Jara,Left-Back,"Jun 1, 1992 ",31,['Argentina'],Argentina,Corral de Bustos,"1,78",-,LM   CB
,Luciano Bonomo,Left-Back,"Oct 8, 1992 ",31,"['Argentina', 'Spain']",Argentina,Santa Fé,"1,75",-,LM
,Nicolás Benavídez,Left-Back,"Jan 10, 1992 ",32,['Argentina'],Argentina,Tandil,"1,72",-,
,Emmanuel Tarabini,Left-Back,"Apr 7, 1992 ",31,['Argentina'],Argentina,Paso de los Libres,"1,83",-,CB
3.0,Alexis Soto,Left-Back,"Oct 20, 1993 ",30,['Argentina'],Argentina,Avellaneda,"1,76",€1.70m,CB
14.0,Bruno Pittón,Left-Back,"Feb 1, 1993 ",31,['Argentina'],Argentina,Santa Fe,"1,79",€500k,LM
3.0,Lucas Diarte,Left-Back,"Jun 4, 1993 ",30,['Argentina'],Argentina,San Miguel de Tucumán,"1,75",€325k,
18.0,Lucas Rodríguez,Left-Back,"Sep 27, 1993 ",30,['Argentina'],Argentina,Buenos Aires,"1,68",€225k,LM
12.0,Jonathan Bay,Left-Back,"Feb 1, 1993 ",31,['Argentina'],Argentina,Villa Ángela,"1,79",€200k,RB
,Patricio Romero,Left-Back,"Mar 24, 1993 ",30,['Argentina'],Argentina,Buenos Aires,"1,79",€25k,
,Darío Ramella,Left-Back,"Apr 6, 1993 ",30,['Argentina'],Argentina,San Juan,"1,75",-,
,Tomás Hernán Mantía,Left-Back,"Feb 2, 1993 ",31,['Argentina'],Argentina,,,-,
,Ignacio Bonadío,Left-Back,"Jul 27, 1993 ",30,['Argentina'],Argentina,Buenos Aires,"1,77",-,LM
,Juan Manuel Marital,Left-Back,"May 25, 1993 ",30,['Argentina'],Argentina,Mendoza,"1,73",-,LM
20.0,Sebastián Prieto,Left-Back,"Apr 9, 1993 ",30,['Argentina'],Argentina,San Francisco Solano,"1,75",€750k,
13.0,Guillermo Benítez,Left-Back,"Dec 8, 1993 ",30,"['Argentina', 'Paraguay']",Argentina,Buenos Aires,"1,70",€450k,RB   LM
,Facundo Cobos,Left-Back,"Feb 19, 1993 ",31,['Argentina'],Argentina,Mendoza,"1,78",€275k,RB   LM
3.0,Gonzalo Paz,Left-Back,"Jun 6, 1993 ",30,"['Argentina', 'Italy']",Argentina,Morón,"1,80",€200k,CB
,Ramiro Arias,Left-Back,"Jan 6, 1993 ",31,['Argentina'],Argentina,Trelew,"1,70",€75k,
,Jonathan Martínez,Left-Back,"Sep 17, 1993 ",30,['Argentina'],Argentina,,,-,
,Alan Giménez,Left-Back,"Mar 16, 1993 ",31,['Argentina'],Argentina,,"1,83",-,CB
,Matías Sempé,Left-Back,"Aug 5, 1993 ",30,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,70",-,CM   LW
28.0,Federico Maya,Left-Back,"Oct 6, 1993 ",30,['Argentina'],Argentina,América,"1,75",-,CB   RB
,Nahuel Zárate,Left-Back,"Jan 27, 1993 ",31,['Argentina'],Argentina,Buenos Aires,"1,80",-,LM
3.0,Fabrizio Angileri,Left-Back,"Mar 15, 1994 ",30,"['Argentina', 'Italy']",Argentina,Junín,"1,85",€1.50m,LM   RB
3.0,Jonathan Silva,Left-Back,"Jun 29, 1994 ",29,"['Argentina', 'Italy']",Argentina,La Plata,"1,78",€700k,
3.0,Juan Elordi,Left-Back,"Aug 21, 1994 ",29,['Argentina'],Argentina,Saladillo (BUE),"1,76",€450k,LM   RB
,Manuel Morello,Left-Back,"Oct 20, 1994 ",29,['Argentina'],Argentina,Santa Fe (Argentina),"1,74",€175k,LM
13.0,Lautaro Montoya,Left-Back,"Oct 7, 1994 ",29,"['Argentina', 'Spain']",Argentina,Villa Ballester,"1,68",€150k,LM
,Rodrigo Ayala,Left-Back,"Aug 11, 1994 ",29,['Argentina'],Argentina,Berazategui,"1,75",€125k,
,Victor López,Left-Back,"Apr 19, 1994 ",29,['Argentina'],Argentina,,"1,82",-,CB
,Mariano Mauri,Left-Back,"Aug 4, 1994 ",29,['Argentina'],Argentina,,"1,79",-,CB
,Nicolás Pacheco,Left-Back,"May 13, 1994 ",29,['Argentina'],Argentina,Bahía Blanca (BUE),"1,76",-,
,Mauro Visaguirre,Left-Back,"Apr 24, 1994 ",29,"['Argentina', 'Chile']",Argentina,Mendoza,,-,
,Alberto Stegman,Left-Back,"Feb 1, 1994 ",30,['Argentina'],Argentina,Buenos Aires,"1,77",-,
,Mariano Almandoz,Left-Back,"Jan 10, 1994 ",30,['Argentina'],Argentina,Rauch,"1,77",-,
3.0,Elías Gómez,Left-Back,"Jun 9, 1994 ",29,['Argentina'],Argentina,Granadero Baigorria,"1,74",€1.00m,LM
29.0,Federico Álvarez,Left-Back,"Aug 7, 1994 ",29,['Argentina'],Argentina,Córdoba,"1,83",€500k,
,Emiliano Endrizzi,Left-Back,"Mar 7, 1994 ",30,"['Argentina', 'Italy']",Argentina,San Fernando del Valle de Catamarca,"1,83",€225k,LM   DM
23.0,Lucas Pruzzo,Left-Back,"Jul 6, 1994 ",29,['Argentina'],Argentina,Rosario del Tala,"1,75",€150k,LM
,Marcos Pinto,Left-Back,"Jan 25, 1994 ",30,['Argentina'],Argentina,Formosa,"1,73",€150k,
,Milton Ramos,Left-Back,"Aug 11, 1994 ",29,"['Argentina', 'Italy']",Argentina,Adrogué,"1,70",€100k,
,Roque González,Left-Back,"Apr 16, 1994 ",29,['Argentina'],Argentina,,"1,78",-,LM
,Alejandro Gómez,Left-Back,"Jun 16, 1994 ",29,['Argentina'],Argentina,Posadas,"1,75",-,
,Iñaki Sánchez,Left-Back,"Apr 20, 1994 ",29,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,80",-,LW
3.0,Said Llambay,Left-Back,"Oct 5, 1994 ",29,"['Argentina', 'Italy']",Argentina,Stroeder,"1,75",-,LM
,Dimas Morales,Left-Back,"Jun 22, 1994 ",29,['Argentina'],Argentina,Mar del Plata,"1,75",-,CB   LM
13.0,Enzo Díaz,Left-Back,"Dec 7, 1995 ",28,['Argentina'],Argentina,Las Toscas,"1,75",€4.20m,
33.0,Franco Negri,Left-Back,"Feb 20, 1995 ",29,"['Argentina', 'Italy']",Argentina,San Martín,"1,76",€800k,LM
,Lucas Angelini,Left-Back,"Jan 28, 1995 ",29,['Argentina'],Argentina,Lanús,"1,85",€300k,
,Gabriel Risso Patrón,Left-Back,"Nov 5, 1995 ",28,['Argentina'],Argentina,Monteros (Tucumán),"1,79",€300k,
22.0,Aaron Lombardi,Left-Back,"Dec 20, 1995 ",28,"['Argentina', 'United States']",Argentina,Rosario,,€175k,RW   LW
21.0,Martín Zuquetti,Left-Back,"Feb 28, 1995 ",29,['Argentina'],Argentina,Guaymallén,,€100k,
,Nicolás Fernández,Left-Back,"Jun 20, 1995 ",28,"['Argentina', 'Spain']",Argentina,Merlo,"1,78",€50k,LM
26.0,Tomas Villoldo,Left-Back,"Feb 28, 1995 ",29,['Argentina'],Argentina,"Moreno, Buenos Aires","1,78",€50k,LM   LW
6.0,Lucas Medina,Left-Back,"Mar 31, 1995 ",28,['Argentina'],Argentina,La Plata,"1,78",€10k,
,Agustín Griego,Left-Back,"Feb 12, 1995 ",29,['Argentina'],Argentina,Concepción del Uruguay,,-,LM
,Mauricio Campolongo,Left-Back,"Sep 7, 1995 ",28,"['Argentina', 'Italy']",Argentina,Quilmes,"1,74",-,
,Leo Márquez,Left-Back,"Jan 13, 1995 ",29,"['Argentina', 'Spain']",Argentina,,"1,81",-,CB
21.0,Manuel Angel Bustos,Left-Back,"Jun 27, 1995 ",28,['Argentina'],Argentina,,,-,LW   LM
11.0,Gabriel Báez,Left-Back,"Jul 21, 1995 ",28,"['Argentina', 'Paraguay']",Argentina,Buenos Aires,"1,78",€1.20m,LM
3.0,Adrián Spörle,Left-Back,"Jul 13, 1995 ",28,"['Argentina', 'Germany']",Argentina,Centenario,"1,82",€325k,LM   LW
