Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Fouad M'Roudjaé,Left-Back,"Jun 24, 1994 ",29,"['Comoros', 'France']",France,Marseille,"1,81",-,CB   RB
,Maxime Cailly,Left-Back,"May 15, 1994 ",29,['France'],France,Straßburg,"1,72",-,RB   LM
3.0,Kévin Châtelain,Left-Back,"Feb 16, 1994 ",30,['France'],France,Joignies,"1,81",-,CB
23.0,Ferland Mendy,Left-Back,"Jun 8, 1995 ",28,"['France', 'Senegal']",France,Meulan-en-Yvelines,"1,80",€20.00m,
22.0,Driss Trichard,Left-Back,"Mar 27, 1995 ",28,"['France', 'Morocco']",France,Aubervilliers,"1,70",€350k,LM   LW
20.0,Houssen Abderrahmane,Left-Back,"Feb 3, 1995 ",29,"['Mauritania', 'France']",France,Creil,"1,86",€150k,CB
,Yoan Secleppe,Left-Back,"Jun 21, 1995 ",28,['France'],France,Arras,,-,
,Ilyes Baghough,Left-Back,"Aug 11, 1995 ",28,"['France', 'Morocco']",France,,"1,79",-,CM   LM
,Mohamed Touré,Left-Back,"Sep 29, 1995 ",28,['France'],France,Paris,,-,
,Saad Bubote,Left-Back,"Aug 23, 1995 ",28,"['France', 'Morocco']",France,Bordeaux,"1,84",-,
,Hamza Elmourabit,Left-Back,"Oct 5, 1995 ",28,['France'],France,Saint-Pol-sur-Mer,"1,76",-,DM
,Logan Loric,Left-Back,"Sep 18, 1995 ",28,['France'],France,Vannes,,-,
,Andy Marny,Left-Back,"Jul 16, 1995 ",28,"['Martinique', 'France']",France,Villeneuve-la-Garenne,,-,
21.0,Chris Fromanger,Left-Back,"May 7, 1995 ",28,"['France', ""Cote d'Ivoire""]",France,Créteil,"1,82",-,RW   LW
,Kelly Irep,Left-Back,"Sep 1, 1995 ",28,"['Guadeloupe', 'France']",France,Mantes-la-Jolie,"1,83",-,
,Elias Tamburini,Left-Back,"Feb 1, 1995 ",29,['Finland'],France,Essey-les-Nancy,"1,76",-,
34.0,Nicolas Gavory,Left-Back,"Feb 16, 1995 ",29,['France'],France,Beauvais,"1,83",€1.00m,LM   CB
,Sami Belkorchia,Left-Back,"Jan 25, 1995 ",29,"['France', 'Algeria']",France,Montbrison,"1,80",€200k,CB
7.0,Belly Vumbi,Left-Back,"Jul 13, 1995 ",28,['France'],France,Aubervilliers,"1,75",€100k,RB   LM
,Jordan Dechère,Left-Back,"Mar 25, 1995 ",28,['France'],France,Laval,"1,73",-,LM
,Damien Vignolles,Left-Back,"Dec 18, 1995 ",28,['France'],France,Mont-de-Marsan,"1,79",-,LM
,Christophe Le Roux,Left-Back,"Jul 24, 1995 ",28,['France'],France,Saint-Renan,"1,75",-,RB
,Lucas Girin,Left-Back,"Mar 15, 1995 ",28,['France'],France,,,-,
,Elvis Sebastiao,Left-Back,"Jun 26, 1995 ",28,"['France', 'Angola']",France,Trappes,"1,78",-,LM
,Igor Bandu Fila,Left-Back,"Nov 25, 1995 ",28,"['France', 'DR Congo']",France,Saint-Denis,"1,86",-,CB   LM
,Angee Komano,Left-Back,"Aug 29, 1995 ",28,"['France', 'Guinea']",France,Toulouse,"1,84",-,
,Maxime Oulaitoh,Left-Back,"Jul 28, 1995 ",28,['France'],France,Vernon,"1,74",-,
,Anthony Zenini,Left-Back,"Aug 30, 1995 ",28,['France'],France,Vénissieux,"1,82",-,CB
,Steven da Veiga,Left-Back,"Jul 25, 1995 ",28,"['France', 'Cape Verde']",France,Neuilly-sur-Marne,"1,75",-,
,Guillaume Cros,Left-Back,"Apr 19, 1995 ",28,['France'],France,Béziers,"1,72",-,LM
,Louis Nganioni,Left-Back,"Jun 3, 1995 ",28,"['France', 'DR Congo']",France,Melun,"1,77",-,
,Mihaï Cristea,Left-Back,"Jan 16, 1995 ",29,"['France', 'Romania']",France,Le Mans,,-,
,Pierrick Fréchet,Left-Back,"Oct 10, 1995 ",28,['France'],France,Valence,"1,67",-,
21.0,Lucas Hernández,Left-Back,"Feb 14, 1996 ",28,"['France', 'Spain']",France,Marseille,"1,84",€45.00m,CB
15.0,Souleyman Doumbia,Left-Back,"Sep 24, 1996 ",27,"[""Cote d'Ivoire"", 'France']",France,Paris,"1,83",€2.00m,LM
18.0,Florian Miguel,Left-Back,"Sep 1, 1996 ",27,"['France', 'Portugal']",France,Bruges,"1,79",€1.20m,CB
6.0,Mohamed Salim Fares,Left-Back,"Feb 15, 1996 ",28,"['Algeria', 'France']",France,Aubervilliers,"1,83",€750k,LM   LW
14.0,Nathan Dekoke,Left-Back,"Jan 6, 1996 ",28,"['France', 'DR Congo']",France,Aubervilliers,"1,80",€300k,CB
21.0,Namakoro Diallo,Left-Back,"Mar 29, 1996 ",27,"['France', 'Mali']",France,Saint-Denis,"1,78",€250k,
25.0,Quentin Laffont,Left-Back,"Jan 17, 1996 ",28,['France'],France,Montauban,"1,73",€200k,RB
,Cheick Keita,Left-Back,"Apr 16, 1996 ",27,"['Mali', 'France']",France,Paris,"1,80",€150k,LM
33.0,Valentin Mourette,Left-Back,"Apr 30, 1996 ",27,['France'],France,Distré,,-,
,Anthony Lopes,Left-Back,"Feb 1, 1996 ",28,"['Portugal', 'France']",France,Agen,"1,76",-,
,Felicien Dumas,Left-Back,"Dec 29, 1996 ",27,['France'],France,Paris,"1,83",-,CM   DM
20.0,Anthony Ménard,Left-Back,"Sep 4, 1996 ",27,['France'],France,Cabourg,"1,80",-,
,Ugo Guégan,Left-Back,"Oct 17, 1996 ",27,['France'],France,Reims,"1,82",-,CB
3.0,Matthieu Udol,Left-Back,"Mar 20, 1996 ",27,"['France', 'Guadeloupe']",France,Metz,"1,78",€2.50m,
27.0,Pierre Cornud,Left-Back,"Dec 12, 1996 ",27,['France'],France,Avignon,"1,77",€1.20m,LM
18.0,Bradley Mazikou,Left-Back,"Jun 2, 1996 ",27,"['Congo', 'France']",France,Orléans,"1,72",€1.00m,LM
78.0,Bryan Goncalves,Left-Back,"Jul 19, 1996 ",27,"['France', 'Portugal']",France,Maisons-Laffitte,"1,90",€700k,CB
17.0,Harouna Sy,Left-Back,"Mar 30, 1996 ",27,"['France', 'Senegal']",France,Mantes-la-Jolie,"1,70",€250k,RB   LM
7.0,Rosario Latouchent,Left-Back,"Mar 21, 1996 ",27,"['Martinique', 'France']",France,Paris,"1,80",€250k,RB   LM
4.0,Prosper Mendy,Left-Back,"Jun 7, 1996 ",27,"['Guinea-Bissau', 'France']",France,Paris,"1,86",€150k,CB   LM
25.0,Irone Aucoin,Left-Back,"Sep 11, 1996 ",27,"['France', 'United States']",France,Courcouronnes,"1,78",€50k,LM
,Slimane Boumali,Left-Back,"Nov 25, 1996 ",27,['France'],France,Grenoble,,-,
18.0,Franck Essis,Left-Back,"Jan 18, 1996 ",28,"['France', ""Cote d'Ivoire""]",France,Paris,"1,84",-,LM
,Lilian North,Left-Back,"Dec 26, 1996 ",27,['France'],France,Strasbourg,"1,75",-,RB
,Ibrahim Camara,Left-Back,"Jul 23, 1996 ",27,['France'],France,Avignon,"1,86",-,LM   CF
11.0,Pierre-François Giabiconi,Left-Back,"Mar 12, 1996 ",27,['France'],France,Bastia,"1,76",-,RM   LM
,Edgar Alexandre,Left-Back,"Nov 24, 1996 ",27,['France'],France,Grasse,"1,76",-,CB   DM
,Théo Lienard,Left-Back,"Oct 24, 1996 ",27,['France'],France,,"1,78",-,
,Jonathan Martinez,Left-Back,"May 9, 1996 ",27,['France'],France,Lyon,"1,74",-,LM   LW
,Alphousseyni Sané,Left-Back,"Jan 17, 1996 ",28,"['France', 'Senegal']",France,Marseille,"1,74",-,RB
3.0,Yanis Si Mohammed,Left-Back,"Mar 31, 1996 ",27,"['France', 'Algeria']",France,Saint-Germain-en-Laye,"1,81",-,CB
,Jalil Boulaiche,Left-Back,"Mar 17, 1996 ",27,"['France', 'Morocco']",France,Ivry-sur-Seine,"1,81",-,
98.0,Maxime Marin,Left-Back,"Jul 5, 1996 ",27,['France'],France,Montpellier,"1,84",-,CB
,Thomas Lefranc,Left-Back,"Apr 4, 1996 ",27,"['France', 'Chile']",France,Lyon,"1,75",-,LM   LW
27.0,Ivan Inzoudine,Left-Back,"Dec 10, 1996 ",27,['France'],France,Bobigny,"1,75",-,LW   RW
15.0,Mehdi Beneddine,Left-Back,"Feb 26, 1996 ",28,"['Algeria', 'France']",France,Nîmes,"1,77",-,LM
33.0,Yassin Mohamed,Left-Back,"Dec 4, 1996 ",27,"['France', 'Morocco']",France,Arras,"1,80",-,CB
,Nicolas Senzemba,Left-Back,"Mar 25, 1996 ",27,"['France', 'Martinique']",France,Champigny-sur-Marne,"1,80",-,LM
,Thomas Aramo,Left-Back,"Jul 23, 1996 ",27,['France'],France,Marseille,"1,80",-,RB
19.0,Theo Hernández,Left-Back,"Oct 6, 1997 ",26,"['France', 'Spain']",France,Marseille,"1,84",€55.00m,LM   CB
19.0,Anthony Caci,Left-Back,"Jul 1, 1997 ",26,['France'],France,Forbach,"1,84",€7.00m,CB   LM
28.0,Akim Abdallah,Left-Back,"Aug 18, 1997 ",26,"['Comoros', 'France']",France,Troyes,"1,70",€700k,
18.0,Morgan Poaty,Left-Back,"Jul 15, 1997 ",26,"['Congo', 'France']",France,Rodez,"1,77",€500k,LM   RB
23.0,Nathan Tanard,Left-Back,"Jun 18, 1997 ",26,['France'],France,Sainte-Foy-lès-Lyon,"1,78",€200k,
23.0,Souleymane Baldé,Left-Back,"Oct 7, 1997 ",26,['France'],France,Paris,"1,83",€75k,
,François-Xavier Bioret,Left-Back,"Jun 4, 1997 ",26,['France'],France,Châteaubriant,,-,
,Grégory Merceur,Left-Back,"Dec 7, 1997 ",26,['France'],France,Brest,,-,
,Clément Tourtelot,Left-Back,"Jan 31, 1997 ",27,['France'],France,Arras,,-,
3.0,Fady Khatir,Left-Back,"Jan 1, 1997 ",27,"['France', 'Morocco']",France,Marseille,"1,86",-,CB
,Jessy Selbonne,Left-Back,"Mar 24, 1997 ",26,"['France', 'Guadeloupe']",France,Sarcelles,"1,77",-,RB
,Mathieu Roger,Left-Back,"Sep 10, 1997 ",26,['France'],France,Cherbourg,"1,80",-,
,Moussa Niakaté,Left-Back,"Jan 1, 1997 ",27,"['France', 'Mali']",France,Paris,"1,78",-,RB
15.0,Romain Perraud,Left-Back,"Sep 22, 1997 ",26,['France'],France,Toulouse,"1,73",€9.00m,
12.0,Fodé Ballo-Touré,Left-Back,"Jan 3, 1997 ",27,"['Senegal', 'France']",France,Conflans-Sainte-Honorine,"1,82",€3.00m,LM
7.0,Jason Pendant,Left-Back,"Feb 9, 1997 ",27,"['France', 'Vietnam']",France,Sarcelles,"1,77",€600k,CB   LM
23.0,Cédric Makutungu,Left-Back,"Oct 3, 1997 ",26,"['France', 'DR Congo']",France,Courcouronnes,"1,76",€300k,CB
8.0,Jérémy Mawatu,Left-Back,"Aug 12, 1997 ",26,"['France', 'DR Congo']",France,Creteil,"1,67",€150k,LM   LW
,Jean-Queeneye Mendes,Left-Back,"Nov 9, 1997 ",26,['France'],France,Pontault-Combault,"1,77",€25k,LW   RW
,Jordan Robin,Left-Back,"Jan 14, 1997 ",27,['France'],France,Saint-Brieuc,"1,82",-,
,Nathan Lalbertier,Left-Back,"Dec 1, 1997 ",26,['France'],France,Villers-Semeuse,,-,
,Loris Pageaut,Left-Back,"Feb 22, 1997 ",27,['France'],France,Lyon,"1,75",-,
3.0,Thibault Hamel,Left-Back,"Mar 28, 1997 ",26,['France'],France,Dinan,"1,75",-,LM   CM
,Jovany Amadeu,Left-Back,"Dec 24, 1997 ",26,['France'],France,Chartres,"1,70",-,
,Vincent Michelet,Left-Back,"Jul 11, 1997 ",26,['France'],France,Toulouse,"1,78",-,LM
,Kenzo Biyong,Left-Back,"Sep 28, 1997 ",26,"['Netherlands', 'France']",France,Paris,"1,76",-,RB   CB
,Andréa Kimpala,Left-Back,"Oct 3, 1997 ",26,"['France', 'DR Congo']",France,Villeneuve-Saint-Georges,"1,83",-,LM   LW
,Charles Vittini,Left-Back,"Sep 23, 1997 ",26,"['France', 'Italy']",France,Bastia,"1,76",-,
,Belgacem Louhichi,Left-Back,"Jul 4, 1997 ",26,"['France', 'Tunisia']",France,Montfermeil,"1,75",-,LM   CB
,Erik Gliha,Left-Back,"Feb 13, 1997 ",27,['Slovenia'],France,Niort,"1,82",-,LM   AM
,Alexandre Demirdjian,Left-Back,"Dec 14, 1997 ",26,"['Armenia', 'France']",France,Meudon,"1,77",-,LM   RM
,Joakim Balmy,Left-Back,"Sep 17, 1997 ",26,"['France', 'Algeria']",France,Mantes-la-Jolie,"1,80",-,LM   RM
,Nicolas Mithra,Left-Back,"Nov 4, 1997 ",26,"['France', 'Réunion']",France,Champigny-sur-Marne,"1,79",-,LM   CB
3.0,Olivier Lesueur,Left-Back,"Jul 11, 1997 ",26,['France'],France,Compiègne,"1,82",-,CB
22.0,Yoann Etienne,Left-Back,"May 19, 1997 ",26,"['Haiti', 'France']",France,Paris,"1,74",-,LM   LW
14.0,Albert Makiadi,Left-Back,"Jul 11, 1997 ",26,"['France', 'DR Congo']",France,Bordeaux,"1,74",-,LM   LW
3.0,Faitout Maouassa,Left-Back,"Jul 6, 1998 ",25,"['France', 'Congo']",France,Villepinte,"1,70",€5.00m,LM   LW
26.0,Jean Lambert Evan's,Left-Back,"Dec 17, 1998 ",25,['France'],France,Paris,"1,80",€600k,LW   RB
,Christopher Rocchia,Left-Back,"Feb 1, 1998 ",26,"['France', 'Comoros']",France,Marseille,"1,72",€500k,
21.0,Dylan Lempereur,Left-Back,"Oct 24, 1998 ",25,['France'],France,Rombas,"1,78",€125k,
2.0,Terence Baya,Left-Back,"Jan 12, 1998 ",26,"['France', 'DR Congo']",France,Longjumeau,"1,81",€100k,CB   LM
,Lucas Witz,Left-Back,"Feb 28, 1998 ",26,['France'],France,Saverne,,-,
,Souleye Mboup,Left-Back,"Aug 8, 1998 ",25,"['France', 'Senegal']",France,Lyon,"1,80",-,LW   RW
14.0,Alexis Taïpa,Left-Back,"Jun 14, 1998 ",25,"['France', 'Portugal']",France,Mâcon,"1,75",-,LM
3.0,Thibaut Plisson,Left-Back,"Aug 17, 1998 ",25,['France'],France,Ardentes,"1,82",-,LM
,Théo Lucbert,Left-Back,"Feb 4, 1998 ",26,['France'],France,Bayonne,"1,71",-,LW
,Thomas Da Costa,Left-Back,"Mar 12, 1998 ",25,"['France', 'Portugal']",France,Quincy-sous-Sénart,"1,78",-,CB
,Corentin Lenglet,Left-Back,"Feb 21, 1998 ",26,['France'],France,Beauvais,"1,73",-,RW   RB
,Mathis Lehuédé,Left-Back,"May 27, 1998 ",25,['France'],France,Saint-Nazaire,"1,80",-,CB
17.0,Théo Sainte-Luce,Left-Back,"Oct 20, 1998 ",25,"['France', 'Guadeloupe']",France,Chauny,"1,76",€2.00m,LM   CB
8.0,Yanis Zouaoui,Left-Back,"Apr 28, 1998 ",25,"['France', 'Algeria']",France,Marseille,"1,83",€500k,LM   RM
3.0,Matthieu Huard,Left-Back,"May 9, 1998 ",25,['France'],France,Neuilly-sur-Seine,"1,78",€400k,
,Anthony Goelzer,Left-Back,"Sep 12, 1998 ",25,['France'],France,Lille,"1,82",€100k,LM
25.0,Abou Ballo,Left-Back,"Apr 7, 1998 ",25,['France'],France,Paris,"1,83",€50k,LM   LW
,Marley Simon,Left-Back,"May 17, 1998 ",25,['France'],France,Paris,,-,
,Nicolas Bodereau,Left-Back,"Sep 1, 1998 ",25,['France'],France,,"1,69",-,
,Gessym Monnier,Left-Back,"Sep 5, 1998 ",25,"['France', 'Algeria']",France,Lyon,"1,70",-,DM
,Gabriel Bartel,Left-Back,"Feb 27, 1998 ",26,['France'],France,Champigny sur Marne,,-,
,Guorguy Ba,Left-Back,"Mar 19, 1998 ",25,"['France', 'Senegal']",France,Massy,"1,80",-,CB
12.0,Julien Boyer,Left-Back,"Apr 10, 1998 ",25,['France'],France,Perpignan,"1,80",-,
2.0,Amine El-Bargui,Left-Back,"Feb 12, 1998 ",26,"['France', 'Tunisia']",France,Cluses,,-,
23.0,Sofiane Jdaini,Left-Back,"Jun 23, 1998 ",25,['France'],France,,,-,
26.0,Pierre Nouvel,Left-Back,"Jan 10, 1998 ",26,['France'],France,Valence,"1,80",-,CB   LM
12.0,Mathias Fischer,Left-Back,"Jul 11, 1998 ",25,['France'],France,Colmar,"1,81",-,LM   CB
,Ahmadou Sy,Left-Back,"Jan 5, 1998 ",26,['France'],France,Marseille,,-,
,Nicolas Basin,Left-Back,"Jul 22, 1998 ",25,['France'],France,Forbach,"1,82",-,
,Julien Serrano,Left-Back,"Feb 13, 1998 ",26,"['France', 'Spain']",France,Puyricard,"1,81",-,CB   LM
3.0,Nicolas Cozza,Left-Back,"Jan 8, 1999 ",25,"['France', 'Italy']",France,Ganges,"1,78",€3.50m,CB
77.0,Eric Junior Bocat,Left-Back,"Jul 16, 1999 ",24,"['France', 'Senegal']",France,,"1,82",€1.20m,LM
6.0,Lenny Vallier,Left-Back,"Apr 24, 1999 ",24,"['France', 'Martinique']",France,Stains,"1,78",€500k,LM   LW
23.0,Romain Sans,Left-Back,"Mar 19, 1999 ",24,['France'],France,Foix,"1,76",€300k,
15.0,Isaak Umbdenstock,Left-Back,"Feb 18, 1999 ",25,['France'],France,Colmar,"1,79",€250k,LM   CM
,Paul-Lillian Belinga,Left-Back,"Mar 5, 1999 ",24,['France'],France,Lyon,"1,85",-,
3.0,Aurélien Deyingo,Left-Back,"Apr 22, 1999 ",24,['France'],France,Paris,"1,83",-,CM
,Aiman Mahmoud,Left-Back,"May 12, 1999 ",24,"['France', 'Morocco']",France,Le Chesnay,"1,70",-,LM
,Simon Calancha,Left-Back,"Jul 18, 1999 ",24,"['France', 'Spain']",France,Nîmes,"1,76",-,LM
,Walid Belgacem,Left-Back,"Jan 2, 1999 ",25,"['France', 'Algeria']",France,Roubaix,"1,85",-,CM   LM
,Valentin Helfer-Lebert,Left-Back,"Apr 18, 1999 ",24,['France'],France,Strasbourg,"1,81",-,LM
,Nathanaël Bai,Left-Back,"Feb 14, 1999 ",25,['France'],France,Saint-Denis,"1,75",-,
26.0,Lucas Llort,Left-Back,"Jun 8, 1999 ",24,['France'],France,Rodez,"1,75",-,LM
25.0,Yanis Hamache,Left-Back,"Jul 13, 1999 ",24,"['Algeria', 'France']",France,Marseille,"1,77",€1.50m,LM   LW
3.0,Amílcar Silva,Left-Back,"Jul 18, 1999 ",24,"['Portugal', 'France']",France,Troyes,"1,80",€500k,
23.0,Martin Expérience,Left-Back,"Mar 9, 1999 ",24,"['Haiti', 'France']",France,Châteaubriant,"1,78",€300k,DM   LM
26.0,Sanasi Sy,Left-Back,"Apr 4, 1999 ",24,"['France', 'Senegal']",France,Paris,"1,84",€250k,LM
4.0,Yohan Marmot,Left-Back,"Jul 22, 1999 ",24,"['French Guiana', 'France']",France,Colombes,"1,79",€200k,LM
,Erwin Langumier,Left-Back,"Jul 2, 1999 ",24,['France'],France,Moulins,"1,71",-,
,Jérémy Baret,Left-Back,"Jan 20, 1999 ",25,"['France', 'Réunion']",France,Longjumeau,"1,82",-,LM
,Bambo Kouyaté,Left-Back,"Feb 12, 1999 ",25,['France'],France,Longwy,,-,CB
,Angelo Baldachino,Left-Back,"Sep 8, 1999 ",24,['France'],France,Narbonne,"1,79",-,CB   DM
,Robin Denquin,Left-Back,"May 18, 1999 ",24,['France'],France,Blendecques,"1,72",-,
99.0,Nicolas Pfrimmer,Left-Back,"May 22, 1999 ",24,['France'],France,Strasbourg,"1,79",-,CM
,Théo Richard,Left-Back,"Feb 28, 1999 ",25,['France'],France,,,-,
,Steven Ako,Left-Back,"Mar 14, 1999 ",24,['France'],France,Lormont,,-,
,Vazoumana Karamoko,Left-Back,"Sep 29, 1999 ",24,"['France', ""Cote d'Ivoire""]",France,Montreuil,,-,
,Jafar Demdoum,Left-Back,"Mar 5, 1999 ",24,"['France', 'Algeria']",France,Lyon,"1,73",-,LM
20.0,Burak Seftali,Left-Back,N/A ,24,"['France', 'Türkiye']",France,Schiltigheim,"1,77",-,LM   RM
,Diédié Traoré,Left-Back,"Jan 15, 1999 ",25,"['France', 'Mali']",France,Bondy,"1,85",-,CB   DM
3.0,Wesley Moustache,Left-Back,"Feb 26, 1999 ",25,"['France', 'Guadeloupe']",France,Alfortville,"1,77",-,CB
,Fahad Mohamed,Left-Back,"Apr 1, 1999 ",24,"['France', 'Comoros']",France,Montreuil,"1,63",-,
,Grégoire Chetaneau,Left-Back,"Apr 25, 1999 ",24,['France'],France,Saint-Jean-de-Braye,"1,75",-,
26.0,Melvin Bard,Left-Back,"Nov 6, 2000 ",23,['France'],France,Écully,"1,73",€12.00m,LM
27.0,Jules Gaudin,Left-Back,"May 9, 2000 ",23,['France'],France,Saint-Brieuc,"1,80",€900k,LM   LW
22.0,Samuel Loric,Left-Back,"Jul 5, 2000 ",23,['France'],France,Vannes,"1,83",€500k,LW
21.0,Hakim Guenouche,Left-Back,"May 30, 2000 ",23,"['France', 'Algeria']",France,Nancy,"1,70",€500k,LM
17.0,William Kokolo,Left-Back,"Jun 9, 2000 ",23,['France'],France,,"1,81",€175k,LM   RB
18.0,Mathis Louiserre,Left-Back,"Aug 18, 2000 ",23,"['France', 'Guadeloupe']",France,Grenoble,"1,82",€50k,CB
,Julien André,Left-Back,"Jun 13, 2000 ",23,['France'],France,Avignon,"1,73",-,
15.0,Matthieu Jacob,Left-Back,"Jul 15, 2000 ",23,['France'],France,Saint-Doulchard,"1,74",-,LM
,Jordan Nauche,Left-Back,"Apr 18, 2000 ",23,['France'],France,Béziers,"1,74",-,LM
3.0,Axel Benoît,Left-Back,"Jan 10, 2000 ",24,['France'],France,Reims,"1,78",-,LM
30.0,Mathias Heiligenstein,Left-Back,N/A ,23,['France'],France,,"1,80",-,DM   CB
,Ilyes Benmiroch,Left-Back,"Nov 28, 2000 ",23,"['France', 'Morocco']",France,Reims,"1,77",-,LM   RB
13.0,Maxime Allione,Left-Back,"Mar 17, 2000 ",23,['France'],France,Toulon,,-,
29.0,Niels Nkounkou,Left-Back,"Nov 1, 2000 ",23,"['France', 'Congo']",France,Pontoise,"1,80",€6.00m,LM
99.0,Leroy Abanda,Left-Back,"Jun 7, 2000 ",23,"['France', 'Cameroon']",France,Le Blanc-Mesnil,"1,80",€600k,LM
14.0,Théo Ndicka Matam,Left-Back,"Apr 20, 2000 ",23,"['France', 'Cameroon']",France,Avallon,"1,69",€500k,LM
29.0,Mathieu Mion,Left-Back,"Sep 2, 2000 ",23,['France'],France,Lens,"1,78",€300k,CB   RB
15.0,Théo Emmanuelli,Left-Back,"Jan 31, 2000 ",24,['France'],France,Nogent-sur-Marne,"1,80",€50k,CB
,Bünyamin Mustafa Bingöl,Left-Back,"Mar 30, 2000 ",23,"['Türkiye', 'France']",France,Bordeaux,"1,78",€25k,LM   CM
93.0,Enzo Ferrara,Left-Back,"Aug 27, 2000 ",23,"['France', 'Portugal']",France,Paris,"1,76",-,LM
,Killian Le Ber,Left-Back,"May 24, 2000 ",23,['France'],France,Quimper,"1,90",-,CB
3.0,Illan Moussaoui,Left-Back,"Aug 22, 2000 ",23,['France'],France,Lyon,,-,
,Mathis Mezaber,Left-Back,"Dec 20, 2000 ",23,"['France', 'Algeria']",France,Saint-Étienne,"1,76",-,RB   LM
,Brice Personne,Left-Back,"Aug 19, 2000 ",23,['France'],France,Montpellier,"1,67",-,
19.0,Tony Villeray,Left-Back,"Apr 14, 2000 ",23,['France'],France,Caen,"1,80",-,CB
,Nassim Ahmed,Left-Back,"Oct 9, 2000 ",23,"['France', 'Comoros']",France,Marseille,"1,74",-,LM   DM
3.0,Maka Gakou,Left-Back,"Mar 17, 2000 ",23,"['France', 'Mali']",France,Montivilliers,"1,88",-,CB
,Farouk Fischer,Left-Back,"Feb 2, 2000 ",24,['France'],France,Drancy,,-,
10.0,Samuel Ndecky,Left-Back,"May 27, 2000 ",23,"['France', 'Senegal']",France,Le Chesnay,"1,80",-,LM   LW
22.0,Anthony Dekono,Left-Back,"Oct 7, 2000 ",23,"['France', 'DR Congo']",France,Marmande,"1,85",-,CB
12.0,Matéo Maillefaud,Left-Back,"Aug 6, 2000 ",23,['France'],France,Guilherand-Granges,"1,72",-,RB
3.0,Rayan Aït-Nouri,Left-Back,"Jun 6, 2001 ",22,"['Algeria', 'France']",France,Montreuil,"1,80",€28.00m,LM
28.0,Maxime Bastian,Left-Back,"May 9, 2001 ",22,['France'],France,Saverne,"1,84",€1.00m,
12.0,Arthur Zagré,Left-Back,"Oct 4, 2001 ",22,"['France', 'Burkina Faso']",France,Neuilly-sur-Seine,"1,68",€1.00m,CM   AM
13.0,Clément Akpa,Left-Back,"Nov 24, 2001 ",22,"['France', ""Cote d'Ivoire""]",France,Meudon,"1,81",€400k,CB
29.0,Louis Torres,Left-Back,"Apr 29, 2001 ",22,"['France', 'Spain']",France,Nice,"1,82",€300k,RW   LW
3.0,Mathieu Gonçalves,Left-Back,"Jun 8, 2001 ",22,"['France', 'Portugal']",France,Paris,"1,78",€150k,CB   DM
16.0,Théo Parrinello,Left-Back,"Feb 19, 2001 ",23,"['France', 'Italy']",France,Nîmes,"1,70",€25k,
17.0,Ilan Kouassi,Left-Back,"Aug 28, 2001 ",22,"['France', ""Cote d'Ivoire""]",France,Bondy,"1,87",-,LW   RW
16.0,Bryan Pereira,Left-Back,"Jan 10, 2001 ",23,"['Portugal', 'France']",France,Paris,"1,75",-,LM   LW
,Brandon Bikengi,Left-Back,"Nov 19, 2001 ",22,['France'],France,,,-,LW
21.0,Kémil Abdallah,Left-Back,"Nov 23, 2001 ",22,"['France', 'Tunisia']",France,Nice,"1,76",-,RB
,Marvyn Vialaneix,Left-Back,"Nov 18, 2001 ",22,['France'],France,Villepinte,,-,
20.0,Thibault Relange,Left-Back,"Sep 21, 2001 ",22,['France'],France,Compiègne,"1,90",-,LM
33.0,Jordy Makengo,Left-Back,"Aug 3, 2001 ",22,"['France', 'DR Congo']",France,Saint-Denis,"1,91",€2.00m,CB
20.0,Amin Cherni,Left-Back,"Jul 7, 2001 ",22,"['Tunisia', 'France']",France,Paris,"1,81",€1.00m,
61.0,Rémy Vita,Left-Back,"Apr 1, 2001 ",22,"['Madagascar', 'France']",France,Alençon,"1,70",€700k,LW
11.0,Baïla Diallo,Left-Back,"Jun 24, 2001 ",22,"['Senegal', 'France']",France,Toulouse,"1,76",€300k,LM
31.0,Tom Rapnouil,Left-Back,"Feb 9, 2001 ",23,['France'],France,Poissy,"1,88",€200k,CB
22.0,Lilian Njoh,Left-Back,"Nov 22, 2001 ",22,"['France', 'Cameroon']",France,Toulouse,"1,80",€100k,LM   LW
,Mohamed Mahily Gassama,Left-Back,"Aug 10, 2001 ",22,['France'],France,,"1,74",-,LM
,Jessim Mpeng,Left-Back,"Jun 22, 2001 ",22,"['France', 'Cameroon']",France,,"1,87",-,
,Paul Odior,Left-Back,"Jun 12, 2001 ",22,"['France', 'Nigeria']",France,Paris,,-,CB
,Ziad Ayad,Left-Back,"Jan 9, 2001 ",23,['France'],France,Ivry-sur-Seine,"1,73",-,
,Raphaël Prat,Left-Back,"Jan 24, 2001 ",23,['France'],France,Perpignan,"1,78",-,CB
,Blest Matobo Matondo,Left-Back,"Jun 21, 2001 ",22,['France'],France,Gien,,-,LW   RW
,Alexis Collet,Left-Back,"Jul 9, 2001 ",22,['France'],France,Saint-Brieuc,,-,
,Jimmy Mas,Left-Back,"Apr 10, 2001 ",22,['France'],France,Sainte-Foy-lès-Lyon,"1,69",-,
,Pierre Zaidan,Left-Back,"Jun 16, 2001 ",22,"['France', 'Guinea']",France,Nîmes,"1,80",-,
