Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Steven da Veiga,Left-Back,"Jul 25, 1995 ",28,"France, Cape Verde",France,Neuilly-sur-Marne,"1,75",-,,France, Cape Verde,,
,Guillaume Cros,Left-Back,"Apr 19, 1995 ",28,France,France,Beziers,"1,72",-,LM,France,,LM,
,Louis Nganioni,Left-Back,"Jun 3, 1995 ",28,"France, DR Congo",France,Melun,"1,77",-,,France, DR Congo,,
,Mihaï Cristea,Left-Back,"Jan 16, 1995 ",29,"France, Romania",France,Le Mans,,-,,France, Romania,,
,Pierrick Fréchet,Left-Back,"Oct 10, 1995 ",28,France,France,Valence,"1,67",-,,France,,,
21.0,Lucas Hernández,Left-Back,"Feb 14, 1996 ",28,"France, Spain",France,Marseille,"1,84",€45.00m,CB,France, Spain,CB,
15.0,Souleyman Doumbia,Left-Back,"Sep 24, 1996 ",27,"""Cote dIvoire"", France",France,Paris,"1,83",€2.00m,LM,"""Cote dIvoire""", France,LM,
18.0,Florian Miguel,Left-Back,"Sep 1, 1996 ",27,"France, Portugal",France,Bruges,"1,79",€1.20m,CB,France, Portugal,CB,
6.0,Mohamed Salim Fares,Left-Back,"Feb 15, 1996 ",28,"Algeria, France",France,Aubervilliers,"1,83",€750k,LM   LW,Algeria, France,LM,LW
14.0,Nathan Dekoke,Left-Back,"Jan 6, 1996 ",28,"France, DR Congo",France,Aubervilliers,"1,80",€300k,CB,France, DR Congo,CB,
21.0,Namakoro Diallo,Left-Back,"Mar 29, 1996 ",27,"France, Mali",France,Saint-Denis,"1,78",€250k,,France, Mali,,
25.0,Quentin Laffont,Left-Back,"Jan 17, 1996 ",28,France,France,Montauban,"1,73",€200k,RB,France,,RB,
,Cheick Keita,Left-Back,"Apr 16, 1996 ",27,"Mali, France",France,Paris,"1,80",€150k,LM,Mali, France,LM,
33.0,Valentin Mourette,Left-Back,"Apr 30, 1996 ",27,France,France,Distre,,-,,France,,,
,Anthony Lopes,Left-Back,"Feb 1, 1996 ",28,"Portugal, France",France,Agen,"1,76",-,,Portugal, France,,
,Felicien Dumas,Left-Back,"Dec 29, 1996 ",27,France,France,Paris,"1,83",-,CM   DM,France,,CM,DM
20.0,Anthony Ménard,Left-Back,"Sep 4, 1996 ",27,France,France,Cabourg,"1,80",-,,France,,,
,Ugo Guégan,Left-Back,"Oct 17, 1996 ",27,France,France,Reims,"1,82",-,CB,France,,CB,
3.0,Matthieu Udol,Left-Back,"Mar 20, 1996 ",27,"France, Guadeloupe",France,Metz,"1,78",€2.50m,,France, Guadeloupe,,
27.0,Pierre Cornud,Left-Back,"Dec 12, 1996 ",27,France,France,Avignon,"1,77",€1.20m,LM,France,,LM,
18.0,Bradley Mazikou,Left-Back,"Jun 2, 1996 ",27,"Congo, France",France,Orleans,"1,72",€1.00m,LM,Congo, France,LM,
78.0,Bryan Goncalves,Left-Back,"Jul 19, 1996 ",27,"France, Portugal",France,Maisons-Laffitte,"1,90",€700k,CB,France, Portugal,CB,
17.0,Harouna Sy,Left-Back,"Mar 30, 1996 ",27,"France, Senegal",France,Mantes-la-Jolie,"1,70",€250k,RB   LM,France, Senegal,RB,LM
7.0,Rosario Latouchent,Left-Back,"Mar 21, 1996 ",27,"Martinique, France",France,Paris,"1,80",€250k,RB   LM,Martinique, France,RB,LM
4.0,Prosper Mendy,Left-Back,"Jun 7, 1996 ",27,"Guinea-Bissau, France",France,Paris,"1,86",€150k,CB   LM,Guinea-Bissau, France,CB,LM
25.0,Irone Aucoin,Left-Back,"Sep 11, 1996 ",27,"France, United States",France,Courcouronnes,"1,78",€50k,LM,France, United States,LM,
,Slimane Boumali,Left-Back,"Nov 25, 1996 ",27,France,France,Grenoble,,-,,France,,,
18.0,Franck Essis,Left-Back,"Jan 18, 1996 ",28,"France, ""Cote dIvoire""",France,Paris,"1,84",-,LM,France," ""Cote dIvoire""",LM,
,Lilian North,Left-Back,"Dec 26, 1996 ",27,France,France,Strasbourg,"1,75",-,RB,France,,RB,
,Ibrahim Camara,Left-Back,"Jul 23, 1996 ",27,France,France,Avignon,"1,86",-,LM   CF,France,,LM,CF
11.0,Pierre-François Giabiconi,Left-Back,"Mar 12, 1996 ",27,France,France,Bastia,"1,76",-,RM   LM,France,,RM,LM
,Edgar Alexandre,Left-Back,"Nov 24, 1996 ",27,France,France,Grasse,"1,76",-,CB   DM,France,,CB,DM
,Théo Lienard,Left-Back,"Oct 24, 1996 ",27,France,France,,"1,78",-,,France,,,
,Jonathan Martinez,Left-Back,"May 9, 1996 ",27,France,France,Lyon,"1,74",-,LM   LW,France,,LM,LW
,Alphousseyni Sané,Left-Back,"Jan 17, 1996 ",28,"France, Senegal",France,Marseille,"1,74",-,RB,France, Senegal,RB,
3.0,Yanis Si Mohammed,Left-Back,"Mar 31, 1996 ",27,"France, Algeria",France,Saint-Germain-en-Laye,"1,81",-,CB,France, Algeria,CB,
,Jalil Boulaiche,Left-Back,"Mar 17, 1996 ",27,"France, Morocco",France,Ivry-sur-Seine,"1,81",-,,France, Morocco,,
98.0,Maxime Marin,Left-Back,"Jul 5, 1996 ",27,France,France,Montpellier,"1,84",-,CB,France,,CB,
,Thomas Lefranc,Left-Back,"Apr 4, 1996 ",27,"France, Chile",France,Lyon,"1,75",-,LM   LW,France, Chile,LM,LW
27.0,Ivan Inzoudine,Left-Back,"Dec 10, 1996 ",27,France,France,Bobigny,"1,75",-,LW   RW,France,,LW,RW
15.0,Mehdi Beneddine,Left-Back,"Feb 26, 1996 ",28,"Algeria, France",France,Nimes,"1,77",-,LM,Algeria, France,LM,
33.0,Yassin Mohamed,Left-Back,"Dec 4, 1996 ",27,"France, Morocco",France,Arras,"1,80",-,CB,France, Morocco,CB,
,Nicolas Senzemba,Left-Back,"Mar 25, 1996 ",27,"France, Martinique",France,Champigny-sur-Marne,"1,80",-,LM,France, Martinique,LM,
,Thomas Aramo,Left-Back,"Jul 23, 1996 ",27,France,France,Marseille,"1,80",-,RB,France,,RB,
19.0,Theo Hernández,Left-Back,"Oct 6, 1997 ",26,"France, Spain",France,Marseille,"1,84",€55.00m,LM   CB,France, Spain,LM,CB
19.0,Anthony Caci,Left-Back,"Jul 1, 1997 ",26,France,France,Forbach,"1,84",€7.00m,CB   LM,France,,CB,LM
28.0,Akim Abdallah,Left-Back,"Aug 18, 1997 ",26,"Comoros, France",France,Troyes,"1,70",€700k,,Comoros, France,,
18.0,Morgan Poaty,Left-Back,"Jul 15, 1997 ",26,"Congo, France",France,Rodez,"1,77",€500k,LM   RB,Congo, France,LM,RB
23.0,Nathan Tanard,Left-Back,"Jun 18, 1997 ",26,France,France,Sainte-Foy-les-Lyon,"1,78",€200k,,France,,,
23.0,Souleymane Baldé,Left-Back,"Oct 7, 1997 ",26,France,France,Paris,"1,83",€75k,,France,,,
,François-Xavier Bioret,Left-Back,"Jun 4, 1997 ",26,France,France,Chateaubriant,,-,,France,,,
,Grégory Merceur,Left-Back,"Dec 7, 1997 ",26,France,France,Brest,,-,,France,,,
,Clément Tourtelot,Left-Back,"Jan 31, 1997 ",27,France,France,Arras,,-,,France,,,
3.0,Fady Khatir,Left-Back,"Jan 1, 1997 ",27,"France, Morocco",France,Marseille,"1,86",-,CB,France, Morocco,CB,
,Jessy Selbonne,Left-Back,"Mar 24, 1997 ",26,"France, Guadeloupe",France,Sarcelles,"1,77",-,RB,France, Guadeloupe,RB,
,Mathieu Roger,Left-Back,"Sep 10, 1997 ",26,France,France,Cherbourg,"1,80",-,,France,,,
,Moussa Niakaté,Left-Back,"Jan 1, 1997 ",27,"France, Mali",France,Paris,"1,78",-,RB,France, Mali,RB,
15.0,Romain Perraud,Left-Back,"Sep 22, 1997 ",26,France,France,Toulouse,"1,73",€9.00m,,France,,,
12.0,Fodé Ballo-Touré,Left-Back,"Jan 3, 1997 ",27,"Senegal, France",France,Conflans-Sainte-Honorine,"1,82",€3.00m,LM,Senegal, France,LM,
7.0,Jason Pendant,Left-Back,"Feb 9, 1997 ",27,"France, Vietnam",France,Sarcelles,"1,77",€600k,CB   LM,France, Vietnam,CB,LM
23.0,Cédric Makutungu,Left-Back,"Oct 3, 1997 ",26,"France, DR Congo",France,Courcouronnes,"1,76",€300k,CB,France, DR Congo,CB,
8.0,Jérémy Mawatu,Left-Back,"Aug 12, 1997 ",26,"France, DR Congo",France,Creteil,"1,67",€150k,LM   LW,France, DR Congo,LM,LW
,Jean-Queeneye Mendes,Left-Back,"Nov 9, 1997 ",26,France,France,Pontault-Combault,"1,77",€25k,LW   RW,France,,LW,RW
,Jordan Robin,Left-Back,"Jan 14, 1997 ",27,France,France,Saint-Brieuc,"1,82",-,,France,,,
,Nathan Lalbertier,Left-Back,"Dec 1, 1997 ",26,France,France,Villers-Semeuse,,-,,France,,,
,Loris Pageaut,Left-Back,"Feb 22, 1997 ",27,France,France,Lyon,"1,75",-,,France,,,
3.0,Thibault Hamel,Left-Back,"Mar 28, 1997 ",26,France,France,Dinan,"1,75",-,LM   CM,France,,LM,CM
,Jovany Amadeu,Left-Back,"Dec 24, 1997 ",26,France,France,Chartres,"1,70",-,,France,,,
,Vincent Michelet,Left-Back,"Jul 11, 1997 ",26,France,France,Toulouse,"1,78",-,LM,France,,LM,
,Kenzo Biyong,Left-Back,"Sep 28, 1997 ",26,"Netherlands, France",France,Paris,"1,76",-,RB   CB,Netherlands, France,RB,CB
,Andréa Kimpala,Left-Back,"Oct 3, 1997 ",26,"France, DR Congo",France,Villeneuve-Saint-Georges,"1,83",-,LM   LW,France, DR Congo,LM,LW
,Charles Vittini,Left-Back,"Sep 23, 1997 ",26,"France, Italy",France,Bastia,"1,76",-,,France, Italy,,
,Belgacem Louhichi,Left-Back,"Jul 4, 1997 ",26,"France, Tunisia",France,Montfermeil,"1,75",-,LM   CB,France, Tunisia,LM,CB
,Erik Gliha,Left-Back,"Feb 13, 1997 ",27,Slovenia,France,Niort,"1,82",-,LM   AM,Slovenia,,LM,AM
,Alexandre Demirdjian,Left-Back,"Dec 14, 1997 ",26,"Armenia, France",France,Meudon,"1,77",-,LM   RM,Armenia, France,LM,RM
,Joakim Balmy,Left-Back,"Sep 17, 1997 ",26,"France, Algeria",France,Mantes-la-Jolie,"1,80",-,LM   RM,France, Algeria,LM,RM
,Nicolas Mithra,Left-Back,"Nov 4, 1997 ",26,"France, Réunion",France,Champigny-sur-Marne,"1,79",-,LM   CB,France, Réunion,LM,CB
3.0,Olivier Lesueur,Left-Back,"Jul 11, 1997 ",26,France,France,Compiegne,"1,82",-,CB,France,,CB,
22.0,Yoann Etienne,Left-Back,"May 19, 1997 ",26,"Haiti, France",France,Paris,"1,74",-,LM   LW,Haiti, France,LM,LW
14.0,Albert Makiadi,Left-Back,"Jul 11, 1997 ",26,"France, DR Congo",France,Bordeaux,"1,74",-,LM   LW,France, DR Congo,LM,LW
3.0,Faitout Maouassa,Left-Back,"Jul 6, 1998 ",25,"France, Congo",France,Villepinte,"1,70",€5.00m,LM   LW,France, Congo,LM,LW
26.0,Jean Lambert Evan's,Left-Back,"Dec 17, 1998 ",25,France,France,Paris,"1,80",€600k,LW   RB,France,,LW,RB
,Christopher Rocchia,Left-Back,"Feb 1, 1998 ",26,"France, Comoros",France,Marseille,"1,72",€500k,,France, Comoros,,
21.0,Dylan Lempereur,Left-Back,"Oct 24, 1998 ",25,France,France,Rombas,"1,78",€125k,,France,,,
2.0,Terence Baya,Left-Back,"Jan 12, 1998 ",26,"France, DR Congo",France,Longjumeau,"1,81",€100k,CB   LM,France, DR Congo,CB,LM
,Lucas Witz,Left-Back,"Feb 28, 1998 ",26,France,France,Saverne,,-,,France,,,
,Souleye Mboup,Left-Back,"Aug 8, 1998 ",25,"France, Senegal",France,Lyon,"1,80",-,LW   RW,France, Senegal,LW,RW
14.0,Alexis Taïpa,Left-Back,"Jun 14, 1998 ",25,"France, Portugal",France,Macon,"1,75",-,LM,France, Portugal,LM,
3.0,Thibaut Plisson,Left-Back,"Aug 17, 1998 ",25,France,France,Ardentes,"1,82",-,LM,France,,LM,
,Théo Lucbert,Left-Back,"Feb 4, 1998 ",26,France,France,Bayonne,"1,71",-,LW,France,,LW,
,Thomas Da Costa,Left-Back,"Mar 12, 1998 ",25,"France, Portugal",France,Quincy-sous-Senart,"1,78",-,CB,France, Portugal,CB,
,Corentin Lenglet,Left-Back,"Feb 21, 1998 ",26,France,France,Beauvais,"1,73",-,RW   RB,France,,RW,RB
,Mathis Lehuédé,Left-Back,"May 27, 1998 ",25,France,France,Saint-Nazaire,"1,80",-,CB,France,,CB,
17.0,Théo Sainte-Luce,Left-Back,"Oct 20, 1998 ",25,"France, Guadeloupe",France,Chauny,"1,76",€2.00m,LM   CB,France, Guadeloupe,LM,CB
8.0,Yanis Zouaoui,Left-Back,"Apr 28, 1998 ",25,"France, Algeria",France,Marseille,"1,83",€500k,LM   RM,France, Algeria,LM,RM
3.0,Matthieu Huard,Left-Back,"May 9, 1998 ",25,France,France,Neuilly-sur-Seine,"1,78",€400k,,France,,,
,Anthony Goelzer,Left-Back,"Sep 12, 1998 ",25,France,France,Lille,"1,82",€100k,LM,France,,LM,
25.0,Abou Ballo,Left-Back,"Apr 7, 1998 ",25,France,France,Paris,"1,83",€50k,LM   LW,France,,LM,LW
,Marley Simon,Left-Back,"May 17, 1998 ",25,France,France,Paris,,-,,France,,,
,Nicolas Bodereau,Left-Back,"Sep 1, 1998 ",25,France,France,,"1,69",-,,France,,,
,Gessym Monnier,Left-Back,"Sep 5, 1998 ",25,"France, Algeria",France,Lyon,"1,70",-,DM,France, Algeria,DM,
,Gabriel Bartel,Left-Back,"Feb 27, 1998 ",26,France,France,Champigny sur Marne,,-,,France,,,
,Guorguy Ba,Left-Back,"Mar 19, 1998 ",25,"France, Senegal",France,Massy,"1,80",-,CB,France, Senegal,CB,
12.0,Julien Boyer,Left-Back,"Apr 10, 1998 ",25,France,France,Perpignan,"1,80",-,,France,,,
2.0,Amine El-Bargui,Left-Back,"Feb 12, 1998 ",26,"France, Tunisia",France,Cluses,,-,,France, Tunisia,,
23.0,Sofiane Jdaini,Left-Back,"Jun 23, 1998 ",25,France,France,,,-,,France,,,
26.0,Pierre Nouvel,Left-Back,"Jan 10, 1998 ",26,France,France,Valence,"1,80",-,CB   LM,France,,CB,LM
12.0,Mathias Fischer,Left-Back,"Jul 11, 1998 ",25,France,France,Colmar,"1,81",-,LM   CB,France,,LM,CB
,Ahmadou Sy,Left-Back,"Jan 5, 1998 ",26,France,France,Marseille,,-,,France,,,
,Nicolas Basin,Left-Back,"Jul 22, 1998 ",25,France,France,Forbach,"1,82",-,,France,,,
,Julien Serrano,Left-Back,"Feb 13, 1998 ",26,"France, Spain",France,Puyricard,"1,81",-,CB   LM,France, Spain,CB,LM
3.0,Nicolas Cozza,Left-Back,"Jan 8, 1999 ",25,"France, Italy",France,Ganges,"1,78",€3.50m,CB,France, Italy,CB,
77.0,Eric Junior Bocat,Left-Back,"Jul 16, 1999 ",24,"France, Senegal",France,,"1,82",€1.20m,LM,France, Senegal,LM,
6.0,Lenny Vallier,Left-Back,"Apr 24, 1999 ",24,"France, Martinique",France,Stains,"1,78",€500k,LM   LW,France, Martinique,LM,LW
23.0,Romain Sans,Left-Back,"Mar 19, 1999 ",24,France,France,Foix,"1,76",€300k,,France,,,
15.0,Isaak Umbdenstock,Left-Back,"Feb 18, 1999 ",25,France,France,Colmar,"1,79",€250k,LM   CM,France,,LM,CM
,Paul-Lillian Belinga,Left-Back,"Mar 5, 1999 ",24,France,France,Lyon,"1,85",-,,France,,,
3.0,Aurélien Deyingo,Left-Back,"Apr 22, 1999 ",24,France,France,Paris,"1,83",-,CM,France,,CM,
,Aiman Mahmoud,Left-Back,"May 12, 1999 ",24,"France, Morocco",France,Le Chesnay,"1,70",-,LM,France, Morocco,LM,
,Simon Calancha,Left-Back,"Jul 18, 1999 ",24,"France, Spain",France,Nimes,"1,76",-,LM,France, Spain,LM,
,Walid Belgacem,Left-Back,"Jan 2, 1999 ",25,"France, Algeria",France,Roubaix,"1,85",-,CM   LM,France, Algeria,CM,LM
,Valentin Helfer-Lebert,Left-Back,"Apr 18, 1999 ",24,France,France,Strasbourg,"1,81",-,LM,France,,LM,
,Nathanaël Bai,Left-Back,"Feb 14, 1999 ",25,France,France,Saint-Denis,"1,75",-,,France,,,
26.0,Lucas Llort,Left-Back,"Jun 8, 1999 ",24,France,France,Rodez,"1,75",-,LM,France,,LM,
25.0,Yanis Hamache,Left-Back,"Jul 13, 1999 ",24,"Algeria, France",France,Marseille,"1,77",€1.50m,LM   LW,Algeria, France,LM,LW
3.0,Amílcar Silva,Left-Back,"Jul 18, 1999 ",24,"Portugal, France",France,Troyes,"1,80",€500k,,Portugal, France,,
23.0,Martin Expérience,Left-Back,"Mar 9, 1999 ",24,"Haiti, France",France,Chateaubriant,"1,78",€300k,DM   LM,Haiti, France,DM,LM
26.0,Sanasi Sy,Left-Back,"Apr 4, 1999 ",24,"France, Senegal",France,Paris,"1,84",€250k,LM,France, Senegal,LM,
4.0,Yohan Marmot,Left-Back,"Jul 22, 1999 ",24,"French Guiana, France",France,Colombes,"1,79",€200k,LM,French Guiana, France,LM,
,Erwin Langumier,Left-Back,"Jul 2, 1999 ",24,France,France,Moulins,"1,71",-,,France,,,
,Jérémy Baret,Left-Back,"Jan 20, 1999 ",25,"France, Réunion",France,Longjumeau,"1,82",-,LM,France, Réunion,LM,
,Bambo Kouyaté,Left-Back,"Feb 12, 1999 ",25,France,France,Longwy,,-,CB,France,,CB,
,Angelo Baldachino,Left-Back,"Sep 8, 1999 ",24,France,France,Narbonne,"1,79",-,CB   DM,France,,CB,DM
,Robin Denquin,Left-Back,"May 18, 1999 ",24,France,France,Blendecques,"1,72",-,,France,,,
99.0,Nicolas Pfrimmer,Left-Back,"May 22, 1999 ",24,France,France,Strasbourg,"1,79",-,CM,France,,CM,
,Théo Richard,Left-Back,"Feb 28, 1999 ",25,France,France,,,-,,France,,,
,Steven Ako,Left-Back,"Mar 14, 1999 ",24,France,France,Lormont,,-,,France,,,
,Vazoumana Karamoko,Left-Back,"Sep 29, 1999 ",24,"France, ""Cote dIvoire""",France,Montreuil,,-,,France," ""Cote dIvoire""",,
,Jafar Demdoum,Left-Back,"Mar 5, 1999 ",24,"France, Algeria",France,Lyon,"1,73",-,LM,France, Algeria,LM,
20.0,Burak Seftali,Left-Back,N/A ,24,"France, Türkiye",France,Schiltigheim,"1,77",-,LM   RM,France, Türkiye,LM,RM
,Diédié Traoré,Left-Back,"Jan 15, 1999 ",25,"France, Mali",France,Bondy,"1,85",-,CB   DM,France, Mali,CB,DM
3.0,Wesley Moustache,Left-Back,"Feb 26, 1999 ",25,"France, Guadeloupe",France,Alfortville,"1,77",-,CB,France, Guadeloupe,CB,
,Fahad Mohamed,Left-Back,"Apr 1, 1999 ",24,"France, Comoros",France,Montreuil,"1,63",-,,France, Comoros,,
,Grégoire Chetaneau,Left-Back,"Apr 25, 1999 ",24,France,France,Saint-Jean-de-Braye,"1,75",-,,France,,,
26.0,Melvin Bard,Left-Back,"Nov 6, 2000 ",23,France,France,Ecully,"1,73",€12.00m,LM,France,,LM,
27.0,Jules Gaudin,Left-Back,"May 9, 2000 ",23,France,France,Saint-Brieuc,"1,80",€900k,LM   LW,France,,LM,LW
22.0,Samuel Loric,Left-Back,"Jul 5, 2000 ",23,France,France,Vannes,"1,83",€500k,LW,France,,LW,
21.0,Hakim Guenouche,Left-Back,"May 30, 2000 ",23,"France, Algeria",France,Nancy,"1,70",€500k,LM,France, Algeria,LM,
17.0,William Kokolo,Left-Back,"Jun 9, 2000 ",23,France,France,,"1,81",€175k,LM   RB,France,,LM,RB
18.0,Mathis Louiserre,Left-Back,"Aug 18, 2000 ",23,"France, Guadeloupe",France,Grenoble,"1,82",€50k,CB,France, Guadeloupe,CB,
,Julien André,Left-Back,"Jun 13, 2000 ",23,France,France,Avignon,"1,73",-,,France,,,
15.0,Matthieu Jacob,Left-Back,"Jul 15, 2000 ",23,France,France,Saint-Doulchard,"1,74",-,LM,France,,LM,
,Jordan Nauche,Left-Back,"Apr 18, 2000 ",23,France,France,Beziers,"1,74",-,LM,France,,LM,
3.0,Axel Benoît,Left-Back,"Jan 10, 2000 ",24,France,France,Reims,"1,78",-,LM,France,,LM,
30.0,Mathias Heiligenstein,Left-Back,N/A ,23,France,France,,"1,80",-,DM   CB,France,,DM,CB
,Ilyes Benmiroch,Left-Back,"Nov 28, 2000 ",23,"France, Morocco",France,Reims,"1,77",-,LM   RB,France, Morocco,LM,RB
13.0,Maxime Allione,Left-Back,"Mar 17, 2000 ",23,France,France,Toulon,,-,,France,,,
29.0,Niels Nkounkou,Left-Back,"Nov 1, 2000 ",23,"France, Congo",France,Pontoise,"1,80",€6.00m,LM,France, Congo,LM,
99.0,Leroy Abanda,Left-Back,"Jun 7, 2000 ",23,"France, Cameroon",France,Le Blanc-Mesnil,"1,80",€600k,LM,France, Cameroon,LM,
14.0,Théo Ndicka Matam,Left-Back,"Apr 20, 2000 ",23,"France, Cameroon",France,Avallon,"1,69",€500k,LM,France, Cameroon,LM,
29.0,Mathieu Mion,Left-Back,"Sep 2, 2000 ",23,France,France,Lens,"1,78",€300k,CB   RB,France,,CB,RB
15.0,Théo Emmanuelli,Left-Back,"Jan 31, 2000 ",24,France,France,Nogent-sur-Marne,"1,80",€50k,CB,France,,CB,
,Bünyamin Mustafa Bingöl,Left-Back,"Mar 30, 2000 ",23,"Türkiye, France",France,Bordeaux,"1,78",€25k,LM   CM,Türkiye, France,LM,CM
93.0,Enzo Ferrara,Left-Back,"Aug 27, 2000 ",23,"France, Portugal",France,Paris,"1,76",-,LM,France, Portugal,LM,
,Killian Le Ber,Left-Back,"May 24, 2000 ",23,France,France,Quimper,"1,90",-,CB,France,,CB,
3.0,Illan Moussaoui,Left-Back,"Aug 22, 2000 ",23,France,France,Lyon,,-,,France,,,
,Mathis Mezaber,Left-Back,"Dec 20, 2000 ",23,"France, Algeria",France,Saint-Etienne,"1,76",-,RB   LM,France, Algeria,RB,LM
,Brice Personne,Left-Back,"Aug 19, 2000 ",23,France,France,Montpellier,"1,67",-,,France,,,
19.0,Tony Villeray,Left-Back,"Apr 14, 2000 ",23,France,France,Caen,"1,80",-,CB,France,,CB,
,Nassim Ahmed,Left-Back,"Oct 9, 2000 ",23,"France, Comoros",France,Marseille,"1,74",-,LM   DM,France, Comoros,LM,DM
3.0,Maka Gakou,Left-Back,"Mar 17, 2000 ",23,"France, Mali",France,Montivilliers,"1,88",-,CB,France, Mali,CB,
,Farouk Fischer,Left-Back,"Feb 2, 2000 ",24,France,France,Drancy,,-,,France,,,
10.0,Samuel Ndecky,Left-Back,"May 27, 2000 ",23,"France, Senegal",France,Le Chesnay,"1,80",-,LM   LW,France, Senegal,LM,LW
22.0,Anthony Dekono,Left-Back,"Oct 7, 2000 ",23,"France, DR Congo",France,Marmande,"1,85",-,CB,France, DR Congo,CB,
12.0,Matéo Maillefaud,Left-Back,"Aug 6, 2000 ",23,France,France,Guilherand-Granges,"1,72",-,RB,France,,RB,
3.0,Rayan Aït-Nouri,Left-Back,"Jun 6, 2001 ",22,"Algeria, France",France,Montreuil,"1,80",€28.00m,LM,Algeria, France,LM,
28.0,Maxime Bastian,Left-Back,"May 9, 2001 ",22,France,France,Saverne,"1,84",€1.00m,,France,,,
12.0,Arthur Zagré,Left-Back,"Oct 4, 2001 ",22,"France, Burkina Faso",France,Neuilly-sur-Seine,"1,68",€1.00m,CM   AM,France, Burkina Faso,CM,AM
13.0,Clément Akpa,Left-Back,"Nov 24, 2001 ",22,"France, ""Cote dIvoire""",France,Meudon,"1,81",€400k,CB,France," ""Cote dIvoire""",CB,
29.0,Louis Torres,Left-Back,"Apr 29, 2001 ",22,"France, Spain",France,Nice,"1,82",€300k,RW   LW,France, Spain,RW,LW
3.0,Mathieu Gonçalves,Left-Back,"Jun 8, 2001 ",22,"France, Portugal",France,Paris,"1,78",€150k,CB   DM,France, Portugal,CB,DM
16.0,Théo Parrinello,Left-Back,"Feb 19, 2001 ",23,"France, Italy",France,Nimes,"1,70",€25k,,France, Italy,,
17.0,Ilan Kouassi,Left-Back,"Aug 28, 2001 ",22,"France, ""Cote dIvoire""",France,Bondy,"1,87",-,LW   RW,France," ""Cote dIvoire""",LW,RW
16.0,Bryan Pereira,Left-Back,"Jan 10, 2001 ",23,"Portugal, France",France,Paris,"1,75",-,LM   LW,Portugal, France,LM,LW
,Brandon Bikengi,Left-Back,"Nov 19, 2001 ",22,France,France,,,-,LW,France,,LW,
21.0,Kémil Abdallah,Left-Back,"Nov 23, 2001 ",22,"France, Tunisia",France,Nice,"1,76",-,RB,France, Tunisia,RB,
,Marvyn Vialaneix,Left-Back,"Nov 18, 2001 ",22,France,France,Villepinte,,-,,France,,,
20.0,Thibault Relange,Left-Back,"Sep 21, 2001 ",22,France,France,Compiegne,"1,90",-,LM,France,,LM,
33.0,Jordy Makengo,Left-Back,"Aug 3, 2001 ",22,"France, DR Congo",France,Saint-Denis,"1,91",€2.00m,CB,France, DR Congo,CB,
20.0,Amin Cherni,Left-Back,"Jul 7, 2001 ",22,"Tunisia, France",France,Paris,"1,81",€1.00m,,Tunisia, France,,
61.0,Rémy Vita,Left-Back,"Apr 1, 2001 ",22,"Madagascar, France",France,Alencon,"1,70",€700k,LW,Madagascar, France,LW,
11.0,Baïla Diallo,Left-Back,"Jun 24, 2001 ",22,"Senegal, France",France,Toulouse,"1,76",€300k,LM,Senegal, France,LM,
31.0,Tom Rapnouil,Left-Back,"Feb 9, 2001 ",23,France,France,Poissy,"1,88",€200k,CB,France,,CB,
22.0,Lilian Njoh,Left-Back,"Nov 22, 2001 ",22,"France, Cameroon",France,Toulouse,"1,80",€100k,LM   LW,France, Cameroon,LM,LW
,Mohamed Mahily Gassama,Left-Back,"Aug 10, 2001 ",22,France,France,,"1,74",-,LM,France,,LM,
,Jessim Mpeng,Left-Back,"Jun 22, 2001 ",22,"France, Cameroon",France,,"1,87",-,,France, Cameroon,,
,Paul Odior,Left-Back,"Jun 12, 2001 ",22,"France, Nigeria",France,Paris,,-,CB,France, Nigeria,CB,
,Ziad Ayad,Left-Back,"Jan 9, 2001 ",23,France,France,Ivry-sur-Seine,"1,73",-,,France,,,
,Raphaël Prat,Left-Back,"Jan 24, 2001 ",23,France,France,Perpignan,"1,78",-,CB,France,,CB,
,Blest Matobo Matondo,Left-Back,"Jun 21, 2001 ",22,France,France,Gien,,-,LW   RW,France,,LW,RW
,Alexis Collet,Left-Back,"Jul 9, 2001 ",22,France,France,Saint-Brieuc,,-,,France,,,
,Jimmy Mas,Left-Back,"Apr 10, 2001 ",22,France,France,Sainte-Foy-les-Lyon,"1,69",-,,France,,,
,Pierre Zaidan,Left-Back,"Jun 16, 2001 ",22,"France, Guinea",France,Nimes,"1,80",-,,France, Guinea,,
,Alexandre Déplanque,Left-Back,"Jan 2, 2001 ",23,"France, Neukaledonien",France,Fontenay-le-Comte,,-,,France, Neukaledonien,,
,Léon Munich,Left-Back,"Apr 3, 2001 ",22,France,France,Sarreguemines,"1,83",-,,France,,,
3.0,Serge Levi Mouko,Left-Back,"Mar 25, 2001 ",22,"France, Congo",France,Le Blanc-Mesnil,"1,81",-,,France, Congo,,
,Hugo Rouxel,Left-Back,"Oct 13, 2001 ",22,France,France,Chambray-les-Tours,,-,RB,France,,RB,
,Alexandre Dinane,Left-Back,"Feb 9, 2001 ",23,France,France,,,-,LM,France,,LM,
3.0,Thibault Tamas,Left-Back,"Feb 20, 2001 ",23,"France, Guadeloupe",France,Colombes,"1,78",-,LM,France, Guadeloupe,LM,
